product,technology,region,year,co2_scope1,co2_scope1_captured,co2_scope2,co2_scope3_upstream,co2_scope3_downstream
Alumina,MVR-Fossil-Boiler + H2-Calciner,South America,2020,0.016282293,,0,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,Africa,2020,0.295848696,,0,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,China - Central,2020,0.272081948,,0,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,China - East,2020,0.272081948,,0,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,China - North,2020,0.272081948,,0,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,China - North East,2020,0.272081948,,0,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,China - North West,2020,0.272081948,,0,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,China - South,2020,0.272081948,,0,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,Rest of Europe,2020,0.360365954,,0,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,Middle East,2020,0.27663023,,0,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,US,2020,0.272450017,,0,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,Oceania,2020,0.274868757,,0,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,Rest of Asia,2020,0.295848696,,0,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,Russia,2020,0.360365954,,0,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,South America,2020,0.217607719,,0,,
Alumina,Oil-Boiler + Elec-Calciner,Africa,2020,0.570343119,,0,,
Alumina,Oil-Boiler + Elec-Calciner,China - Central,2020,0.524525099,,0,,
Alumina,Oil-Boiler + Elec-Calciner,China - East,2020,0.524525099,,0,,
Alumina,Oil-Boiler + Elec-Calciner,China - North,2020,0.524525099,,0,,
Alumina,Oil-Boiler + Elec-Calciner,China - North East,2020,0.524525099,,0,,
Alumina,Oil-Boiler + Elec-Calciner,China - North West,2020,0.524525099,,0,,
Alumina,Oil-Boiler + Elec-Calciner,China - South,2020,0.524525099,,0,,
Alumina,Oil-Boiler + Elec-Calciner,Rest of Europe,2020,0.694720798,,0,,
Alumina,Oil-Boiler + Elec-Calciner,Middle East,2020,0.533293371,,0,,
Alumina,Oil-Boiler + Elec-Calciner,US,2020,0.52523467,,0,,
Alumina,Oil-Boiler + Elec-Calciner,Oceania,2020,0.529897566,,0,,
Alumina,Oil-Boiler + Elec-Calciner,Rest of Asia,2020,0.570343119,,0,,
Alumina,Oil-Boiler + Elec-Calciner,Russia,2020,0.694720798,,0,,
Alumina,Oil-Boiler + Elec-Calciner,South America,2020,0.419508575,,0,,
Alumina,Oil-Boiler + Gas-Calciner,Africa,2020,0.778292998,,0,,
Alumina,Oil-Boiler + Gas-Calciner,China - Central,2020,0.715769505,,0,,
Alumina,Oil-Boiler + Gas-Calciner,China - East,2020,0.715769505,,0,,
Alumina,Oil-Boiler + Gas-Calciner,China - North,2020,0.715769505,,0,,
Alumina,Oil-Boiler + Gas-Calciner,China - North East,2020,0.715769505,,0,,
Alumina,Oil-Boiler + Gas-Calciner,China - North West,2020,0.715769505,,0,,
Alumina,Oil-Boiler + Gas-Calciner,China - South,2020,0.715769505,,0,,
Alumina,Oil-Boiler + Gas-Calciner,Rest of Europe,2020,0.948019384,,0,,
Alumina,Oil-Boiler + Gas-Calciner,Middle East,2020,0.727734731,,0,,
Alumina,Oil-Boiler + Gas-Calciner,US,2020,0.716737789,,0,,
Alumina,Oil-Boiler + Gas-Calciner,Oceania,2020,0.723100799,,0,,
Alumina,Oil-Boiler + Gas-Calciner,Rest of Asia,2020,0.778292998,,0,,
Alumina,Oil-Boiler + Gas-Calciner,Russia,2020,0.948019384,,0,,
Alumina,Oil-Boiler + Gas-Calciner,South America,2020,0.572463445,,0,,
Alumina,Oil-Boiler + H2-Calciner,Africa,2020,0.570343119,,0,,
Alumina,Oil-Boiler + H2-Calciner,China - Central,2020,0.524525099,,0,,
Alumina,Oil-Boiler + H2-Calciner,China - East,2020,0.524525099,,0,,
Alumina,Oil-Boiler + H2-Calciner,China - North,2020,0.524525099,,0,,
Alumina,Oil-Boiler + H2-Calciner,China - North East,2020,0.524525099,,0,,
Alumina,Oil-Boiler + H2-Calciner,China - North West,2020,0.524525099,,0,,
Alumina,Oil-Boiler + H2-Calciner,China - South,2020,0.524525099,,0,,
Alumina,Oil-Boiler + H2-Calciner,Rest of Europe,2020,0.694720798,,0,,
