product,year,region,emissivity_type,unit,name,scenario,scope,emission_factor_ch4
Urea,2038,Saudi Arabia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0005079090674118
Ammonia,2038,Namibia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002311999999999
Ammonium nitrate,2038,Namibia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002311999999999
Urea,2038,Namibia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002311999999999
Ammonia,2038,Namibia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0011513447334032
Ammonium nitrate,2038,Namibia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0011513447334032
Urea,2038,Namibia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0011513447334032
Ammonia,2038,Australia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002311999999999
Ammonium nitrate,2038,Australia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002311999999999
Urea,2038,Australia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002311999999999
Ammonia,2038,Australia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002249250112568
Ammonium nitrate,2038,Australia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002249250112568
Urea,2038,Australia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002249250112568
Ammonia,2039,China,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Ammonium nitrate,2039,China,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Urea,2039,China,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Ammonia,2039,North America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Ammonium nitrate,2039,North America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Urea,2039,North America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Ammonia,2039,Rest of Asia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Ammonium nitrate,2039,Rest of Asia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Urea,2039,Rest of Asia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Ammonia,2039,Russia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Ammonium nitrate,2039,Russia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Urea,2039,Russia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Ammonia,2039,Europe,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Ammonium nitrate,2039,Europe,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Urea,2039,Europe,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Ammonia,2039,India,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Ammonium nitrate,2039,India,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Urea,2039,India,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Ammonia,2039,Middle East,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Ammonium nitrate,2039,Middle East,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Urea,2039,Middle East,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Ammonia,2039,Africa,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Ammonium nitrate,2039,Africa,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Urea,2039,Africa,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Ammonia,2039,Latin America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Ammonium nitrate,2039,Latin America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Urea,2039,Latin America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Ammonia,2039,Oceania,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Ammonium nitrate,2039,Oceania,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Urea,2039,Oceania,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Ammonia,2039,China,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002169257177232
Ammonium nitrate,2039,China,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002169257177232
Urea,2039,China,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002169257177232
Ammonia,2039,North America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002557392513111
Ammonium nitrate,2039,North America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002557392513111
Urea,2039,North America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002557392513111
Ammonia,2039,Rest of Asia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002169257177232
Ammonium nitrate,2039,Rest of Asia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002169257177232
Urea,2039,Rest of Asia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002169257177232
Ammonia,2039,Russia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002169257177232
Ammonium nitrate,2039,Russia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002169257177232
Urea,2039,Russia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002169257177232
Ammonia,2039,Europe,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002727119240336
Ammonium nitrate,2039,Europe,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002727119240336
Urea,2039,Europe,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002727119240336
Ammonia,2039,India,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002169257177232
Ammonium nitrate,2039,India,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002169257177232
Urea,2039,India,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002169257177232
Ammonia,2039,Middle East,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0004967051909248
Ammonium nitrate,2039,Middle East,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0004967051909248
Urea,2039,Middle East,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0004967051909248
Ammonia,2039,Africa,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0011259474231075
Ammonium nitrate,2039,Africa,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0011259474231075
Urea,2039,Africa,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0011259474231075
Ammonia,2039,Latin America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0004872481230565
Ammonium nitrate,2039,Latin America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0004872481230565
Urea,2039,Latin America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0004872481230565
Ammonia,2039,Oceania,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002199634301261
Ammonium nitrate,2039,Oceania,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002199634301261
Urea,2039,Oceania,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002199634301261
Ammonia,2039,Brazil,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Ammonium nitrate,2039,Brazil,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Urea,2039,Brazil,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Ammonia,2039,Brazil,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0004872481230565
Ammonium nitrate,2039,Brazil,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0004872481230565
Urea,2039,Brazil,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0004872481230565
Ammonia,2039,Saudi Arabia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Ammonium nitrate,2039,Saudi Arabia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Urea,2039,Saudi Arabia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Ammonia,2039,Saudi Arabia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0004967051909248
Ammonium nitrate,2039,Saudi Arabia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0004967051909248
Urea,2039,Saudi Arabia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0004967051909248
Ammonia,2039,Namibia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Ammonium nitrate,2039,Namibia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Urea,2039,Namibia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Ammonia,2039,Namibia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0011259474231075
Ammonium nitrate,2039,Namibia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0011259474231075
Urea,2039,Namibia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0011259474231075
Ammonia,2039,Australia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Ammonium nitrate,2039,Australia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Urea,2039,Australia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002261
Ammonia,2039,Australia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002199634301261
Ammonium nitrate,2039,Australia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002199634301261
Urea,2039,Australia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002199634301261
Ammonia,2040,China,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Ammonium nitrate,2040,China,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Urea,2040,China,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Ammonia,2040,North America,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Ammonium nitrate,2040,North America,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Urea,2040,North America,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Ammonia,2040,Rest of Asia,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Ammonium nitrate,2040,Rest of Asia,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Urea,2040,Rest of Asia,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Ammonia,2040,Russia,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Ammonium nitrate,2040,Russia,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Urea,2040,Russia,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Ammonia,2040,Europe,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Ammonium nitrate,2040,Europe,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Urea,2040,Europe,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Ammonia,2040,India,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Ammonium nitrate,2040,India,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Urea,2040,India,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Ammonia,2040,Middle East,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Ammonium nitrate,2040,Middle East,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Urea,2040,Middle East,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Ammonia,2040,Africa,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Ammonium nitrate,2040,Africa,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Urea,2040,Africa,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Ammonia,2040,Latin America,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Ammonium nitrate,2040,Latin America,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Urea,2040,Latin America,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Ammonia,2040,Oceania,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Ammonium nitrate,2040,Oceania,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Urea,2040,Oceania,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Ammonia,2040,China,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002120326564211
Ammonium nitrate,2040,China,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002120326564211
Urea,2040,China,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002120326564211
Ammonia,2040,North America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002499706967703
Ammonium nitrate,2040,North America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002499706967703
Urea,2040,North America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002499706967703
Ammonia,2040,Rest of Asia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002120326564211
Ammonium nitrate,2040,Rest of Asia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002120326564211
Urea,2040,Rest of Asia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002120326564211
Ammonia,2040,Russia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002120326564211
Ammonium nitrate,2040,Russia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002120326564211
Urea,2040,Russia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002120326564211
Ammonia,2040,Europe,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002665605272509
Ammonium nitrate,2040,Europe,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002665605272509
Urea,2040,Europe,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002665605272509
Ammonia,2040,India,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002120326564211
Ammonium nitrate,2040,India,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002120326564211
Urea,2040,India,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002120326564211
Ammonia,2040,Middle East,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0004855013144377
Ammonium nitrate,2040,Middle East,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0004855013144377
Urea,2040,Middle East,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0004855013144377
Ammonia,2040,Africa,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0011005501128118
Ammonium nitrate,2040,Africa,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0011005501128118
Urea,2040,Africa,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0011005501128118
Ammonia,2040,Latin America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0004762575638898
Ammonium nitrate,2040,Latin America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0004762575638898
Urea,2040,Latin America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0004762575638898
Ammonia,2040,Oceania,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002150018489955
Ammonium nitrate,2040,Oceania,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002150018489955
Urea,2040,Oceania,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002150018489955
Ammonia,2040,Brazil,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Ammonium nitrate,2040,Brazil,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Urea,2040,Brazil,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Ammonia,2040,Brazil,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0004762575638898
Ammonium nitrate,2040,Brazil,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0004762575638898
Urea,2040,Brazil,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0004762575638898
Ammonia,2040,Saudi Arabia,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Ammonium nitrate,2040,Saudi Arabia,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Urea,2040,Saudi Arabia,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Ammonia,2040,Saudi Arabia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0004855013144377
Ammonium nitrate,2040,Saudi Arabia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0004855013144377
Urea,2040,Saudi Arabia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0004855013144377
Ammonia,2040,Namibia,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Ammonium nitrate,2040,Namibia,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Urea,2040,Namibia,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Ammonia,2040,Namibia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0011005501128118
Ammonium nitrate,2040,Namibia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0011005501128118
Urea,2040,Namibia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0011005501128118
Ammonia,2040,Australia,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Ammonium nitrate,2040,Australia,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Urea,2040,Australia,Fossil,tCH4/GJ,Coal,,3_upstream,0.000221
Ammonia,2040,Australia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002150018489955
Ammonium nitrate,2040,Australia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002150018489955
Urea,2040,Australia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002150018489955
Ammonia,2041,China,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Ammonium nitrate,2041,China,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Urea,2041,China,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Ammonia,2041,North America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Ammonium nitrate,2041,North America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Urea,2041,North America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Ammonia,2041,Rest of Asia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Ammonium nitrate,2041,Rest of Asia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Urea,2041,Rest of Asia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Ammonia,2041,Russia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Ammonium nitrate,2041,Russia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Urea,2041,Russia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Ammonia,2041,Europe,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Ammonium nitrate,2041,Europe,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Urea,2041,Europe,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Ammonia,2041,India,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Ammonium nitrate,2041,India,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Urea,2041,India,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Ammonia,2041,Middle East,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Ammonium nitrate,2041,Middle East,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Urea,2041,Middle East,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Ammonia,2041,Africa,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Ammonium nitrate,2041,Africa,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Urea,2041,Africa,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Ammonia,2041,Latin America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Ammonium nitrate,2041,Latin America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Urea,2041,Latin America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Ammonia,2041,Oceania,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Ammonium nitrate,2041,Oceania,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Urea,2041,Oceania,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Ammonia,2041,China,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002071395951191
Ammonium nitrate,2041,China,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002071395951191
Urea,2041,China,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002071395951191
Ammonia,2041,North America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002442021422294
Ammonium nitrate,2041,North America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002442021422294
Urea,2041,North America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002442021422294
Ammonia,2041,Rest of Asia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002071395951191
Ammonium nitrate,2041,Rest of Asia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002071395951191
Urea,2041,Rest of Asia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002071395951191
Ammonia,2041,Russia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002071395951191
Ammonium nitrate,2041,Russia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002071395951191
Urea,2041,Russia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002071395951191
Ammonia,2041,Europe,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002604091304682
Ammonium nitrate,2041,Europe,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002604091304682
Urea,2041,Europe,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002604091304682
Ammonia,2041,India,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002071395951191
Ammonium nitrate,2041,India,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002071395951191
Urea,2041,India,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002071395951191
Ammonia,2041,Middle East,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0004742974379507
Ammonium nitrate,2041,Middle East,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0004742974379507
Urea,2041,Middle East,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0004742974379507
Ammonia,2041,Africa,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0010751528025162
Ammonium nitrate,2041,Africa,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0010751528025162
Urea,2041,Africa,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0010751528025162
Ammonia,2041,Latin America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0004652670047231
Ammonium nitrate,2041,Latin America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0004652670047231
Urea,2041,Latin America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0004652670047231
Ammonia,2041,Oceania,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002100402678648
Ammonium nitrate,2041,Oceania,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002100402678648
Urea,2041,Oceania,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002100402678648
Ammonia,2041,Brazil,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Ammonium nitrate,2041,Brazil,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Urea,2041,Brazil,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Ammonia,2041,Brazil,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0004652670047231
Ammonium nitrate,2041,Brazil,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0004652670047231
Urea,2041,Brazil,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0004652670047231
Ammonia,2041,Saudi Arabia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Ammonium nitrate,2041,Saudi Arabia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Urea,2041,Saudi Arabia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Ammonia,2041,Saudi Arabia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0004742974379507
Ammonium nitrate,2041,Saudi Arabia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0004742974379507
Urea,2041,Saudi Arabia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0004742974379507
Ammonia,2041,Namibia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Ammonium nitrate,2041,Namibia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Urea,2041,Namibia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Ammonia,2041,Namibia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0010751528025162
Ammonium nitrate,2041,Namibia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0010751528025162
Urea,2041,Namibia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0010751528025162
Ammonia,2041,Australia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Ammonium nitrate,2041,Australia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Urea,2041,Australia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002159
Ammonia,2041,Australia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002100402678648
Ammonium nitrate,2041,Australia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002100402678648
Urea,2041,Australia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002100402678648
Ammonia,2042,China,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002108
Ammonium nitrate,2042,China,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002108
Urea,2042,China,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002108
Ammonia,2042,North America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002108
Ammonium nitrate,2042,North America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002108
Urea,2042,North America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002108
Ammonia,2042,Rest of Asia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002108
Ammonium nitrate,2042,Rest of Asia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002108
Urea,2042,Rest of Asia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002108
Ammonia,2042,Russia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002108
Ammonium nitrate,2042,Russia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002108
Urea,2042,Russia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002108
Ammonia,2042,Europe,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002108
Ammonium nitrate,2042,Europe,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002108
Urea,2042,Europe,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002108
Ammonia,2042,India,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002108
Ammonium nitrate,2042,India,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002108
Urea,2042,India,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002108
Ammonia,2042,Middle East,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002108
Ammonium nitrate,2042,Middle East,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002108
Urea,2042,Middle East,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002108
Ammonia,2042,Africa,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002108
Ammonium nitrate,2042,Africa,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002108
Urea,2042,Africa,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002108
Ammonia,2042,Latin America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002108
Ammonium nitrate,2042,Latin America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002108
Urea,2042,Latin America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002108
Ammonia,2042,Oceania,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002108
Ammonium nitrate,2042,Oceania,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002108
