product,technology_origin,year,region,switch_type,technology_destination,tco,lcox,switch_capex,salvage_value,technology_classification,technology_lifetime,wacc,co2_scope1_origin,co2_scope2_origin,co2_scope3_upstream_origin,co2_scope3_downstream_origin,co2_scope1_destination,co2_scope2_destination,co2_scope3_upstream_destination,co2_scope3_downstream_destination,delta_co2_scope1,delta_co2_scope2,delta_co2_scope3_upstream,delta_co2_scope3_downstream,tco_normalized,sum_emissions_delta,sum_emissions_delta_normalized,greenfield_bau_score,greenfield_bau_score_binned,rank
Aluminium,New-build,2029,Africa,greenfield,Carbon Anode + Coal,23982.97473,2439.968375,7884.80975,9.829215403,initial,30.0,0.1,0.0,0.0,0.0,0.0,17.60649554,0.0,0.0,0.0,-17.60649554,0.0,0.0,0.0,0.8512254325010987,1e-06,0.0,0.8512254325010987,47,399.0
Aluminium,New-build,2030,Africa,greenfield,Carbon Anode + Coal,23951.60214,2437.385033,7874.829668,9.826761804,initial,30.0,0.1,0.0,0.0,0.0,0.0,17.60649554,0.0,0.0,0.0,-17.60649554,0.0,0.0,0.0,0.852321979075414,1e-06,0.0,0.852321979075414,44,397.0
Aluminium,New-build,2031,Africa,greenfield,Carbon Anode + Coal,23934.59484,2435.984364,7886.235476,9.825430407,initial,30.0,0.1,0.0,0.0,0.0,0.0,17.60649554,0.0,0.0,0.0,-17.60649554,0.0,0.0,0.0,0.8529164246265573,1e-06,0.0,0.8529164246265573,44,396.0
Aluminium,New-build,2032,Africa,greenfield,Carbon Anode + Coal,23923.44425,2435.066704,7897.641284,9.82455397,initial,30.0,0.1,0.0,0.0,0.0,0.0,17.60649554,0.0,0.0,0.0,-17.60649554,0.0,0.0,0.0,0.8533061642453166,1e-06,0.0,0.8533061642453166,44,392.0
Aluminium,New-build,2033,Africa,greenfield,Carbon Anode + Coal,23911.1211,2434.052535,7909.047092,9.823584645,initial,30.0,0.1,0.0,0.0,0.0,0.0,17.60649554,0.0,0.0,0.0,-17.60649554,0.0,0.0,0.0,0.8537368876225473,1e-06,0.0,0.8537368876225473,44,391.0
Aluminium,New-build,2034,Africa,greenfield,Carbon Anode + Coal,23897.58479,2432.940048,7920.4529,9.82251281,initial,30.0,0.1,0.0,0.0,0.0,0.0,17.60649554,0.0,0.0,0.0,-17.60649554,0.0,0.0,0.0,0.8542100138247309,1e-06,0.0,0.8542100138247309,44,390.0
Aluminium,New-build,2035,Africa,greenfield,Carbon Anode + Coal,23850.60838,2429.077299,7899.779873,9.818793495,initial,30.0,0.1,0.0,0.0,0.0,0.0,17.60649554,0.0,0.0,0.0,-17.60649554,0.0,0.0,0.0,0.8558519509889599,1e-06,0.0,0.8558519509889599,44,386.0
Aluminium,New-build,2036,Africa,greenfield,Carbon Anode + Coal,23842.19867,2428.388228,7911.185681,9.81811656,initial,30.0,0.1,0.0,0.0,0.0,0.0,17.60649554,0.0,0.0,0.0,-17.60649554,0.0,0.0,0.0,0.8561458903382927,1e-06,0.0,0.8561458903382927,44,385.0
Aluminium,New-build,2037,Africa,greenfield,Carbon Anode + Coal,23832.85726,2427.624392,7922.591489,9.817357798,initial,30.0,0.1,0.0,0.0,0.0,0.0,17.60649554,0.0,0.0,0.0,-17.60649554,0.0,0.0,0.0,0.8564723948167171,1e-06,0.0,0.8564723948167171,44,384.0
Aluminium,New-build,2038,Africa,greenfield,Carbon Anode + Coal,23822.45919,2426.774209,7933.997296,9.816512433,initial,30.0,0.1,0.0,0.0,0.0,0.0,17.60649554,0.0,0.0,0.0,-17.60649554,0.0,0.0,0.0,0.856835832073188,1e-06,0.0,0.856835832073188,44,382.0
Aluminium,New-build,2039,Africa,greenfield,Carbon Anode + Coal,23810.97414,2425.836792,7945.403104,9.815571357,initial,30.0,0.1,0.0,0.0,0.0,0.0,17.60649554,0.0,0.0,0.0,-17.60649554,0.0,0.0,0.0,0.857237261863758,1e-06,0.0,0.857237261863758,44,379.0
Aluminium,New-build,2040,Africa,greenfield,Carbon Anode + Coal,23766.50427,2422.187354,7917.601448,9.812000806,initial,30.0,0.1,0.0,0.0,0.0,0.0,17.60649554,0.0,0.0,0.0,-17.60649554,0.0,0.0,0.0,0.8587915894984459,1e-06,0.0,0.8587915894984459,44,343.0
Aluminium,New-build,2041,Africa,greenfield,Carbon Anode + Coal,23761.23756,2421.764835,7929.007255,9.811537939,initial,30.0,0.1,0.0,0.0,0.0,0.0,17.60649554,0.0,0.0,0.0,-17.60649554,0.0,0.0,0.0,0.8589756735287543,1e-06,0.0,0.8589756735287543,44,342.0
Aluminium,New-build,2042,Africa,greenfield,Carbon Anode + Coal,23755.24975,2421.285879,7940.413063,9.811005776,initial,30.0,0.1,0.0,0.0,0.0,0.0,17.60649554,0.0,0.0,0.0,-17.60649554,0.0,0.0,0.0,0.8591849617176845,1e-06,0.0,0.8591849617176845,44,341.0
Aluminium,New-build,2043,Africa,greenfield,Carbon Anode + Coal,23748.43432,2420.740545,7951.818871,9.810400527,initial,30.0,0.1,0.0,0.0,0.0,0.0,17.60649554,0.0,0.0,0.0,-17.60649554,0.0,0.0,0.0,0.8594231771923706,1e-06,0.0,0.8594231771923706,44,340.0
Aluminium,New-build,2044,Africa,greenfield,Carbon Anode + Coal,23747.44915,2420.655689,7963.224679,9.810337449,initial,30.0,0.1,0.0,0.0,0.0,0.0,17.60649554,0.0,0.0,0.0,-17.60649554,0.0,0.0,0.0,0.8594576112250284,1e-06,0.0,0.8594576112250284,44,339.0
Aluminium,New-build,2045,Africa,greenfield,Carbon Anode + Coal,23705.01993,2417.161678,7933.640865,9.806964979,initial,30.0,0.1,0.0,0.0,0.0,0.0,17.60649554,0.0,0.0,0.0,-17.60649554,0.0,0.0,0.0,0.8609406132928163,1e-06,0.0,0.8609406132928163,44,333.0
Aluminium,New-build,2046,Africa,greenfield,Carbon Anode + Coal,23703.40154,2417.025264,7945.046673,9.806848894,initial,30.0,0.1,0.0,0.0,0.0,0.0,17.60649554,0.0,0.0,0.0,-17.60649554,0.0,0.0,0.0,0.860997179869258,1e-06,0.0,0.860997179869258,44,332.0
Aluminium,New-build,2047,Africa,greenfield,Carbon Anode + Coal,23701.31142,2416.851178,7956.452481,9.806690471,initial,30.0,0.1,0.0,0.0,0.0,0.0,17.60649554,0.0,0.0,0.0,-17.60649554,0.0,0.0,0.0,0.8610702345302184,1e-06,0.0,0.8610702345302184,43,331.0
Aluminium,New-build,2048,Africa,greenfield,Carbon Anode + Coal,23706.10683,2417.243138,7967.858289,9.807084133,initial,30.0,0.1,0.0,0.0,0.0,0.0,17.60649554,0.0,0.0,0.0,-17.60649554,0.0,0.0,0.0,0.8609026235549073,1e-06,0.0,0.8609026235549073,43,334.0
Aluminium,New-build,2049,Africa,greenfield,Carbon Anode + Coal,23710.94494,2417.639844,7979.264096,9.807476077,initial,30.0,0.1,0.0,0.0,0.0,0.0,17.60649554,0.0,0.0,0.0,-17.60649554,0.0,0.0,0.0,0.8607335201131239,1e-06,0.0,0.8607335201131239,43,335.0
Aluminium,New-build,2050,Africa,greenfield,Carbon Anode + Coal,23658.74874,2413.345462,7933.640865,9.803299657,initial,30.0,0.1,0.0,0.0,0.0,0.0,17.60649554,0.0,0.0,0.0,-17.60649554,0.0,0.0,0.0,0.8625579013421607,1e-06,0.0,0.8625579013421607,43,305.0
Aluminium,New-build,2035,Scandinavia,greenfield,Carbon Anode + Hydro,28673.73417,2126.790056,9104.518113,13.48216487,transition,60.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.687272242953535,0.01,1.0,0.687272242953535,35,1819.5
Aluminium,New-build,2034,Canada,greenfield,Carbon Anode + Hydro,30726.4057,2227.331861,9121.343683,13.79516283,transition,60.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6155264950119228,0.01,1.0,0.6155264950119228,31,3058.5
Aluminium,New-build,2034,Scandinavia,greenfield,Carbon Anode + Hydro,28674.0113,2126.812993,9104.518113,13.48214977,transition,60.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6872625566014634,0.01,1.0,0.6872625566014634,35,1821.5
Aluminium,New-build,2033,Canada,greenfield,Carbon Anode + Hydro,30730.43707,2227.53994,9121.343683,13.79568398,transition,60.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6153855890502762,0.01,1.0,0.6153855890502762,32,3072.5
Aluminium,New-build,2033,Scandinavia,greenfield,Carbon Anode + Hydro,28674.26555,2126.834036,9104.518113,13.48213592,transition,60.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6872536699597637,0.01,1.0,0.6872536699597637,35,1825.5
Aluminium,New-build,2032,Canada,greenfield,Carbon Anode + Hydro,30734.49483,2227.750204,9121.343683,13.79620335,transition,60.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6152437606954163,0.01,1.0,0.6152437606954163,32,3074.5
Aluminium,New-build,2032,Scandinavia,greenfield,Carbon Anode + Hydro,28674.54618,2126.857264,9104.518113,13.48212063,transition,60.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6872438612743745,0.01,1.0,0.6872438612743745,36,1829.5
Aluminium,New-build,2031,Canada,greenfield,Carbon Anode + Hydro,30738.52942,2227.95855,9121.343683,13.7967241,transition,60.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6151027421871177,0.01,1.0,0.6151027421871177,32,3078.5
Aluminium,New-build,2031,Scandinavia,greenfield,Carbon Anode + Hydro,28674.80365,2126.878573,9104.518113,13.4821066,transition,60.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6872348620860229,0.01,1.0,0.6872348620860229,36,1833.5
Aluminium,New-build,2030,Canada,greenfield,Carbon Anode + Hydro,30742.59013,2228.169058,9121.343683,13.79724309,transition,60.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6149608107227473,0.01,1.0,0.6149608107227473,32,3090.5
Aluminium,New-build,2030,Scandinavia,greenfield,Carbon Anode + Hydro,28675.08724,2126.902046,9104.518113,13.48209115,transition,60.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6872249499415998,0.01,1.0,0.6872249499415998,36,1835.5
Aluminium,New-build,2029,Canada,greenfield,Carbon Anode + Hydro,30742.00357,2228.127234,9121.343683,13.79723882,transition,60.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6149813123886484,0.01,1.0,0.6149813123886484,33,3088.5
Aluminium,New-build,2029,Scandinavia,greenfield,Carbon Anode + Hydro,28674.7029,2126.870235,9104.518113,13.48211209,transition,60.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6872383835379452,0.01,1.0,0.6872383835379452,37,1831.5
Aluminium,New-build,2028,Canada,greenfield,Carbon Anode + Hydro,30741.44875,2228.088036,9121.343683,13.79723254,transition,60.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6150007046661226,0.01,1.0,0.6150007046661226,33,3086.5
Aluminium,New-build,2028,Scandinavia,greenfield,Carbon Anode + Hydro,28674.35029,2126.84105,9104.518113,13.4821313,transition,60.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6872507080953876,0.01,1.0,0.6872507080953876,37,1827.5
Aluminium,New-build,2027,Canada,greenfield,Carbon Anode + Hydro,30740.97042,2228.05517,9121.343683,13.79722138,transition,60.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6150174234363258,0.01,1.0,0.6150174234363258,33,3084.5
Aluminium,New-build,2027,Scandinavia,greenfield,Carbon Anode + Hydro,28673.38227,2126.76093,9104.518113,13.48218404,transition,60.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6872845426947901,0.01,1.0,0.6872845426947901,37,1815.5
Aluminium,New-build,2026,Canada,greenfield,Carbon Anode + Hydro,30740.5149,2228.02419,9121.343683,13.79720877,transition,60.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6150333449428236,0.01,1.0,0.6150333449428236,33,3082.5
Aluminium,New-build,2026,Scandinavia,greenfield,Carbon Anode + Hydro,28672.49419,2126.687425,9104.518113,13.48223244,transition,60.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6873155832012231,0.01,1.0,0.6873155832012231,37,1805.5
Aluminium,New-build,2025,Canada,greenfield,Carbon Anode + Hydro,30740.12767,2227.998864,9121.343683,13.79719181,transition,60.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6150468795515367,0.01,1.0,0.6150468795515367,33,3080.5
Aluminium,New-build,2025,Scandinavia,greenfield,Carbon Anode + Hydro,28671.72681,2126.623912,9104.518113,13.48227425,transition,60.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6873424049558248,0.01,1.0,0.6873424049558248,37,1801.5
Aluminium,New-build,2024,Canada,greenfield,Carbon Anode + Hydro,30734.82472,2227.785145,9121.343683,13.79613505,transition,60.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6152322302559659,0.01,1.0,0.6152322302559659,31,3076.5
Aluminium,New-build,2024,Scandinavia,greenfield,Carbon Anode + Hydro,28678.19767,2127.159488,9104.518113,13.48192171,transition,60.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6871162330214746,0.01,1.0,0.6871162330214746,36,1840.5
Aluminium,New-build,2023,Canada,greenfield,Carbon Anode + Hydro,30730.39551,2227.643742,9121.343683,13.79502248,transition,60.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6153870416710394,0.01,1.0,0.6153870416710394,31,3070.5
Aluminium,New-build,2023,Scandinavia,greenfield,Carbon Anode + Hydro,28692.0484,2128.305877,9104.518113,13.48116768,transition,60.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6866321170931033,0.01,1.0,0.6866321170931033,36,1842.5
Aluminium,New-build,2022,Canada,greenfield,Carbon Anode + Hydro,30727.4124,2227.62203,9121.343683,13.79381779,transition,60.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6154913084546012,0.01,1.0,0.6154913084546012,31,3064.5
Aluminium,New-build,2022,Scandinavia,greenfield,Carbon Anode + Hydro,28711.93036,2129.951456,9104.518113,13.48008673,transition,60.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6859371953436186,0.01,1.0,0.6859371953436186,36,1847.5
Aluminium,New-build,2020,Canada,greenfield,Carbon Anode + Hydro,30713.72284,2226.939365,9121.343683,13.79189902,transition,60.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6159697911084683,0.01,1.0,0.6159697911084683,30,3039.5
Aluminium,New-build,2020,Scandinavia,greenfield,Carbon Anode + Hydro,28710.62183,2129.843152,9104.518113,13.48015783,transition,60.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.685982931576709,0.01,1.0,0.685982931576709,35,1845.5
Aluminium,New-build,2021,Canada,greenfield,Carbon Anode + Hydro,30722.0029,2227.399492,9121.343683,13.79276731,transition,60.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6156803833347357,0.01,1.0,0.6156803833347357,31,3049.5
Aluminium,New-build,2021,Scandinavia,greenfield,Carbon Anode + Hydro,28716.29481,2130.31269,9104.518113,13.47984967,transition,60.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6857846474444407,0.01,1.0,0.6857846474444407,35,1853.5
Aluminium,New-build,2025,Africa,greenfield,Carbon Anode + PPA+Grid,29552.236,3284.44433,8069.386098,8.997636444,transition,0.0,0.13,0.0,0.0,0.0,0.0,2.092707548,5.677214759,0.0,0.0,-2.092707548,-5.677214759,0.0,0.0,0.6565665163235052,1e-06,0.0,0.6565665163235052,35,2310.5
Aluminium,New-build,2026,Africa,greenfield,Carbon Anode + PPA+Grid,29799.5379,3311.929537,8069.386098,8.997636444,transition,0.0,0.13,0.0,0.0,0.0,0.0,2.092707548,5.539455609,0.0,0.0,-2.092707548,-5.539455609,0.0,0.0,0.6479227272303316,1e-06,0.0,0.6479227272303316,35,2463.5
Aluminium,New-build,2027,Africa,greenfield,Carbon Anode + PPA+Grid,30001.38219,3334.362572,8069.386098,8.997636444,transition,0.0,0.13,0.0,0.0,0.0,0.0,2.092707548,5.401696458,0.0,0.0,-2.092707548,-5.401696458,0.0,0.0,0.6408677896321112,1e-06,0.0,0.6408677896321112,35,2619.5
Aluminium,New-build,2028,Africa,greenfield,Carbon Anode + PPA+Grid,30152.03336,3351.105988,8069.386098,8.997636444,transition,0.0,0.13,0.0,0.0,0.0,0.0,2.092707548,5.263937308,0.0,0.0,-2.092707548,-5.263937308,0.0,0.0,0.6356021732332084,1e-06,0.0,0.6356021732332084,34,2715.5
Aluminium,New-build,2029,Africa,greenfield,Carbon Anode + PPA+Grid,30244.36719,3361.367997,8069.386098,8.997636444,transition,0.0,0.13,0.0,0.0,0.0,0.0,2.092707548,5.126178158,0.0,0.0,-2.092707548,-5.126178158,0.0,0.0,0.6323748864526177,1e-06,0.0,0.6323748864526177,34,2774.5
Aluminium,New-build,2030,Africa,greenfield,Carbon Anode + PPA+Grid,30271.81909,3364.41901,8069.386098,8.997636444,transition,0.0,0.13,0.0,0.0,0.0,0.0,2.092707548,4.988419008,0.0,0.0,-2.092707548,-4.988419008,0.0,0.0,0.6314153773109294,1e-06,0.0,0.6314153773109294,33,2798.5
Aluminium,New-build,2031,Africa,greenfield,Carbon Anode + PPA+Grid,30226.33214,3359.363576,8069.386098,8.997636444,transition,0.0,0.13,0.0,0.0,0.0,0.0,2.092707548,4.868820079,0.0,0.0,-2.092707548,-4.868820079,0.0,0.0,0.6330052543086062,1e-06,0.0,0.6330052543086062,33,2766.5
Aluminium,New-build,2032,Africa,greenfield,Carbon Anode + PPA+Grid,30177.91324,3353.982285,8069.386098,8.997636444,transition,0.0,0.13,0.0,0.0,0.0,0.0,2.092707548,4.74922115,0.0,0.0,-2.092707548,-4.74922115,0.0,0.0,0.634697609926268,1e-06,0.0,0.634697609926268,33,2732.5
Aluminium,New-build,2033,Africa,greenfield,Carbon Anode + PPA+Grid,30126.14259,3348.22848,8069.386098,8.997636444,transition,0.0,0.13,0.0,0.0,0.0,0.0,2.092707548,4.629622221,0.0,0.0,-2.092707548,-4.629622221,0.0,0.0,0.6365071171715277,1e-06,0.0,0.6365071171715277,33,2701.5
Aluminium,New-build,2034,Africa,greenfield,Carbon Anode + PPA+Grid,30070.65454,3342.061522,8069.386098,8.997636444,transition,0.0,0.13,0.0,0.0,0.0,0.0,2.092707548,4.510023292,0.0,0.0,-2.092707548,-4.510023292,0.0,0.0,0.6384465563808159,1e-06,0.0,0.6384465563808159,33,2674.5
Aluminium,New-build,2035,Africa,greenfield,Carbon Anode + PPA+Grid,30010.93111,3335.423841,8069.386098,8.997636444,transition,0.0,0.13,0.0,0.0,0.0,0.0,2.092707548,4.390424363,0.0,0.0,-2.092707548,-4.390424363,0.0,0.0,0.6405340321860601,1e-06,0.0,0.6405340321860601,33,2628.5
Aluminium,New-build,2036,Africa,greenfield,Carbon Anode + PPA+Grid,29946.49617,3328.262522,8069.386098,8.997636444,transition,0.0,0.13,0.0,0.0,0.0,0.0,2.092707548,4.28561673,0.0,0.0,-2.092707548,-4.28561673,0.0,0.0,0.6427861864622355,1e-06,0.0,0.6427861864622355,33,2578.5
Aluminium,New-build,2037,Africa,greenfield,Carbon Anode + PPA+Grid,29877.69553,3320.615999,8069.386098,8.997636444,transition,0.0,0.13,0.0,0.0,0.0,0.0,2.092707548,4.180809097,0.0,0.0,-2.092707548,-4.180809097,0.0,0.0,0.6451909323280591,1e-06,0.0,0.6451909323280591,33,2510.5
Aluminium,New-build,2038,Africa,greenfield,Carbon Anode + PPA+Grid,29803.93018,3312.417697,8069.386098,8.997636444,transition,0.0,0.13,0.0,0.0,0.0,0.0,2.092707548,4.076001465,0.0,0.0,-2.092707548,-4.076001465,0.0,0.0,0.6477692066065186,1e-06,0.0,0.6477692066065186,33,2467.5
Aluminium,New-build,2039,Africa,greenfield,Carbon Anode + PPA+Grid,29724.63284,3303.604566,8069.386098,8.997636444,transition,0.0,0.13,0.0,0.0,0.0,0.0,2.092707548,3.971193832,0.0,0.0,-2.092707548,-3.971193832,0.0,0.0,0.6505408370816976,1e-06,0.0,0.6505408370816976,33,2408.5
Aluminium,New-build,2040,Africa,greenfield,Carbon Anode + PPA+Grid,29639.0587,3294.093831,8069.386098,8.997636444,transition,0.0,0.13,0.0,0.0,0.0,0.0,2.092707548,3.866386199,0.0,0.0,-2.092707548,-3.866386199,0.0,0.0,0.6535318566330626,1e-06,0.0,0.6535318566330626,33,2388.5
Aluminium,New-build,2041,Africa,greenfield,Carbon Anode + PPA+Grid,29546.47646,3283.804213,8069.386098,8.997636444,transition,0.0,0.13,0.0,0.0,0.0,0.0,2.092707548,3.773785708,0.0,0.0,-2.092707548,-3.773785708,0.0,0.0,0.6567678259334746,1e-06,0.0,0.6567678259334746,33,2308.5
Aluminium,New-build,2042,Africa,greenfield,Carbon Anode + PPA+Grid,29457.41575,3273.905979,8069.386098,8.997636444,transition,0.0,0.13,0.0,0.0,0.0,0.0,2.092707548,3.681185217,0.0,0.0,-2.092707548,-3.681185217,0.0,0.0,0.6598807093918236,1e-06,0.0,0.6598807093918236,33,2285.5
Aluminium,New-build,2043,Africa,greenfield,Carbon Anode + PPA+Grid,29372.26343,3264.442125,8069.386098,8.997636444,transition,0.0,0.13,0.0,0.0,0.0,0.0,2.092707548,3.588584725,0.0,0.0,-2.092707548,-3.588584725,0.0,0.0,0.6628569853317757,1e-06,0.0,0.6628569853317757,33,2261.5
Aluminium,New-build,2044,Africa,greenfield,Carbon Anode + PPA+Grid,29290.78298,3255.386363,8069.386098,8.997636444,transition,0.0,0.13,0.0,0.0,0.0,0.0,2.092707548,3.495984234,0.0,0.0,-2.092707548,-3.495984234,0.0,0.0,0.6657049206893968,1e-06,0.0,0.6657049206893968,33,2231.5
Aluminium,New-build,2045,Africa,greenfield,Carbon Anode + PPA+Grid,29214.15847,3246.870292,8069.386098,8.997636444,transition,0.0,0.13,0.0,0.0,0.0,0.0,2.092707548,3.403383743,0.0,0.0,-2.092707548,-3.403383743,0.0,0.0,0.6683831294043632,1e-06,0.0,0.6683831294043632,34,2202.5
Aluminium,New-build,2046,Africa,greenfield,Carbon Anode + PPA+Grid,29143.05019,3238.967296,8069.386098,8.997636444,transition,0.0,0.13,0.0,0.0,0.0,0.0,2.092707548,3.316271149,0.0,0.0,-2.092707548,-3.316271149,0.0,0.0,0.670868532772062,1e-06,0.0,0.670868532772062,34,2178.5
Aluminium,New-build,2047,Africa,greenfield,Carbon Anode + PPA+Grid,29083.0456,3232.298368,8069.386098,8.997636444,transition,0.0,0.13,0.0,0.0,0.0,0.0,2.092707548,3.229158555,0.0,0.0,-2.092707548,-3.229158555,0.0,0.0,0.6729658357874547,1e-06,0.0,0.6729658357874547,34,2156.5
Aluminium,New-build,2048,Africa,greenfield,Carbon Anode + PPA+Grid,29035.47935,3227.011841,8069.386098,8.997636444,transition,0.0,0.13,0.0,0.0,0.0,0.0,2.092707548,3.142045961,0.0,0.0,-2.092707548,-3.142045961,0.0,0.0,0.6746283892613794,1e-06,0.0,0.6746283892613794,34,2120.5
Aluminium,New-build,2049,Africa,greenfield,Carbon Anode + PPA+Grid,29001.95954,3223.28644,8069.386098,8.997636444,transition,0.0,0.13,0.0,0.0,0.0,0.0,2.092707548,3.054933367,0.0,0.0,-2.092707548,-3.054933367,0.0,0.0,0.6757999862773476,1e-06,0.0,0.6757999862773476,34,1927.5
Aluminium,New-build,2050,Africa,greenfield,Carbon Anode + PPA+Grid,28984.18868,3221.311381,8069.386098,8.997636444,transition,0.0,0.13,0.0,0.0,0.0,0.0,2.092707548,2.97,0.0,0.0,-2.092707548,-2.97,0.0,0.0,0.6764211200650149,1e-06,0.0,0.6764211200650149,34,1920.5
Aluminium,New-build,2020,Africa,greenfield,Carbon Anode + Grid,29329.88949,3259.732672,8069.386098,8.997636444,transition,0.0,0.13,0.0,0.0,0.0,0.0,2.092707548,6.479191989,0.0,0.0,-2.092707548,-6.479191989,0.0,0.0,0.664338055232196,1e-06,0.0,0.664338055232196,33,2246.0
Aluminium,New-build,2021,Africa,greenfield,Carbon Anode + Grid,29674.38322,3298.019809,8069.386098,8.997636444,transition,0.0,0.13,0.0,0.0,0.0,0.0,2.092707548,6.283374263,0.0,0.0,-2.092707548,-6.283374263,0.0,0.0,0.652297180713882,1e-06,0.0,0.652297180713882,33,2397.0
Aluminium,New-build,2022,Africa,greenfield,Carbon Anode + Grid,29762.96196,3307.864476,8069.386098,8.997636444,transition,0.0,0.13,0.0,0.0,0.0,0.0,2.092707548,6.10804773,0.0,0.0,-2.092707548,-6.10804773,0.0,0.0,0.6492011432523863,1e-06,0.0,0.6492011432523863,33,2443.0
Aluminium,New-build,2023,Africa,greenfield,Carbon Anode + Grid,29508.9803,3279.636878,8069.386098,8.997636444,transition,0.0,0.13,0.0,0.0,0.0,0.0,2.092707548,5.950155885,0.0,0.0,-2.092707548,-5.950155885,0.0,0.0,0.6580784058313399,1e-06,0.0,0.6580784058313399,34,2301.0
Aluminium,New-build,2024,Africa,greenfield,Carbon Anode + Grid,29434.97357,3271.411749,8069.386098,8.997636444,transition,0.0,0.13,0.0,0.0,0.0,0.0,2.092707548,5.807221315,0.0,0.0,-2.092707548,-5.807221315,0.0,0.0,0.6606651169144147,1e-06,0.0,0.6606651169144147,34,2278.0
Aluminium,New-build,2025,Africa,greenfield,Carbon Anode + Grid,29552.236,3284.44433,8069.386098,8.997636444,transition,0.0,0.13,0.0,0.0,0.0,0.0,2.092707548,5.677214759,0.0,0.0,-2.092707548,-5.677214759,0.0,0.0,0.6565665163235052,1e-06,0.0,0.6565665163235052,35,2310.5
Aluminium,New-build,2026,Africa,greenfield,Carbon Anode + Grid,29799.5379,3311.929537,8069.386098,8.997636444,transition,0.0,0.13,0.0,0.0,0.0,0.0,2.092707548,5.539455609,0.0,0.0,-2.092707548,-5.539455609,0.0,0.0,0.6479227272303316,1e-06,0.0,0.6479227272303316,35,2463.5
Aluminium,New-build,2027,Africa,greenfield,Carbon Anode + Grid,30001.38219,3334.362572,8069.386098,8.997636444,transition,0.0,0.13,0.0,0.0,0.0,0.0,2.092707548,5.401696458,0.0,0.0,-2.092707548,-5.401696458,0.0,0.0,0.6408677896321112,1e-06,0.0,0.6408677896321112,35,2619.5
