product,technology,region,year,co2_scope1,co2_scope1_captured,co2_scope2,co2_scope3_upstream,co2_scope3_downstream,
Alumina,Gas-Boiler + H2-Calciner,Scandinavia,2044,0.623518,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,Scandinavia,2044,0.912628,,0,,,
Alumina,H2-Boiler + Elec-Calciner,Scandinavia,2044,0,,0.000006,,,
Alumina,H2-Boiler + Gas-Calciner,Scandinavia,2044,0.219648,,0,,,
Alumina,H2-Boiler + H2-Calciner,Scandinavia,2044,0,,0,,,
Alumina,H2-Boiler + Oil-Calciner,Scandinavia,2044,0.28911,,0,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,Scandinavia,2044,0.031176,,0.000011,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,Scandinavia,2044,0.250824,,0.000005,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,Scandinavia,2044,0.031176,,0.000005,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,Scandinavia,2044,0.320286,,0.000005,,,
Alumina,Oil-Boiler + Elec-Calciner,Scandinavia,2044,0.795053,,0.000006,,,
Alumina,Oil-Boiler + Gas-Calciner,Scandinavia,2044,1.014702,,0,,,
Alumina,Oil-Boiler + H2-Calciner,Scandinavia,2044,0.795053,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,Scandinavia,2044,1.084163,,0,,,
Alumina,Coal-Boiler + Elec-Calciner,Scandinavia,2045,1.116047,,0.000006,,,
Alumina,Coal-Boiler + Gas-Calciner,Scandinavia,2045,1.335695,,0,,,
Alumina,Coal-Boiler + H2-Calciner,Scandinavia,2045,1.116047,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,Scandinavia,2045,1.405157,,0,,,
Alumina,Elec-Boiler + Elec-Calciner,Scandinavia,2045,0,,0.000022,,,
Alumina,Elec-Boiler + Gas-Calciner,Scandinavia,2045,0.219648,,0.000016,,,
Alumina,Elec-Boiler + H2-Calciner,Scandinavia,2045,0,,0.000016,,,
Alumina,Elec-Boiler + Oil-Calciner,Scandinavia,2045,0.28911,,0.000016,,,
Alumina,Gas-Boiler + Elec-Calciner,Scandinavia,2045,0.623518,,0.000006,,,
Alumina,Gas-Boiler + Gas-Calciner,Scandinavia,2045,0.843167,,0,,,
Alumina,Gas-Boiler + H2-Calciner,Scandinavia,2045,0.623518,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,Scandinavia,2045,0.912628,,0,,,
Alumina,H2-Boiler + Elec-Calciner,Scandinavia,2045,0,,0.000006,,,
Alumina,H2-Boiler + Gas-Calciner,Scandinavia,2045,0.219648,,0,,,
Alumina,H2-Boiler + H2-Calciner,Scandinavia,2045,0,,0,,,
Alumina,H2-Boiler + Oil-Calciner,Scandinavia,2045,0.28911,,0,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,Scandinavia,2045,0.031176,,0.000011,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,Scandinavia,2045,0.250824,,0.000005,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,Scandinavia,2045,0.031176,,0.000005,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,Scandinavia,2045,0.320286,,0.000005,,,
Alumina,Oil-Boiler + Elec-Calciner,Scandinavia,2045,0.795053,,0.000006,,,
Alumina,Oil-Boiler + Gas-Calciner,Scandinavia,2045,1.014702,,0,,,
Alumina,Oil-Boiler + H2-Calciner,Scandinavia,2045,0.795053,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,Scandinavia,2045,1.084163,,0,,,
Alumina,Coal-Boiler + Elec-Calciner,Scandinavia,2046,1.113594,,0.000006,,,
Alumina,Coal-Boiler + Gas-Calciner,Scandinavia,2046,1.333242,,0,,,
Alumina,Coal-Boiler + H2-Calciner,Scandinavia,2046,1.113594,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,Scandinavia,2046,1.402704,,0,,,
Alumina,Elec-Boiler + Elec-Calciner,Scandinavia,2046,0,,0.000022,,,
Alumina,Elec-Boiler + Gas-Calciner,Scandinavia,2046,0.219648,,0.000016,,,
Alumina,Elec-Boiler + H2-Calciner,Scandinavia,2046,0,,0.000016,,,
Alumina,Elec-Boiler + Oil-Calciner,Scandinavia,2046,0.28911,,0.000016,,,
Alumina,Gas-Boiler + Elec-Calciner,Scandinavia,2046,0.622192,,0.000006,,,
Alumina,Gas-Boiler + Gas-Calciner,Scandinavia,2046,0.84184,,0,,,
Alumina,Gas-Boiler + H2-Calciner,Scandinavia,2046,0.622192,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,Scandinavia,2046,0.911302,,0,,,
Alumina,H2-Boiler + Elec-Calciner,Scandinavia,2046,0,,0.000006,,,
Alumina,H2-Boiler + Gas-Calciner,Scandinavia,2046,0.219648,,0,,,
Alumina,H2-Boiler + H2-Calciner,Scandinavia,2046,0,,0,,,
Alumina,H2-Boiler + Oil-Calciner,Scandinavia,2046,0.28911,,0,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,Scandinavia,2046,0.03111,,0.000011,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,Scandinavia,2046,0.250758,,0.000005,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,Scandinavia,2046,0.03111,,0.000005,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,Scandinavia,2046,0.32022,,0.000005,,,
Alumina,Oil-Boiler + Elec-Calciner,Scandinavia,2046,0.795053,,0.000006,,,
Alumina,Oil-Boiler + Gas-Calciner,Scandinavia,2046,1.014702,,0,,,
Alumina,Oil-Boiler + H2-Calciner,Scandinavia,2046,0.795053,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,Scandinavia,2046,1.084163,,0,,,
Alumina,Coal-Boiler + Elec-Calciner,Scandinavia,2047,1.111141,,0.000006,,,
Alumina,Coal-Boiler + Gas-Calciner,Scandinavia,2047,1.33079,,0,,,
Alumina,Coal-Boiler + H2-Calciner,Scandinavia,2047,1.111141,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,Scandinavia,2047,1.400251,,0,,,
Alumina,Elec-Boiler + Elec-Calciner,Scandinavia,2047,0,,0.000022,,,
Alumina,Elec-Boiler + Gas-Calciner,Scandinavia,2047,0.219648,,0.000016,,,
Alumina,Elec-Boiler + H2-Calciner,Scandinavia,2047,0,,0.000016,,,
Alumina,Elec-Boiler + Oil-Calciner,Scandinavia,2047,0.28911,,0.000016,,,
Alumina,Gas-Boiler + Elec-Calciner,Scandinavia,2047,0.620865,,0.000006,,,
Alumina,Gas-Boiler + Gas-Calciner,Scandinavia,2047,0.840513,,0,,,
Alumina,Gas-Boiler + H2-Calciner,Scandinavia,2047,0.620865,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,Scandinavia,2047,0.909975,,0,,,
Alumina,H2-Boiler + Elec-Calciner,Scandinavia,2047,0,,0.000006,,,
Alumina,H2-Boiler + Gas-Calciner,Scandinavia,2047,0.219648,,0,,,
Alumina,H2-Boiler + H2-Calciner,Scandinavia,2047,0,,0,,,
Alumina,H2-Boiler + Oil-Calciner,Scandinavia,2047,0.28911,,0,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,Scandinavia,2047,0.031043,,0.000011,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,Scandinavia,2047,0.250692,,0.000005,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,Scandinavia,2047,0.031043,,0.000005,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,Scandinavia,2047,0.320153,,0.000005,,,
Alumina,Oil-Boiler + Elec-Calciner,Scandinavia,2047,0.795053,,0.000006,,,
Alumina,Oil-Boiler + Gas-Calciner,Scandinavia,2047,1.014702,,0,,,
Alumina,Oil-Boiler + H2-Calciner,Scandinavia,2047,0.795053,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,Scandinavia,2047,1.084163,,0,,,
Alumina,Coal-Boiler + Elec-Calciner,Scandinavia,2048,1.108688,,0.000006,,,
Alumina,Coal-Boiler + Gas-Calciner,Scandinavia,2048,1.328337,,0,,,
Alumina,Coal-Boiler + H2-Calciner,Scandinavia,2048,1.108688,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,Scandinavia,2048,1.397798,,0,,,
Alumina,Elec-Boiler + Elec-Calciner,Scandinavia,2048,0,,0.000022,,,
Alumina,Elec-Boiler + Gas-Calciner,Scandinavia,2048,0.219648,,0.000017,,,
Alumina,Elec-Boiler + H2-Calciner,Scandinavia,2048,0,,0.000017,,,
Alumina,Elec-Boiler + Oil-Calciner,Scandinavia,2048,0.28911,,0.000017,,,
Alumina,Gas-Boiler + Elec-Calciner,Scandinavia,2048,0.619538,,0.000006,,,
Alumina,Gas-Boiler + Gas-Calciner,Scandinavia,2048,0.839187,,0,,,
Alumina,Gas-Boiler + H2-Calciner,Scandinavia,2048,0.619538,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,Scandinavia,2048,0.908648,,0,,,
Alumina,H2-Boiler + Elec-Calciner,Scandinavia,2048,0,,0.000006,,,
Alumina,H2-Boiler + Gas-Calciner,Scandinavia,2048,0.219648,,0,,,
Alumina,H2-Boiler + H2-Calciner,Scandinavia,2048,0,,0,,,
Alumina,H2-Boiler + Oil-Calciner,Scandinavia,2048,0.28911,,0,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,Scandinavia,2048,0.030977,,0.000011,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,Scandinavia,2048,0.250625,,0.000005,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,Scandinavia,2048,0.030977,,0.000005,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,Scandinavia,2048,0.320087,,0.000005,,,
Alumina,Oil-Boiler + Elec-Calciner,Scandinavia,2048,0.795053,,0.000006,,,
Alumina,Oil-Boiler + Gas-Calciner,Scandinavia,2048,1.014702,,0,,,
Alumina,Oil-Boiler + H2-Calciner,Scandinavia,2048,0.795053,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,Scandinavia,2048,1.084163,,0,,,
Alumina,Coal-Boiler + Elec-Calciner,Scandinavia,2049,1.106235,,0.000006,,,
Alumina,Coal-Boiler + Gas-Calciner,Scandinavia,2049,1.325884,,0,,,
Alumina,Coal-Boiler + H2-Calciner,Scandinavia,2049,1.106235,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,Scandinavia,2049,1.395346,,0,,,
Alumina,Elec-Boiler + Elec-Calciner,Scandinavia,2049,0,,0.000023,,,
Alumina,Elec-Boiler + Gas-Calciner,Scandinavia,2049,0.219648,,0.000017,,,
Alumina,Elec-Boiler + H2-Calciner,Scandinavia,2049,0,,0.000017,,,
Alumina,Elec-Boiler + Oil-Calciner,Scandinavia,2049,0.28911,,0.000017,,,
Alumina,Gas-Boiler + Elec-Calciner,Scandinavia,2049,0.618212,,0.000006,,,
Alumina,Gas-Boiler + Gas-Calciner,Scandinavia,2049,0.83786,,0,,,
Alumina,Gas-Boiler + H2-Calciner,Scandinavia,2049,0.618212,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,Scandinavia,2049,0.907322,,0,,,
Alumina,H2-Boiler + Elec-Calciner,Scandinavia,2049,0,,0.000006,,,
Alumina,H2-Boiler + Gas-Calciner,Scandinavia,2049,0.219648,,0,,,
Alumina,H2-Boiler + H2-Calciner,Scandinavia,2049,0,,0,,,
Alumina,H2-Boiler + Oil-Calciner,Scandinavia,2049,0.28911,,0,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,Scandinavia,2049,0.030911,,0.000011,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,Scandinavia,2049,0.250559,,0.000005,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,Scandinavia,2049,0.030911,,0.000005,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,Scandinavia,2049,0.320021,,0.000005,,,
Alumina,Oil-Boiler + Elec-Calciner,Scandinavia,2049,0.795053,,0.000006,,,
Alumina,Oil-Boiler + Gas-Calciner,Scandinavia,2049,1.014702,,0,,,
Alumina,Oil-Boiler + H2-Calciner,Scandinavia,2049,0.795053,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,Scandinavia,2049,1.084163,,0,,,
Alumina,Coal-Boiler + Elec-Calciner,Scandinavia,2050,1.103783,,0.000006,,,
Alumina,Coal-Boiler + Gas-Calciner,Scandinavia,2050,1.323431,,0,,,
Alumina,Coal-Boiler + H2-Calciner,Scandinavia,2050,1.103783,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,Scandinavia,2050,1.392893,,0,,,
Alumina,Elec-Boiler + Elec-Calciner,Scandinavia,2050,0,,0.000023,,,
Alumina,Elec-Boiler + Gas-Calciner,Scandinavia,2050,0.219648,,0.000017,,,
Alumina,Elec-Boiler + H2-Calciner,Scandinavia,2050,0,,0.000017,,,
Alumina,Elec-Boiler + Oil-Calciner,Scandinavia,2050,0.28911,,0.000017,,,
Alumina,Gas-Boiler + Elec-Calciner,Scandinavia,2050,0.616885,,0.000006,,,
Alumina,Gas-Boiler + Gas-Calciner,Scandinavia,2050,0.836533,,0,,,
Alumina,Gas-Boiler + H2-Calciner,Scandinavia,2050,0.616885,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,Scandinavia,2050,0.905995,,0,,,
Alumina,H2-Boiler + Elec-Calciner,Scandinavia,2050,0,,0.000006,,,
Alumina,H2-Boiler + Gas-Calciner,Scandinavia,2050,0.219648,,0,,,
Alumina,H2-Boiler + H2-Calciner,Scandinavia,2050,0,,0,,,
Alumina,H2-Boiler + Oil-Calciner,Scandinavia,2050,0.28911,,0,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,Scandinavia,2050,0.030844,,0.000011,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,Scandinavia,2050,0.250493,,0.000005,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,Scandinavia,2050,0.030844,,0.000005,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,Scandinavia,2050,0.319954,,0.000005,,,
Alumina,Oil-Boiler + Elec-Calciner,Scandinavia,2050,0.795053,,0.000006,,,
Alumina,Oil-Boiler + Gas-Calciner,Scandinavia,2050,1.014702,,0,,,
Alumina,Oil-Boiler + H2-Calciner,Scandinavia,2050,0.795053,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,Scandinavia,2050,1.084163,,0,,,
Alumina,Coal-Boiler + Elec-Calciner,Canada,2020,0.853253,,0.106054,,,
Alumina,Coal-Boiler + Gas-Calciner,Canada,2020,1.019316,,0,,,
Alumina,Coal-Boiler + H2-Calciner,Canada,2020,0.853253,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,Canada,2020,1.071831,,0,,,
Alumina,Elec-Boiler + Elec-Calciner,Canada,2020,0,,0.411361,,,
Alumina,Elec-Boiler + Gas-Calciner,Canada,2020,0.166062,,0.305307,,,
Alumina,Elec-Boiler + H2-Calciner,Canada,2020,0,,0.305307,,,
Alumina,Elec-Boiler + Oil-Calciner,Canada,2020,0.218578,,0.305307,,,
Alumina,Gas-Boiler + Elec-Calciner,Canada,2020,0.476527,,0.106054,,,
Alumina,Gas-Boiler + Gas-Calciner,Canada,2020,0.642589,,0,,,
Alumina,Gas-Boiler + H2-Calciner,Canada,2020,0.476527,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,Canada,2020,0.695105,,0,,,
Alumina,H2-Boiler + Elec-Calciner,Canada,2020,0,,0.106054,,,
Alumina,H2-Boiler + Gas-Calciner,Canada,2020,0.166062,,0,,,
Alumina,H2-Boiler + H2-Calciner,Canada,2020,0,,0,,,
Alumina,H2-Boiler + Oil-Calciner,Canada,2020,0.218578,,0,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,Canada,2020,0.023826,,0.201768,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,Canada,2020,0.189889,,0.095714,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,Canada,2020,0.023826,,0.095714,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,Canada,2020,0.242404,,0.095714,,,
Alumina,Oil-Boiler + Elec-Calciner,Canada,2020,0.613879,,0.106054,,,
Alumina,Oil-Boiler + Gas-Calciner,Canada,2020,0.779941,,0,,,
Alumina,Oil-Boiler + H2-Calciner,Canada,2020,0.613879,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,Canada,2020,0.832457,,0,,,
Alumina,Coal-Boiler + Elec-Calciner,Canada,2021,0.853253,,0.098206,,,
Alumina,Coal-Boiler + Gas-Calciner,Canada,2021,1.019316,,0,,,
Alumina,Coal-Boiler + H2-Calciner,Canada,2021,0.853253,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,Canada,2021,1.071831,,0,,,
Alumina,Elec-Boiler + Elec-Calciner,Canada,2021,0,,0.380922,,,
Alumina,Elec-Boiler + Gas-Calciner,Canada,2021,0.166062,,0.282716,,,
Alumina,Elec-Boiler + H2-Calciner,Canada,2021,0,,0.282716,,,
Alumina,Elec-Boiler + Oil-Calciner,Canada,2021,0.218578,,0.282716,,,
Alumina,Gas-Boiler + Elec-Calciner,Canada,2021,0.476527,,0.098206,,,
Alumina,Gas-Boiler + Gas-Calciner,Canada,2021,0.642589,,0,,,
Alumina,Gas-Boiler + H2-Calciner,Canada,2021,0.476527,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,Canada,2021,0.695105,,0,,,
Alumina,H2-Boiler + Elec-Calciner,Canada,2021,0,,0.098206,,,
Alumina,H2-Boiler + Gas-Calciner,Canada,2021,0.166062,,0,,,
Alumina,H2-Boiler + H2-Calciner,Canada,2021,0,,0,,,
Alumina,H2-Boiler + Oil-Calciner,Canada,2021,0.218578,,0,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,Canada,2021,0.023826,,0.186838,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,Canada,2021,0.189889,,0.088631,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,Canada,2021,0.023826,,0.088631,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,Canada,2021,0.242404,,0.088631,,,
Alumina,Oil-Boiler + Elec-Calciner,Canada,2021,0.613879,,0.098206,,,
Alumina,Oil-Boiler + Gas-Calciner,Canada,2021,0.779941,,0,,,
Alumina,Oil-Boiler + H2-Calciner,Canada,2021,0.613879,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,Canada,2021,0.832457,,0,,,
Alumina,Coal-Boiler + Elec-Calciner,Canada,2022,0.853253,,0.090053,,,
Alumina,Coal-Boiler + Gas-Calciner,Canada,2022,1.019316,,0,,,
Alumina,Coal-Boiler + H2-Calciner,Canada,2022,0.853253,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,Canada,2022,1.071831,,0,,,
Alumina,Elec-Boiler + Elec-Calciner,Canada,2022,0,,0.349295,,,
Alumina,Elec-Boiler + Gas-Calciner,Canada,2022,0.166062,,0.259242,,,
Alumina,Elec-Boiler + H2-Calciner,Canada,2022,0,,0.259242,,,
Alumina,Elec-Boiler + Oil-Calciner,Canada,2022,0.218578,,0.259242,,,
Alumina,Gas-Boiler + Elec-Calciner,Canada,2022,0.476527,,0.090053,,,
Alumina,Gas-Boiler + Gas-Calciner,Canada,2022,0.642589,,0,,,
Alumina,Gas-Boiler + H2-Calciner,Canada,2022,0.476527,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,Canada,2022,0.695105,,0,,,
Alumina,H2-Boiler + Elec-Calciner,Canada,2022,0,,0.090053,,,
Alumina,H2-Boiler + Gas-Calciner,Canada,2022,0.166062,,0,,,
Alumina,H2-Boiler + H2-Calciner,Canada,2022,0,,0,,,
Alumina,H2-Boiler + Oil-Calciner,Canada,2022,0.218578,,0,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,Canada,2022,0.023826,,0.171325,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,Canada,2022,0.189889,,0.081273,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,Canada,2022,0.023826,,0.081273,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,Canada,2022,0.242404,,0.081273,,,
Alumina,Oil-Boiler + Elec-Calciner,Canada,2022,0.613879,,0.090053,,,
Alumina,Oil-Boiler + Gas-Calciner,Canada,2022,0.779941,,0,,,
Alumina,Oil-Boiler + H2-Calciner,Canada,2022,0.613879,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,Canada,2022,0.832457,,0,,,
Alumina,Coal-Boiler + Elec-Calciner,Canada,2023,0.853253,,0.082075,,,
Alumina,Coal-Boiler + Gas-Calciner,Canada,2023,1.019316,,0,,,
Alumina,Coal-Boiler + H2-Calciner,Canada,2023,0.853253,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,Canada,2023,1.071831,,0,,,
Alumina,Elec-Boiler + Elec-Calciner,Canada,2023,0,,0.318352,,,
Alumina,Elec-Boiler + Gas-Calciner,Canada,2023,0.166062,,0.236277,,,
Alumina,Elec-Boiler + H2-Calciner,Canada,2023,0,,0.236277,,,
Alumina,Elec-Boiler + Oil-Calciner,Canada,2023,0.218578,,0.236277,,,
Alumina,Gas-Boiler + Elec-Calciner,Canada,2023,0.476527,,0.082075,,,
Alumina,Gas-Boiler + Gas-Calciner,Canada,2023,0.642589,,0,,,
Alumina,Gas-Boiler + H2-Calciner,Canada,2023,0.476527,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,Canada,2023,0.695105,,0,,,
Alumina,H2-Boiler + Elec-Calciner,Canada,2023,0,,0.082075,,,
Alumina,H2-Boiler + Gas-Calciner,Canada,2023,0.166062,,0,,,
Alumina,H2-Boiler + H2-Calciner,Canada,2023,0,,0,,,
Alumina,H2-Boiler + Oil-Calciner,Canada,2023,0.218578,,0,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,Canada,2023,0.023826,,0.156148,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,Canada,2023,0.189889,,0.074073,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,Canada,2023,0.023826,,0.074073,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,Canada,2023,0.242404,,0.074073,,,
Alumina,Oil-Boiler + Elec-Calciner,Canada,2023,0.613879,,0.082075,,,
Alumina,Oil-Boiler + Gas-Calciner,Canada,2023,0.779941,,0,,,
Alumina,Oil-Boiler + H2-Calciner,Canada,2023,0.613879,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,Canada,2023,0.832457,,0,,,
Alumina,Coal-Boiler + Elec-Calciner,Canada,2024,0.853253,,0.074304,,,
Alumina,Coal-Boiler + Gas-Calciner,Canada,2024,1.019316,,0,,,
Alumina,Coal-Boiler + H2-Calciner,Canada,2024,0.853253,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,Canada,2024,1.071831,,0,,,
Alumina,Elec-Boiler + Elec-Calciner,Canada,2024,0,,0.288211,,,
Alumina,Elec-Boiler + Gas-Calciner,Canada,2024,0.166062,,0.213907,,,
Alumina,Elec-Boiler + H2-Calciner,Canada,2024,0,,0.213907,,,
Alumina,Elec-Boiler + Oil-Calciner,Canada,2024,0.218578,,0.213907,,,
Alumina,Gas-Boiler + Elec-Calciner,Canada,2024,0.476527,,0.074304,,,
Alumina,Gas-Boiler + Gas-Calciner,Canada,2024,0.642589,,0,,,
Alumina,Gas-Boiler + H2-Calciner,Canada,2024,0.476527,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,Canada,2024,0.695105,,0,,,
Alumina,H2-Boiler + Elec-Calciner,Canada,2024,0,,0.074304,,,
Alumina,H2-Boiler + Gas-Calciner,Canada,2024,0.166062,,0,,,
Alumina,H2-Boiler + H2-Calciner,Canada,2024,0,,0,,,
Alumina,H2-Boiler + Oil-Calciner,Canada,2024,0.218578,,0,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,Canada,2024,0.023826,,0.141364,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,Canada,2024,0.189889,,0.06706,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,Canada,2024,0.023826,,0.06706,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,Canada,2024,0.242404,,0.06706,,,
Alumina,Oil-Boiler + Elec-Calciner,Canada,2024,0.613879,,0.074304,,,
Alumina,Oil-Boiler + Gas-Calciner,Canada,2024,0.779941,,0,,,
Alumina,Oil-Boiler + H2-Calciner,Canada,2024,0.613879,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,Canada,2024,0.832457,,0,,,
Alumina,Coal-Boiler + Elec-Calciner,Canada,2025,0.853253,,0.066531,,,
Alumina,Coal-Boiler + Gas-Calciner,Canada,2025,1.019316,,0,,,
Alumina,Coal-Boiler + H2-Calciner,Canada,2025,0.853253,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,Canada,2025,1.071831,,0,,,
Alumina,Elec-Boiler + Elec-Calciner,Canada,2025,0,,0.258059,,,
Alumina,Elec-Boiler + Gas-Calciner,Canada,2025,0.166062,,0.191528,,,
Alumina,Elec-Boiler + H2-Calciner,Canada,2025,0,,0.191528,,,
Alumina,Elec-Boiler + Oil-Calciner,Canada,2025,0.218578,,0.191528,,,
Alumina,Gas-Boiler + Elec-Calciner,Canada,2025,0.476527,,0.066531,,,
Alumina,Gas-Boiler + Gas-Calciner,Canada,2025,0.642589,,0,,,
Alumina,Gas-Boiler + H2-Calciner,Canada,2025,0.476527,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,Canada,2025,0.695105,,0,,,
Alumina,H2-Boiler + Elec-Calciner,Canada,2025,0,,0.066531,,,
Alumina,H2-Boiler + Gas-Calciner,Canada,2025,0.166062,,0,,,
Alumina,H2-Boiler + H2-Calciner,Canada,2025,0,,0,,,
Alumina,H2-Boiler + Oil-Calciner,Canada,2025,0.218578,,0,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,Canada,2025,0.023826,,0.126575,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,Canada,2025,0.189889,,0.060044,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,Canada,2025,0.023826,,0.060044,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,Canada,2025,0.242404,,0.060044,,,
Alumina,Oil-Boiler + Elec-Calciner,Canada,2025,0.613879,,0.066531,,,
Alumina,Oil-Boiler + Gas-Calciner,Canada,2025,0.779941,,0,,,
Alumina,Oil-Boiler + H2-Calciner,Canada,2025,0.613879,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,Canada,2025,0.832457,,0,,,
Alumina,Coal-Boiler + Elec-Calciner,Canada,2026,0.853253,,0.05867,,,
Alumina,Coal-Boiler + Gas-Calciner,Canada,2026,1.019316,,0,,,
Alumina,Coal-Boiler + H2-Calciner,Canada,2026,0.853253,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,Canada,2026,1.071831,,0,,,
Alumina,Elec-Boiler + Elec-Calciner,Canada,2026,0,,0.227569,,,
Alumina,Elec-Boiler + Gas-Calciner,Canada,2026,0.166062,,0.168899,,,
Alumina,Elec-Boiler + H2-Calciner,Canada,2026,0,,0.168899,,,
Alumina,Elec-Boiler + Oil-Calciner,Canada,2026,0.218578,,0.168899,,,
Alumina,Gas-Boiler + Elec-Calciner,Canada,2026,0.475502,,0.05867,,,
Alumina,Gas-Boiler + Gas-Calciner,Canada,2026,0.641564,,0,,,
Alumina,Gas-Boiler + H2-Calciner,Canada,2026,0.475502,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,Canada,2026,0.69408,,0,,,
Alumina,H2-Boiler + Elec-Calciner,Canada,2026,0,,0.05867,,,
Alumina,H2-Boiler + Gas-Calciner,Canada,2026,0.166062,,0,,,
Alumina,H2-Boiler + H2-Calciner,Canada,2026,0,,0,,,
