product,year,region,name,scope,emissivity_type,scenario,unit,emission_factor_co2
Ammonium nitrate,2021,North America,Electricity - grid,2,Fossil,,tCO2/GJ,0.0996951418679315
Urea,2021,North America,Electricity - grid,2,Fossil,,tCO2/GJ,0.0996951418679315
Ammonia,2021,Rest of Asia,Electricity - grid,2,Fossil,,tCO2/GJ,0.1361801141473708
Ammonium nitrate,2021,Rest of Asia,Electricity - grid,2,Fossil,,tCO2/GJ,0.1361801141473708
Urea,2021,Rest of Asia,Electricity - grid,2,Fossil,,tCO2/GJ,0.1361801141473708
Ammonia,2021,Russia,Electricity - grid,2,Fossil,,tCO2/GJ,0.0873181705291233
Ammonium nitrate,2021,Russia,Electricity - grid,2,Fossil,,tCO2/GJ,0.0873181705291233
Urea,2021,Russia,Electricity - grid,2,Fossil,,tCO2/GJ,0.0873181705291233
Ammonia,2021,Europe,Electricity - grid,2,Fossil,,tCO2/GJ,0.0640826244366277
Ammonium nitrate,2021,Europe,Electricity - grid,2,Fossil,,tCO2/GJ,0.0640826244366277
Urea,2021,Europe,Electricity - grid,2,Fossil,,tCO2/GJ,0.0640826244366277
Ammonia,2021,India,Electricity - grid,2,Fossil,,tCO2/GJ,0.1966649600008648
Ammonium nitrate,2021,India,Electricity - grid,2,Fossil,,tCO2/GJ,0.1966649600008648
Urea,2021,India,Electricity - grid,2,Fossil,,tCO2/GJ,0.1966649600008648
Ammonia,2021,Middle East,Electricity - grid,2,Fossil,,tCO2/GJ,0.0731644569542084
Ammonium nitrate,2021,Middle East,Electricity - grid,2,Fossil,,tCO2/GJ,0.0731644569542084
Urea,2021,Middle East,Electricity - grid,2,Fossil,,tCO2/GJ,0.0731644569542084
Ammonia,2021,Africa,Electricity - grid,2,Fossil,,tCO2/GJ,0.1198175149174114
Ammonium nitrate,2021,Africa,Electricity - grid,2,Fossil,,tCO2/GJ,0.1198175149174114
Urea,2021,Africa,Electricity - grid,2,Fossil,,tCO2/GJ,0.1198175149174114
Ammonia,2021,Latin America,Electricity - grid,2,Fossil,,tCO2/GJ,0.0537917375621311
Ammonium nitrate,2021,Latin America,Electricity - grid,2,Fossil,,tCO2/GJ,0.0537917375621311
Urea,2021,Latin America,Electricity - grid,2,Fossil,,tCO2/GJ,0.0537917375621311
Ammonia,2021,Oceania,Electricity - grid,2,Fossil,,tCO2/GJ,0.1651299485185157
Ammonium nitrate,2021,Oceania,Electricity - grid,2,Fossil,,tCO2/GJ,0.1651299485185157
Urea,2021,Oceania,Electricity - grid,2,Fossil,,tCO2/GJ,0.1651299485185157
Ammonia,2021,China,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0008398867741381
Ammonium nitrate,2021,China,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0008398867741381
Urea,2021,China,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0008398867741381
Ammonia,2021,North America,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0007558657421933
Ammonium nitrate,2021,North America,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0007558657421933
Urea,2021,North America,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0007558657421933
Ammonia,2021,Rest of Asia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0008398867741381
Ammonium nitrate,2021,Rest of Asia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0008398867741381
Urea,2021,Rest of Asia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0008398867741381
Ammonia,2021,Russia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0008398867741381
Ammonium nitrate,2021,Russia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0008398867741381
Urea,2021,Russia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0008398867741381
Ammonia,2021,Europe,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0014944433224582
Ammonium nitrate,2021,Europe,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0014944433224582
Urea,2021,Europe,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0014944433224582
Ammonia,2021,India,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0008398867741381
Ammonium nitrate,2021,India,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0008398867741381
Urea,2021,India,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0008398867741381
Ammonia,2021,Middle East,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0040113613005625
Ammonium nitrate,2021,Middle East,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0040113613005625
Urea,2021,Middle East,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0040113613005625
Ammonia,2021,Africa,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0100863178162205
Ammonium nitrate,2021,Africa,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0100863178162205
Urea,2021,Africa,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0100863178162205
Ammonia,2021,Latin America,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0045922355217668
Ammonium nitrate,2021,Latin America,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0045922355217668
Urea,2021,Latin America,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0045922355217668
Ammonia,2021,Oceania,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0012717615873996
Ammonium nitrate,2021,Oceania,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0012717615873996
Urea,2021,Oceania,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0012717615873996
Ammonia,2021,Africa,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2021,Africa,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2021,Africa,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2021,China,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2021,China,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2021,China,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2021,Europe,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2021,Europe,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2021,Europe,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2021,India,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2021,India,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2021,India,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2021,Latin America,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2021,Latin America,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2021,Latin America,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2021,Middle East,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2021,Middle East,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2021,Middle East,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2021,North America,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2021,North America,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2021,North America,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2021,Oceania,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2021,Oceania,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2021,Oceania,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2021,Russia,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2021,Russia,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2021,Russia,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2021,Rest of Asia,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2021,Rest of Asia,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2021,Rest of Asia,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2021,Brazil,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2021,Brazil,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2021,Brazil,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2021,Australia,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2021,Australia,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2021,Australia,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2021,Namibia,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2021,Namibia,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2021,Namibia,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2021,Saudi Arabia,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2021,Saudi Arabia,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2021,Saudi Arabia,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2021,Africa,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2021,Africa,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2021,Africa,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2021,China,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2021,China,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2021,China,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2021,Europe,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2021,Europe,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2021,Europe,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2021,India,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2021,India,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2021,India,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2021,Latin America,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2021,Latin America,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2021,Latin America,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2021,Middle East,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2021,Middle East,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2021,Middle East,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2021,North America,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2021,North America,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2021,North America,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2021,Oceania,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2021,Oceania,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2021,Oceania,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2021,Russia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2021,Russia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2021,Russia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2021,Rest of Asia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2021,Rest of Asia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2021,Rest of Asia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2021,Brazil,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2021,Brazil,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2021,Brazil,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2021,Australia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2021,Australia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2021,Australia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2021,Namibia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2021,Namibia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2021,Namibia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2021,Saudi Arabia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2021,Saudi Arabia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2021,Saudi Arabia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2021,Africa,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2021,Africa,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2021,Africa,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2021,China,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2021,China,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2021,China,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2021,Europe,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2021,Europe,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2021,Europe,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2021,India,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2021,India,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2021,India,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2021,Latin America,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2021,Latin America,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2021,Latin America,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2021,Middle East,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2021,Middle East,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2021,Middle East,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2021,North America,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2021,North America,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2021,North America,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2021,Oceania,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2021,Oceania,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2021,Oceania,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2021,Russia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2021,Russia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2021,Russia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2021,Rest of Asia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2021,Rest of Asia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2021,Rest of Asia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2021,Brazil,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2021,Brazil,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2021,Brazil,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2021,Australia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2021,Australia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2021,Australia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2021,Namibia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2021,Namibia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2021,Namibia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2021,Saudi Arabia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2021,Saudi Arabia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2021,Saudi Arabia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2021,Africa,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2021,Africa,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2021,Africa,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2021,China,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2021,China,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2021,China,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2021,Europe,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2021,Europe,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2021,Europe,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2021,India,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2021,India,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2021,India,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2021,Latin America,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2021,Latin America,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2021,Latin America,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2021,Middle East,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2021,Middle East,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2021,Middle East,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2021,North America,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2021,North America,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2021,North America,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2021,Oceania,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2021,Oceania,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2021,Oceania,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2021,Russia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2021,Russia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2021,Russia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2021,Rest of Asia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2021,Rest of Asia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2021,Rest of Asia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2021,Brazil,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2021,Brazil,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2021,Brazil,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2021,Australia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2021,Australia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2021,Australia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2021,Namibia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2021,Namibia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2021,Namibia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2021,Saudi Arabia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2021,Saudi Arabia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2021,Saudi Arabia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2021,Africa,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2021,Africa,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2021,Africa,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2021,China,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2021,China,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2021,China,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2021,Europe,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2021,Europe,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2021,Europe,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2021,India,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2021,India,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2021,India,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2021,Latin America,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2021,Latin America,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2021,Latin America,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2021,Middle East,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2021,Middle East,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2021,Middle East,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2021,North America,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2021,North America,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2021,North America,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2021,Oceania,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2021,Oceania,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2021,Oceania,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2021,Russia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2021,Russia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2021,Russia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2021,Rest of Asia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2021,Rest of Asia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2021,Rest of Asia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2021,Brazil,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2021,Brazil,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2021,Brazil,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2021,Australia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2021,Australia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2021,Australia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2021,Namibia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2021,Namibia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2021,Namibia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2021,Saudi Arabia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2021,Saudi Arabia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2021,Saudi Arabia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2021,Africa,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2021,China,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2021,Europe,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2021,India,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2021,Latin America,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2021,Middle East,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2021,North America,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2021,Oceania,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2021,Russia,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2021,Rest of Asia,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2021,Brazil,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2021,Australia,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2021,Namibia,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2021,Saudi Arabia,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Ammonia,2021,Brazil,Electricity - grid,2,Fossil,,tCO2/GJ,0.0537917375621311
Ammonium nitrate,2021,Brazil,Electricity - grid,2,Fossil,,tCO2/GJ,0.0537917375621311
Urea,2021,Brazil,Electricity - grid,2,Fossil,,tCO2/GJ,0.0537917375621311
Ammonia,2021,Brazil,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0045922355217668
Ammonium nitrate,2021,Brazil,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0045922355217668
Urea,2021,Brazil,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0045922355217668
Ammonia,2021,Saudi Arabia,Electricity - grid,2,Fossil,,tCO2/GJ,0.0731644569542084
Ammonium nitrate,2021,Saudi Arabia,Electricity - grid,2,Fossil,,tCO2/GJ,0.0731644569542084
Urea,2021,Saudi Arabia,Electricity - grid,2,Fossil,,tCO2/GJ,0.0731644569542084
Ammonia,2021,Saudi Arabia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0040113613005625
Ammonium nitrate,2021,Saudi Arabia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0040113613005625
Urea,2021,Saudi Arabia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0040113613005625
Ammonia,2021,Namibia,Electricity - grid,2,Fossil,,tCO2/GJ,0.1198175149174114
Ammonium nitrate,2021,Namibia,Electricity - grid,2,Fossil,,tCO2/GJ,0.1198175149174114
Urea,2021,Namibia,Electricity - grid,2,Fossil,,tCO2/GJ,0.1198175149174114
Ammonia,2021,Namibia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0100863178162205
Ammonium nitrate,2021,Namibia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0100863178162205
Urea,2021,Namibia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0100863178162205
Ammonia,2021,Australia,Electricity - grid,2,Fossil,,tCO2/GJ,0.1651299485185157
Ammonium nitrate,2021,Australia,Electricity - grid,2,Fossil,,tCO2/GJ,0.1651299485185157
Urea,2021,Australia,Electricity - grid,2,Fossil,,tCO2/GJ,0.1651299485185157
Ammonia,2021,Australia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0012717615873996
Ammonium nitrate,2021,Australia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0012717615873996
Urea,2021,Australia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0012717615873996
Ammonia,2022,China,Electricity - grid,2,Fossil,,tCO2/GJ,0.1715659553045305
Ammonium nitrate,2022,China,Electricity - grid,2,Fossil,,tCO2/GJ,0.1715659553045305
Urea,2022,China,Electricity - grid,2,Fossil,,tCO2/GJ,0.1715659553045305
Ammonia,2022,North America,Electricity - grid,2,Fossil,,tCO2/GJ,0.0935879965492861
Ammonium nitrate,2022,North America,Electricity - grid,2,Fossil,,tCO2/GJ,0.0935879965492861
Urea,2022,North America,Electricity - grid,2,Fossil,,tCO2/GJ,0.0935879965492861
Ammonia,2022,Rest of Asia,Electricity - grid,2,Fossil,,tCO2/GJ,0.1316855536903966
Ammonium nitrate,2022,Rest of Asia,Electricity - grid,2,Fossil,,tCO2/GJ,0.1316855536903966
