,product,technology,region,technology_lifetime,wacc,technology_classification,current_trl,expected_maturity,capacity_factor,year
5286,Alumina,Elec-Boiler + Oil-Calciner,China - Central,25,0.06,transition,,2020,,2033
5287,Alumina,Elec-Boiler + H2-Calciner,China - Central,25,0.06,end-state,,2030,,2033
5288,Alumina,H2-Boiler + Elec-Calciner,China - Central,20,0.06,end-state,,2030,,2033
5289,Alumina,H2-Boiler + Gas-Calciner,China - Central,25,0.06,transition,,2027,,2033
5290,Alumina,H2-Boiler + Oil-Calciner,China - Central,25,0.06,transition,,2027,,2033
5291,Alumina,H2-Boiler + H2-Calciner,China - Central,25,0.06,end-state,,2030,,2033
5292,Alumina,MVR-Fossil-Boiler + Elec-Calciner,China - Central,20,0.06,end-state,,2030,,2033
5293,Alumina,MVR-Fossil-Boiler + Gas-Calciner,China - Central,25,0.06,transition,,2027,,2033
5294,Alumina,MVR-Fossil-Boiler + Oil-Calciner,China - Central,25,0.06,transition,,2027,,2033
5295,Alumina,MVR-Fossil-Boiler + H2-Calciner,China - Central,25,0.06,end-state,,2030,,2033
5296,Alumina,Gas-Boiler + Elec-Calciner,China - South,20,0.06,transition,,2030,,2033
5297,Alumina,Gas-Boiler + Gas-Calciner,China - South,25,0.06,initial,,2020,,2033
5298,Alumina,Gas-Boiler + Oil-Calciner,China - South,25,0.06,initial,,2020,,2033
5299,Alumina,Gas-Boiler + H2-Calciner,China - South,25,0.06,transition,,2030,,2033
5300,Alumina,Oil-Boiler + Elec-Calciner,China - South,20,0.06,transition,,2030,,2033
5301,Alumina,Oil-Boiler + Gas-Calciner,China - South,25,0.06,initial,,2020,,2033
5302,Alumina,Oil-Boiler + Oil-Calciner,China - South,25,0.06,initial,,2020,,2033
5303,Alumina,Oil-Boiler + H2-Calciner,China - South,25,0.06,transition,,2030,,2033
5304,Alumina,Coal-Boiler + Elec-Calciner,China - South,20,0.06,transition,,2030,,2033
5305,Alumina,Coal-Boiler + Gas-Calciner,China - South,25,0.06,initial,,2020,,2033
5306,Alumina,Coal-Boiler + Oil-Calciner,China - South,25,0.06,initial,,2020,,2033
5307,Alumina,Coal-Boiler + H2-Calciner,China - South,25,0.06,transition,,2030,,2033
5308,Alumina,Elec-Boiler + Elec-Calciner,China - South,20,0.06,end-state,,2030,,2033
5309,Alumina,Elec-Boiler + Gas-Calciner,China - South,25,0.06,transition,,2020,,2033
5310,Alumina,Elec-Boiler + Oil-Calciner,China - South,25,0.06,transition,,2020,,2033
5311,Alumina,Elec-Boiler + H2-Calciner,China - South,25,0.06,end-state,,2030,,2033
5312,Alumina,H2-Boiler + Elec-Calciner,China - South,20,0.06,end-state,,2030,,2033
5313,Alumina,H2-Boiler + Gas-Calciner,China - South,25,0.06,transition,,2027,,2033
5314,Alumina,H2-Boiler + Oil-Calciner,China - South,25,0.06,transition,,2027,,2033
5315,Alumina,H2-Boiler + H2-Calciner,China - South,25,0.06,end-state,,2030,,2033
5316,Alumina,MVR-Fossil-Boiler + Elec-Calciner,China - South,20,0.06,end-state,,2030,,2033
5317,Alumina,MVR-Fossil-Boiler + Gas-Calciner,China - South,25,0.06,transition,,2027,,2033
5318,Alumina,MVR-Fossil-Boiler + Oil-Calciner,China - South,25,0.06,transition,,2027,,2033
5319,Alumina,MVR-Fossil-Boiler + H2-Calciner,China - South,25,0.06,end-state,,2030,,2033
5320,Alumina,Gas-Boiler + Elec-Calciner,China - East,20,0.06,transition,,2030,,2033
5321,Alumina,Gas-Boiler + Gas-Calciner,China - East,25,0.06,initial,,2020,,2033
5322,Alumina,Gas-Boiler + Oil-Calciner,China - East,25,0.06,initial,,2020,,2033
5323,Alumina,Gas-Boiler + H2-Calciner,China - East,25,0.06,transition,,2030,,2033
5324,Alumina,Oil-Boiler + Elec-Calciner,China - East,20,0.06,transition,,2030,,2033
5325,Alumina,Oil-Boiler + Gas-Calciner,China - East,25,0.06,initial,,2020,,2033
5326,Alumina,Oil-Boiler + Oil-Calciner,China - East,25,0.06,initial,,2020,,2033
5327,Alumina,Oil-Boiler + H2-Calciner,China - East,25,0.06,transition,,2030,,2033
5328,Alumina,Coal-Boiler + Elec-Calciner,China - East,20,0.06,transition,,2030,,2033
5329,Alumina,Coal-Boiler + Gas-Calciner,China - East,25,0.06,initial,,2020,,2033
5330,Alumina,Coal-Boiler + Oil-Calciner,China - East,25,0.06,initial,,2020,,2033
5331,Alumina,Coal-Boiler + H2-Calciner,China - East,25,0.06,transition,,2030,,2033
5332,Alumina,Elec-Boiler + Elec-Calciner,China - East,20,0.06,end-state,,2030,,2033
5333,Alumina,Elec-Boiler + Gas-Calciner,China - East,25,0.06,transition,,2020,,2033
5334,Alumina,Elec-Boiler + Oil-Calciner,China - East,25,0.06,transition,,2020,,2033
5335,Alumina,Elec-Boiler + H2-Calciner,China - East,25,0.06,end-state,,2030,,2033
5336,Alumina,H2-Boiler + Elec-Calciner,China - East,20,0.06,end-state,,2030,,2033
5337,Alumina,H2-Boiler + Gas-Calciner,China - East,25,0.06,transition,,2027,,2033
5338,Alumina,H2-Boiler + Oil-Calciner,China - East,25,0.06,transition,,2027,,2033
5339,Alumina,H2-Boiler + H2-Calciner,China - East,25,0.06,end-state,,2030,,2033
5340,Alumina,MVR-Fossil-Boiler + Elec-Calciner,China - East,20,0.06,end-state,,2030,,2033
5341,Alumina,MVR-Fossil-Boiler + Gas-Calciner,China - East,25,0.06,transition,,2027,,2033
5342,Alumina,MVR-Fossil-Boiler + Oil-Calciner,China - East,25,0.06,transition,,2027,,2033
5343,Alumina,MVR-Fossil-Boiler + H2-Calciner,China - East,25,0.06,end-state,,2030,,2033
5344,Alumina,Gas-Boiler + Elec-Calciner,Rest of Asia,20,0.06,transition,,2030,,2033
5345,Alumina,Gas-Boiler + Gas-Calciner,Rest of Asia,25,0.06,initial,,2020,,2033
5346,Alumina,Gas-Boiler + Oil-Calciner,Rest of Asia,25,0.06,initial,,2020,,2033
5347,Alumina,Gas-Boiler + H2-Calciner,Rest of Asia,25,0.06,transition,,2030,,2033
5348,Alumina,Oil-Boiler + Elec-Calciner,Rest of Asia,20,0.06,transition,,2030,,2033
5349,Alumina,Oil-Boiler + Gas-Calciner,Rest of Asia,25,0.06,initial,,2020,,2033
5350,Alumina,Oil-Boiler + Oil-Calciner,Rest of Asia,25,0.06,initial,,2020,,2033
5351,Alumina,Oil-Boiler + H2-Calciner,Rest of Asia,25,0.06,transition,,2030,,2033
5352,Alumina,Coal-Boiler + Elec-Calciner,Rest of Asia,20,0.06,transition,,2030,,2033
5353,Alumina,Coal-Boiler + Gas-Calciner,Rest of Asia,25,0.06,initial,,2020,,2033
5354,Alumina,Coal-Boiler + Oil-Calciner,Rest of Asia,25,0.06,initial,,2020,,2033
5355,Alumina,Coal-Boiler + H2-Calciner,Rest of Asia,25,0.06,transition,,2030,,2033
5356,Alumina,Elec-Boiler + Elec-Calciner,Rest of Asia,20,0.06,end-state,,2030,,2033
5357,Alumina,Elec-Boiler + Gas-Calciner,Rest of Asia,25,0.06,transition,,2020,,2033
5358,Alumina,Elec-Boiler + Oil-Calciner,Rest of Asia,25,0.06,transition,,2020,,2033
5359,Alumina,Elec-Boiler + H2-Calciner,Rest of Asia,25,0.06,end-state,,2030,,2033
5360,Alumina,H2-Boiler + Elec-Calciner,Rest of Asia,20,0.06,end-state,,2030,,2033
5361,Alumina,H2-Boiler + Gas-Calciner,Rest of Asia,25,0.06,transition,,2027,,2033
5362,Alumina,H2-Boiler + Oil-Calciner,Rest of Asia,25,0.06,transition,,2027,,2033
5363,Alumina,H2-Boiler + H2-Calciner,Rest of Asia,25,0.06,end-state,,2030,,2033
5364,Alumina,MVR-Fossil-Boiler + Elec-Calciner,Rest of Asia,20,0.06,end-state,,2030,,2033
5365,Alumina,MVR-Fossil-Boiler + Gas-Calciner,Rest of Asia,25,0.06,transition,,2027,,2033
5366,Alumina,MVR-Fossil-Boiler + Oil-Calciner,Rest of Asia,25,0.06,transition,,2027,,2033
5367,Alumina,MVR-Fossil-Boiler + H2-Calciner,Rest of Asia,25,0.06,end-state,,2030,,2033
5368,Alumina,Gas-Boiler + Elec-Calciner,US,20,0.06,transition,,2030,,2033
5369,Alumina,Gas-Boiler + Gas-Calciner,US,25,0.06,initial,,2020,,2033
5370,Alumina,Gas-Boiler + Oil-Calciner,US,25,0.06,initial,,2020,,2033
5371,Alumina,Gas-Boiler + H2-Calciner,US,25,0.06,transition,,2030,,2033
5372,Alumina,Oil-Boiler + Elec-Calciner,US,20,0.06,transition,,2030,,2033
5373,Alumina,Oil-Boiler + Gas-Calciner,US,25,0.06,initial,,2020,,2033
5374,Alumina,Oil-Boiler + Oil-Calciner,US,25,0.06,initial,,2020,,2033
5375,Alumina,Oil-Boiler + H2-Calciner,US,25,0.06,transition,,2030,,2033
5376,Alumina,Coal-Boiler + Elec-Calciner,US,20,0.06,transition,,2030,,2033
5377,Alumina,Coal-Boiler + Gas-Calciner,US,25,0.06,initial,,2020,,2033
5378,Alumina,Coal-Boiler + Oil-Calciner,US,25,0.06,initial,,2020,,2033
5379,Alumina,Coal-Boiler + H2-Calciner,US,25,0.06,transition,,2030,,2033
5380,Alumina,Elec-Boiler + Elec-Calciner,US,20,0.06,end-state,,2030,,2033
5381,Alumina,Elec-Boiler + Gas-Calciner,US,25,0.06,transition,,2020,,2033
5382,Alumina,Elec-Boiler + Oil-Calciner,US,25,0.06,transition,,2020,,2033
5383,Alumina,Elec-Boiler + H2-Calciner,US,25,0.06,end-state,,2030,,2033
5384,Alumina,H2-Boiler + Elec-Calciner,US,20,0.06,end-state,,2030,,2033
5385,Alumina,H2-Boiler + Gas-Calciner,US,25,0.06,transition,,2027,,2033
5386,Alumina,H2-Boiler + Oil-Calciner,US,25,0.06,transition,,2027,,2033
5387,Alumina,H2-Boiler + H2-Calciner,US,25,0.06,end-state,,2030,,2033
5388,Alumina,MVR-Fossil-Boiler + Elec-Calciner,US,20,0.06,end-state,,2030,,2033
5389,Alumina,MVR-Fossil-Boiler + Gas-Calciner,US,25,0.06,transition,,2027,,2033
5390,Alumina,MVR-Fossil-Boiler + Oil-Calciner,US,25,0.06,transition,,2027,,2033
5391,Alumina,MVR-Fossil-Boiler + H2-Calciner,US,25,0.06,end-state,,2030,,2033
5392,Alumina,Gas-Boiler + Elec-Calciner,Russia,20,0.06,transition,,2030,,2033
5393,Alumina,Gas-Boiler + Gas-Calciner,Russia,25,0.06,initial,,2020,,2033
5394,Alumina,Gas-Boiler + Oil-Calciner,Russia,25,0.06,initial,,2020,,2033
5395,Alumina,Gas-Boiler + H2-Calciner,Russia,25,0.06,transition,,2030,,2033
5396,Alumina,Oil-Boiler + Elec-Calciner,Russia,20,0.06,transition,,2030,,2033
5397,Alumina,Oil-Boiler + Gas-Calciner,Russia,25,0.06,initial,,2020,,2033
5398,Alumina,Oil-Boiler + Oil-Calciner,Russia,25,0.06,initial,,2020,,2033
5399,Alumina,Oil-Boiler + H2-Calciner,Russia,25,0.06,transition,,2030,,2033
5400,Alumina,Coal-Boiler + Elec-Calciner,Russia,20,0.06,transition,,2030,,2033
5401,Alumina,Coal-Boiler + Gas-Calciner,Russia,25,0.06,initial,,2020,,2033
5402,Alumina,Coal-Boiler + Oil-Calciner,Russia,25,0.06,initial,,2020,,2033
5403,Alumina,Coal-Boiler + H2-Calciner,Russia,25,0.06,transition,,2030,,2033
5404,Alumina,Elec-Boiler + Elec-Calciner,Russia,20,0.06,end-state,,2030,,2033
5405,Alumina,Elec-Boiler + Gas-Calciner,Russia,25,0.06,transition,,2020,,2033
5406,Alumina,Elec-Boiler + Oil-Calciner,Russia,25,0.06,transition,,2020,,2033
5407,Alumina,Elec-Boiler + H2-Calciner,Russia,25,0.06,end-state,,2030,,2033
5408,Alumina,H2-Boiler + Elec-Calciner,Russia,20,0.06,end-state,,2030,,2033
5409,Alumina,H2-Boiler + Gas-Calciner,Russia,25,0.06,transition,,2027,,2033
5410,Alumina,H2-Boiler + Oil-Calciner,Russia,25,0.06,transition,,2027,,2033
5411,Alumina,H2-Boiler + H2-Calciner,Russia,25,0.06,end-state,,2030,,2033
5412,Alumina,MVR-Fossil-Boiler + Elec-Calciner,Russia,20,0.06,end-state,,2030,,2033
5413,Alumina,MVR-Fossil-Boiler + Gas-Calciner,Russia,25,0.06,transition,,2027,,2033
5414,Alumina,MVR-Fossil-Boiler + Oil-Calciner,Russia,25,0.06,transition,,2027,,2033
5415,Alumina,MVR-Fossil-Boiler + H2-Calciner,Russia,25,0.06,end-state,,2030,,2033
5416,Alumina,Gas-Boiler + Elec-Calciner,Rest of Europe,20,0.06,transition,,2030,,2033
5417,Alumina,Gas-Boiler + Gas-Calciner,Rest of Europe,25,0.06,initial,,2020,,2033
5418,Alumina,Gas-Boiler + Oil-Calciner,Rest of Europe,25,0.06,initial,,2020,,2033
5419,Alumina,Gas-Boiler + H2-Calciner,Rest of Europe,25,0.06,transition,,2030,,2033
5420,Alumina,Oil-Boiler + Elec-Calciner,Rest of Europe,20,0.06,transition,,2030,,2033
5421,Alumina,Oil-Boiler + Gas-Calciner,Rest of Europe,25,0.06,initial,,2020,,2033
5422,Alumina,Oil-Boiler + Oil-Calciner,Rest of Europe,25,0.06,initial,,2020,,2033
5423,Alumina,Oil-Boiler + H2-Calciner,Rest of Europe,25,0.06,transition,,2030,,2033
5424,Alumina,Coal-Boiler + Elec-Calciner,Rest of Europe,20,0.06,transition,,2030,,2033
5425,Alumina,Coal-Boiler + Gas-Calciner,Rest of Europe,25,0.06,initial,,2020,,2033
5426,Alumina,Coal-Boiler + Oil-Calciner,Rest of Europe,25,0.06,initial,,2020,,2033
5427,Alumina,Coal-Boiler + H2-Calciner,Rest of Europe,25,0.06,transition,,2030,,2033
5428,Alumina,Elec-Boiler + Elec-Calciner,Rest of Europe,20,0.06,end-state,,2030,,2033
5429,Alumina,Elec-Boiler + Gas-Calciner,Rest of Europe,25,0.06,transition,,2020,,2033
5430,Alumina,Elec-Boiler + Oil-Calciner,Rest of Europe,25,0.06,transition,,2020,,2033
5431,Alumina,Elec-Boiler + H2-Calciner,Rest of Europe,25,0.06,end-state,,2030,,2033
5432,Alumina,H2-Boiler + Elec-Calciner,Rest of Europe,20,0.06,end-state,,2030,,2033
5433,Alumina,H2-Boiler + Gas-Calciner,Rest of Europe,25,0.06,transition,,2027,,2033
5434,Alumina,H2-Boiler + Oil-Calciner,Rest of Europe,25,0.06,transition,,2027,,2033
5435,Alumina,H2-Boiler + H2-Calciner,Rest of Europe,25,0.06,end-state,,2030,,2033
5436,Alumina,MVR-Fossil-Boiler + Elec-Calciner,Rest of Europe,20,0.06,end-state,,2030,,2033
5437,Alumina,MVR-Fossil-Boiler + Gas-Calciner,Rest of Europe,25,0.06,transition,,2027,,2033
5438,Alumina,MVR-Fossil-Boiler + Oil-Calciner,Rest of Europe,25,0.06,transition,,2027,,2033
5439,Alumina,MVR-Fossil-Boiler + H2-Calciner,Rest of Europe,25,0.06,end-state,,2030,,2033
5440,Alumina,Gas-Boiler + Elec-Calciner,Middle East,20,0.06,transition,,2030,,2033
5441,Alumina,Gas-Boiler + Gas-Calciner,Middle East,25,0.06,initial,,2020,,2033
5442,Alumina,Gas-Boiler + Oil-Calciner,Middle East,25,0.06,initial,,2020,,2033
5443,Alumina,Gas-Boiler + H2-Calciner,Middle East,25,0.06,transition,,2030,,2033
5444,Alumina,Oil-Boiler + Elec-Calciner,Middle East,20,0.06,transition,,2030,,2033
5445,Alumina,Oil-Boiler + Gas-Calciner,Middle East,25,0.06,initial,,2020,,2033
5446,Alumina,Oil-Boiler + Oil-Calciner,Middle East,25,0.06,initial,,2020,,2033
5447,Alumina,Oil-Boiler + H2-Calciner,Middle East,25,0.06,transition,,2030,,2033
5448,Alumina,Coal-Boiler + Elec-Calciner,Middle East,20,0.06,transition,,2030,,2033
5449,Alumina,Coal-Boiler + Gas-Calciner,Middle East,25,0.06,initial,,2020,,2033
5450,Alumina,Coal-Boiler + Oil-Calciner,Middle East,25,0.06,initial,,2020,,2033
5451,Alumina,Coal-Boiler + H2-Calciner,Middle East,25,0.06,transition,,2030,,2033
5452,Alumina,Elec-Boiler + Elec-Calciner,Middle East,20,0.06,end-state,,2030,,2033
5453,Alumina,Elec-Boiler + Gas-Calciner,Middle East,25,0.06,transition,,2020,,2033
5454,Alumina,Elec-Boiler + Oil-Calciner,Middle East,25,0.06,transition,,2020,,2033
5455,Alumina,Elec-Boiler + H2-Calciner,Middle East,25,0.06,end-state,,2030,,2033
5456,Alumina,H2-Boiler + Elec-Calciner,Middle East,20,0.06,end-state,,2030,,2033
5457,Alumina,H2-Boiler + Gas-Calciner,Middle East,25,0.06,transition,,2027,,2033
5458,Alumina,H2-Boiler + Oil-Calciner,Middle East,25,0.06,transition,,2027,,2033
5459,Alumina,H2-Boiler + H2-Calciner,Middle East,25,0.06,end-state,,2030,,2033
5460,Alumina,MVR-Fossil-Boiler + Elec-Calciner,Middle East,20,0.06,end-state,,2030,,2033
5461,Alumina,MVR-Fossil-Boiler + Gas-Calciner,Middle East,25,0.06,transition,,2027,,2033
5462,Alumina,MVR-Fossil-Boiler + Oil-Calciner,Middle East,25,0.06,transition,,2027,,2033
5463,Alumina,MVR-Fossil-Boiler + H2-Calciner,Middle East,25,0.06,end-state,,2030,,2033
5464,Alumina,Gas-Boiler + Elec-Calciner,Africa,20,0.06,transition,,2030,,2033
5465,Alumina,Gas-Boiler + Gas-Calciner,Africa,25,0.06,initial,,2020,,2033
5466,Alumina,Gas-Boiler + Oil-Calciner,Africa,25,0.06,initial,,2020,,2033
5467,Alumina,Gas-Boiler + H2-Calciner,Africa,25,0.06,transition,,2030,,2033
5468,Alumina,Oil-Boiler + Elec-Calciner,Africa,20,0.06,transition,,2030,,2033
5469,Alumina,Oil-Boiler + Gas-Calciner,Africa,25,0.06,initial,,2020,,2033
5470,Alumina,Oil-Boiler + Oil-Calciner,Africa,25,0.06,initial,,2020,,2033
5471,Alumina,Oil-Boiler + H2-Calciner,Africa,25,0.06,transition,,2030,,2033
5472,Alumina,Coal-Boiler + Elec-Calciner,Africa,20,0.06,transition,,2030,,2033
5473,Alumina,Coal-Boiler + Gas-Calciner,Africa,25,0.06,initial,,2020,,2033
5474,Alumina,Coal-Boiler + Oil-Calciner,Africa,25,0.06,initial,,2020,,2033
5475,Alumina,Coal-Boiler + H2-Calciner,Africa,25,0.06,transition,,2030,,2033
5476,Alumina,Elec-Boiler + Elec-Calciner,Africa,20,0.06,end-state,,2030,,2033
5477,Alumina,Elec-Boiler + Gas-Calciner,Africa,25,0.06,transition,,2020,,2033
5478,Alumina,Elec-Boiler + Oil-Calciner,Africa,25,0.06,transition,,2020,,2033
5479,Alumina,Elec-Boiler + H2-Calciner,Africa,25,0.06,end-state,,2030,,2033
5480,Alumina,H2-Boiler + Elec-Calciner,Africa,20,0.06,end-state,,2030,,2033
5481,Alumina,H2-Boiler + Gas-Calciner,Africa,25,0.06,transition,,2027,,2033
5482,Alumina,H2-Boiler + Oil-Calciner,Africa,25,0.06,transition,,2027,,2033
5483,Alumina,H2-Boiler + H2-Calciner,Africa,25,0.06,end-state,,2030,,2033
5484,Alumina,MVR-Fossil-Boiler + Elec-Calciner,Africa,20,0.06,end-state,,2030,,2033
5485,Alumina,MVR-Fossil-Boiler + Gas-Calciner,Africa,25,0.06,transition,,2027,,2033
5486,Alumina,MVR-Fossil-Boiler + Oil-Calciner,Africa,25,0.06,transition,,2027,,2033
5487,Alumina,MVR-Fossil-Boiler + H2-Calciner,Africa,25,0.06,end-state,,2030,,2033
5488,Alumina,Gas-Boiler + Elec-Calciner,South America,20,0.06,transition,,2030,,2033
5489,Alumina,Gas-Boiler + Gas-Calciner,South America,25,0.06,initial,,2020,,2033
5490,Alumina,Gas-Boiler + Oil-Calciner,South America,25,0.06,initial,,2020,,2033
5491,Alumina,Gas-Boiler + H2-Calciner,South America,25,0.06,transition,,2030,,2033
5492,Alumina,Oil-Boiler + Elec-Calciner,South America,20,0.06,transition,,2030,,2033
5493,Alumina,Oil-Boiler + Gas-Calciner,South America,25,0.06,initial,,2020,,2033
5494,Alumina,Oil-Boiler + Oil-Calciner,South America,25,0.06,initial,,2020,,2033
5495,Alumina,Oil-Boiler + H2-Calciner,South America,25,0.06,transition,,2030,,2033
5496,Alumina,Coal-Boiler + Elec-Calciner,South America,20,0.06,transition,,2030,,2033
5497,Alumina,Coal-Boiler + Gas-Calciner,South America,25,0.06,initial,,2020,,2033
5498,Alumina,Coal-Boiler + Oil-Calciner,South America,25,0.06,initial,,2020,,2033
5499,Alumina,Coal-Boiler + H2-Calciner,South America,25,0.06,transition,,2030,,2033
5500,Alumina,Elec-Boiler + Elec-Calciner,South America,20,0.06,end-state,,2030,,2033
5501,Alumina,Elec-Boiler + Gas-Calciner,South America,25,0.06,transition,,2020,,2033
5502,Alumina,Elec-Boiler + Oil-Calciner,South America,25,0.06,transition,,2020,,2033
5503,Alumina,Elec-Boiler + H2-Calciner,South America,25,0.06,end-state,,2030,,2033
5504,Alumina,H2-Boiler + Elec-Calciner,South America,20,0.06,end-state,,2030,,2033
5505,Alumina,H2-Boiler + Gas-Calciner,South America,25,0.06,transition,,2027,,2033
5506,Alumina,H2-Boiler + Oil-Calciner,South America,25,0.06,transition,,2027,,2033
5507,Alumina,H2-Boiler + H2-Calciner,South America,25,0.06,end-state,,2030,,2033
5508,Alumina,MVR-Fossil-Boiler + Elec-Calciner,South America,20,0.06,end-state,,2030,,2033
5509,Alumina,MVR-Fossil-Boiler + Gas-Calciner,South America,25,0.06,transition,,2027,,2033
5510,Alumina,MVR-Fossil-Boiler + Oil-Calciner,South America,25,0.06,transition,,2027,,2033
5511,Alumina,MVR-Fossil-Boiler + H2-Calciner,South America,25,0.06,end-state,,2030,,2033
5512,Alumina,Gas-Boiler + Elec-Calciner,Oceania,20,0.06,transition,,2030,,2033
5513,Alumina,Gas-Boiler + Gas-Calciner,Oceania,25,0.06,initial,,2020,,2033
5514,Alumina,Gas-Boiler + Oil-Calciner,Oceania,25,0.06,initial,,2020,,2033
5515,Alumina,Gas-Boiler + H2-Calciner,Oceania,25,0.06,transition,,2030,,2033
5516,Alumina,Oil-Boiler + Elec-Calciner,Oceania,20,0.06,transition,,2030,,2033
5517,Alumina,Oil-Boiler + Gas-Calciner,Oceania,25,0.06,initial,,2020,,2033
5518,Alumina,Oil-Boiler + Oil-Calciner,Oceania,25,0.06,initial,,2020,,2033
5519,Alumina,Oil-Boiler + H2-Calciner,Oceania,25,0.06,transition,,2030,,2033
5520,Alumina,Coal-Boiler + Elec-Calciner,Oceania,20,0.06,transition,,2030,,2033
5521,Alumina,Coal-Boiler + Gas-Calciner,Oceania,25,0.06,initial,,2020,,2033
5522,Alumina,Coal-Boiler + Oil-Calciner,Oceania,25,0.06,initial,,2020,,2033
5523,Alumina,Coal-Boiler + H2-Calciner,Oceania,25,0.06,transition,,2030,,2033
5524,Alumina,Elec-Boiler + Elec-Calciner,Oceania,20,0.06,end-state,,2030,,2033
5525,Alumina,Elec-Boiler + Gas-Calciner,Oceania,25,0.06,transition,,2020,,2033
5526,Alumina,Elec-Boiler + Oil-Calciner,Oceania,25,0.06,transition,,2020,,2033
5527,Alumina,Elec-Boiler + H2-Calciner,Oceania,25,0.06,end-state,,2030,,2033
5528,Alumina,H2-Boiler + Elec-Calciner,Oceania,20,0.06,end-state,,2030,,2033
5529,Alumina,H2-Boiler + Gas-Calciner,Oceania,25,0.06,transition,,2027,,2033
5530,Alumina,H2-Boiler + Oil-Calciner,Oceania,25,0.06,transition,,2027,,2033
5531,Alumina,H2-Boiler + H2-Calciner,Oceania,25,0.06,end-state,,2030,,2033
5532,Alumina,MVR-Fossil-Boiler + Elec-Calciner,Oceania,20,0.06,end-state,,2030,,2033
5533,Alumina,MVR-Fossil-Boiler + Gas-Calciner,Oceania,25,0.06,transition,,2027,,2033
5534,Alumina,MVR-Fossil-Boiler + Oil-Calciner,Oceania,25,0.06,transition,,2027,,2033
5535,Alumina,MVR-Fossil-Boiler + H2-Calciner,Oceania,25,0.06,end-state,,2030,,2033
5536,Alumina,Decommission,China - North,0,0.06,end-state,,2020,,2033
5537,Alumina,Decommission,China - North West,0,0.06,end-state,,2020,,2033
5538,Alumina,Decommission,China - North East,0,0.06,end-state,,2020,,2033
5539,Alumina,Decommission,China - Central,0,0.06,end-state,,2020,,2033
5540,Alumina,Decommission,China - South,0,0.06,end-state,,2020,,2033
