product,technology,region,year,co2_scope1,co2_scope1_captured,co2_scope2,co2_scope3_upstream,co2_scope3_downstream
Alumina,Oil-Boiler + Gas-Calciner,China - South,2020,1.385454860,,0.000000000,,
Alumina,Oil-Boiler + Gas-Calciner,Europe,2020,1.835001426,,0.000000000,,
Alumina,Oil-Boiler + Gas-Calciner,Middle East,2020,1.408614942,,0.000000000,,
Alumina,Oil-Boiler + Gas-Calciner,North America,2020,1.387329086,,0.000000000,,
Alumina,Oil-Boiler + Gas-Calciner,Oceania,2020,1.399645430,,0.000000000,,
Alumina,Oil-Boiler + Gas-Calciner,Rest of Asia,2020,1.506476330,,0.000000000,,
Alumina,Oil-Boiler + Gas-Calciner,Russia,2020,1.835001426,,0.000000000,,
Alumina,Oil-Boiler + Gas-Calciner,South America,2020,1.108069367,,0.000000000,,
Alumina,Oil-Boiler + H2-Calciner,Africa,2020,1.301876330,,0.000000000,,
Alumina,Oil-Boiler + H2-Calciner,China - Central,2020,1.197291223,,0.000000000,,
Alumina,Oil-Boiler + H2-Calciner,China - East,2020,1.197291223,,0.000000000,,
Alumina,Oil-Boiler + H2-Calciner,China - North,2020,1.197291223,,0.000000000,,
Alumina,Oil-Boiler + H2-Calciner,China - North East,2020,1.197291223,,0.000000000,,
Alumina,Oil-Boiler + H2-Calciner,China - North West,2020,1.197291223,,0.000000000,,
Alumina,Oil-Boiler + H2-Calciner,China - South,2020,1.197291223,,0.000000000,,
Alumina,Oil-Boiler + H2-Calciner,Europe,2020,1.585783245,,0.000000000,,
Alumina,Oil-Boiler + H2-Calciner,Middle East,2020,1.217305851,,0.000000000,,
Alumina,Oil-Boiler + H2-Calciner,North America,2020,1.198910904,,0.000000000,,
Alumina,Oil-Boiler + H2-Calciner,Oceania,2020,1.209554521,,0.000000000,,
Alumina,Oil-Boiler + H2-Calciner,Rest of Asia,2020,1.301876330,,0.000000000,,
Alumina,Oil-Boiler + H2-Calciner,Russia,2020,1.585783245,,0.000000000,,
Alumina,Oil-Boiler + H2-Calciner,South America,2020,0.957578457,,0.000000000,,
Alumina,Oil-Boiler + Oil-Calciner,Africa,2020,1.506476330,,0.000000000,,
Alumina,Oil-Boiler + Oil-Calciner,China - Central,2020,1.385454860,,0.000000000,,
Alumina,Oil-Boiler + Oil-Calciner,China - East,2020,1.385454860,,0.000000000,,
Alumina,Oil-Boiler + Oil-Calciner,China - North,2020,1.385454860,,0.000000000,,
Alumina,Oil-Boiler + Oil-Calciner,China - North East,2020,1.385454860,,0.000000000,,
Alumina,Oil-Boiler + Oil-Calciner,China - North West,2020,1.385454860,,0.000000000,,
Alumina,Oil-Boiler + Oil-Calciner,China - South,2020,1.385454860,,0.000000000,,
Alumina,Oil-Boiler + Oil-Calciner,Europe,2020,1.835001426,,0.000000000,,
Alumina,Oil-Boiler + Oil-Calciner,Middle East,2020,1.408614942,,0.000000000,,
Alumina,Oil-Boiler + Oil-Calciner,North America,2020,1.387329086,,0.000000000,,
Alumina,Oil-Boiler + Oil-Calciner,Oceania,2020,1.399645430,,0.000000000,,
Alumina,Oil-Boiler + Oil-Calciner,Rest of Asia,2020,1.506476330,,0.000000000,,
Alumina,Oil-Boiler + Oil-Calciner,Russia,2020,1.835001426,,0.000000000,,
Alumina,Oil-Boiler + Oil-Calciner,South America,2020,1.108069367,,0.000000000,,
