product,year,region,scope,scenario,unit,name,emissivity_type,emission_factor_ch4
Urea,2023,Rest of Asia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00030663184159369667
Ammonia,2023,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00030663184159369667
Ammonium nitrate,2023,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00030663184159369667
Urea,2023,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00030663184159369667
Ammonia,2023,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0003854875317167253
Ammonium nitrate,2023,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0003854875317167253
Urea,2023,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0003854875317167253
Ammonia,2023,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00030663184159369667
Ammonium nitrate,2023,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00030663184159369667
Urea,2023,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00030663184159369667
Ammonia,2023,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0007021095931869477
Ammonium nitrate,2023,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0007021095931869477
Urea,2023,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0007021095931869477
Ammonia,2023,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0015915647785279693
Ammonium nitrate,2023,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0015915647785279693
Urea,2023,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0015915647785279693
Ammonia,2023,Latin America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006887417077791347
Ammonium nitrate,2023,Latin America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006887417077791347
Urea,2023,Latin America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006887417077791347
Ammonia,2023,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.000310925750855058
Ammonium nitrate,2023,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.000310925750855058
Urea,2023,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.000310925750855058
Ammonia,2023,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003196
Ammonium nitrate,2023,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003196
Urea,2023,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003196
Ammonia,2023,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006887417077791347
Ammonium nitrate,2023,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006887417077791347
Urea,2023,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006887417077791347
Ammonia,2023,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003196
Ammonium nitrate,2023,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003196
Urea,2023,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003196
Ammonia,2023,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0007021095931869477
Ammonium nitrate,2023,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0007021095931869477
Urea,2023,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0007021095931869477
Ammonia,2023,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003196
Ammonium nitrate,2023,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003196
Urea,2023,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003196
Ammonia,2023,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0015915647785279693
Ammonium nitrate,2023,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0015915647785279693
Urea,2023,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0015915647785279693
Ammonia,2023,Australia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003196
Ammonium nitrate,2023,Australia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003196
Urea,2023,Australia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003196
Ammonia,2023,Australia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.000310925750855058
Ammonium nitrate,2023,Australia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.000310925750855058
Urea,2023,Australia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.000310925750855058
Ammonia,2024,China,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Ammonium nitrate,2024,China,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Urea,2024,China,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Ammonia,2024,North America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Ammonium nitrate,2024,North America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Urea,2024,North America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Ammonia,2024,Rest of Asia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Ammonium nitrate,2024,Rest of Asia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Urea,2024,Rest of Asia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Ammonia,2024,Russia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Ammonium nitrate,2024,Russia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Urea,2024,Russia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Ammonia,2024,Europe,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Ammonium nitrate,2024,Europe,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Urea,2024,Europe,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Ammonia,2024,India,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Ammonium nitrate,2024,India,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Urea,2024,India,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Ammonia,2024,Middle East,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Ammonium nitrate,2024,Middle East,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Urea,2024,Middle East,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Ammonia,2024,Africa,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Ammonium nitrate,2024,Africa,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Urea,2024,Africa,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Ammonia,2024,Latin America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Ammonium nitrate,2024,Latin America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Urea,2024,Latin America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Ammonia,2024,Oceania,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Ammonium nitrate,2024,Oceania,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Urea,2024,Oceania,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Ammonia,2024,China,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0003001077598576606
Ammonium nitrate,2024,China,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0003001077598576606
Urea,2024,China,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0003001077598576606
Ammonia,2024,North America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00035380467850570284
Ammonium nitrate,2024,North America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00035380467850570284
Urea,2024,North America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00035380467850570284
Ammonia,2024,Rest of Asia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0003001077598576606
Ammonium nitrate,2024,Rest of Asia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0003001077598576606
Urea,2024,Rest of Asia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0003001077598576606
Ammonia,2024,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0003001077598576606
Ammonium nitrate,2024,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0003001077598576606
Urea,2024,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0003001077598576606
Ammonia,2024,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0003772856693397737
Ammonium nitrate,2024,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0003772856693397737
Urea,2024,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0003772856693397737
Ammonia,2024,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0003001077598576606
Ammonium nitrate,2024,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0003001077598576606
Urea,2024,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0003001077598576606
Ammonia,2024,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006871710912042468
Ammonium nitrate,2024,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006871710912042468
Urea,2024,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006871710912042468
Ammonia,2024,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0015577016981337573
Ammonium nitrate,2024,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0015577016981337573
Urea,2024,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0015577016981337573
Ammonia,2024,Latin America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006740876288902169
Ammonium nitrate,2024,Latin America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006740876288902169
Urea,2024,Latin America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006740876288902169
Ammonia,2024,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00030431030934750363
Ammonium nitrate,2024,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00030431030934750363
Urea,2024,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00030431030934750363
Ammonia,2024,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Ammonium nitrate,2024,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Urea,2024,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Ammonia,2024,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006740876288902169
Ammonium nitrate,2024,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006740876288902169
Urea,2024,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006740876288902169
Ammonia,2024,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Ammonium nitrate,2024,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Urea,2024,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Ammonia,2024,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006871710912042468
Ammonium nitrate,2024,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006871710912042468
Urea,2024,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006871710912042468
Ammonia,2024,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Ammonium nitrate,2024,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Urea,2024,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Ammonia,2024,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0015577016981337573
Ammonium nitrate,2024,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0015577016981337573
Urea,2024,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0015577016981337573
Ammonia,2024,Australia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Ammonium nitrate,2024,Australia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Urea,2024,Australia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0003128
Ammonia,2024,Australia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00030431030934750363
Ammonium nitrate,2024,Australia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00030431030934750363
Urea,2024,Australia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00030431030934750363
Ammonia,2025,China,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Ammonium nitrate,2025,China,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Urea,2025,China,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Ammonia,2025,North America,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Ammonium nitrate,2025,North America,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Urea,2025,North America,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Ammonia,2025,Rest of Asia,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Ammonium nitrate,2025,Rest of Asia,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Urea,2025,Rest of Asia,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Ammonia,2025,Russia,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Ammonium nitrate,2025,Russia,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Urea,2025,Russia,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Ammonia,2025,Europe,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Ammonium nitrate,2025,Europe,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Urea,2025,Europe,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Ammonia,2025,India,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Ammonium nitrate,2025,India,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Urea,2025,India,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Ammonia,2025,Middle East,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Ammonium nitrate,2025,Middle East,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Urea,2025,Middle East,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Ammonia,2025,Africa,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Ammonium nitrate,2025,Africa,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Urea,2025,Africa,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Ammonia,2025,Latin America,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Ammonium nitrate,2025,Latin America,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Urea,2025,Latin America,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Ammonia,2025,Oceania,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Ammonium nitrate,2025,Oceania,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Urea,2025,Oceania,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Ammonia,2025,China,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002935836781216245
Ammonium nitrate,2025,China,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002935836781216245
Urea,2025,China,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002935836781216245
Ammonia,2025,North America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.000346113272451231
Ammonium nitrate,2025,North America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.000346113272451231
Urea,2025,North America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.000346113272451231
Ammonia,2025,Rest of Asia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002935836781216245
Ammonium nitrate,2025,Rest of Asia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002935836781216245
Urea,2025,Rest of Asia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002935836781216245
Ammonia,2025,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002935836781216245
Ammonium nitrate,2025,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002935836781216245
Urea,2025,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002935836781216245
Ammonia,2025,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0003690838069628221
Ammonium nitrate,2025,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0003690838069628221
Urea,2025,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0003690838069628221
Ammonia,2025,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002935836781216245
Ammonium nitrate,2025,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002935836781216245
Urea,2025,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002935836781216245
Ammonia,2025,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006722325892215457
Ammonium nitrate,2025,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006722325892215457
Urea,2025,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006722325892215457
Ammonia,2025,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.001523838617739545
Ammonium nitrate,2025,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.001523838617739545
Urea,2025,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.001523838617739545
Ammonia,2025,Latin America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006594335500012991
Ammonium nitrate,2025,Latin America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006594335500012991
Urea,2025,Latin America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006594335500012991
Ammonia,2025,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002976948678399492
Ammonium nitrate,2025,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002976948678399492
Urea,2025,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002976948678399492
Ammonia,2025,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Ammonium nitrate,2025,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Urea,2025,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Ammonia,2025,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006594335500012991
Ammonium nitrate,2025,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006594335500012991
Urea,2025,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006594335500012991
Ammonia,2025,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Ammonium nitrate,2025,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Urea,2025,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Ammonia,2025,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006722325892215457
Ammonium nitrate,2025,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006722325892215457
Urea,2025,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006722325892215457
Ammonia,2025,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Ammonium nitrate,2025,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Urea,2025,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Ammonia,2025,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.001523838617739545
Ammonium nitrate,2025,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.001523838617739545
Urea,2025,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.001523838617739545
Ammonia,2025,Australia,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Ammonium nitrate,2025,Australia,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Urea,2025,Australia,3_upstream,,tCH4/GJ,Coal,Fossil,0.000306
Ammonia,2025,Australia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002976948678399492
Ammonium nitrate,2025,Australia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002976948678399492
Urea,2025,Australia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002976948678399492
Ammonia,2026,China,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002992
Ammonium nitrate,2026,China,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002992
Urea,2026,China,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002992
Ammonia,2026,North America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002992
Ammonium nitrate,2026,North America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002992
Urea,2026,North America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002992
Ammonia,2026,Rest of Asia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002992
Ammonium nitrate,2026,Rest of Asia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002992
Urea,2026,Rest of Asia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002992
Ammonia,2026,Russia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002992
Ammonium nitrate,2026,Russia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002992
Urea,2026,Russia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002992
Ammonia,2026,Europe,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002992
Ammonium nitrate,2026,Europe,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002992
Urea,2026,Europe,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002992
Ammonia,2026,India,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002992
Ammonium nitrate,2026,India,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002992
Urea,2026,India,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002992
Ammonia,2026,Middle East,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002992
Ammonium nitrate,2026,Middle East,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002992
Urea,2026,Middle East,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002992
Ammonia,2026,Africa,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002992
Ammonium nitrate,2026,Africa,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002992
Urea,2026,Africa,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002992
Ammonia,2026,Latin America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002992
Ammonium nitrate,2026,Latin America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002992
Urea,2026,Latin America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002992
Ammonia,2026,Oceania,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002992
Ammonium nitrate,2026,Oceania,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002992
Urea,2026,Oceania,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002992
Ammonia,2026,China,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00028705959638558837
Ammonium nitrate,2026,China,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00028705959638558837
Urea,2026,China,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00028705959638558837
Ammonia,2026,North America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0003384218663967592
Ammonium nitrate,2026,North America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0003384218663967592
Urea,2026,North America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0003384218663967592
Ammonia,2026,Rest of Asia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00028705959638558837
Ammonium nitrate,2026,Rest of Asia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00028705959638558837
Urea,2026,Rest of Asia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00028705959638558837
Ammonia,2026,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00028705959638558837
Ammonium nitrate,2026,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00028705959638558837
Urea,2026,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00028705959638558837
Ammonia,2026,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0003608819445858704
Ammonium nitrate,2026,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0003608819445858704
Urea,2026,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0003608819445858704
Ammonia,2026,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00028705959638558837
Ammonium nitrate,2026,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00028705959638558837
Urea,2026,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00028705959638558837
Ammonia,2026,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006572940872388446
Ammonium nitrate,2026,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006572940872388446
Urea,2026,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006572940872388446
Ammonia,2026,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0014899755373453329
Ammonium nitrate,2026,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0014899755373453329
Urea,2026,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0014899755373453329
Ammonia,2026,Latin America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006447794711123814
Ammonium nitrate,2026,Latin America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006447794711123814
Urea,2026,Latin America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006447794711123814
Ammonia,2026,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00029107942633239476
Ammonium nitrate,2026,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00029107942633239476
Urea,2026,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00029107942633239476
Ammonia,2026,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002992
Ammonium nitrate,2026,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002992
Urea,2026,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002992
Ammonia,2026,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006447794711123814
Ammonium nitrate,2026,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006447794711123814
Urea,2026,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006447794711123814
Ammonia,2026,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002992
Ammonium nitrate,2026,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002992
Urea,2026,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002992
Ammonia,2026,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006572940872388446
Ammonium nitrate,2026,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006572940872388446
Urea,2026,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0006572940872388446
Ammonia,2026,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002992
Ammonium nitrate,2026,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002992
