product,year,region,scope,scenario,unit,name,emissivity_type,emission_factor_co2
Urea,2046,Namibia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2046,Australia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2046,Australia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2046,Australia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2046,China,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2046,Rest of Asia,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2046,North America,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2046,Russia,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2046,Europe,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2046,India,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2046,Middle East,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2046,Africa,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2046,Latin America,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2046,Oceania,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2046,Brazil,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2046,Saudi Arabia,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2046,Namibia,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2046,Australia,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Ammonia,2046,Brazil,2,,tCO2/GJ,Electricity - grid,Fossil,0.00826297767988309
Ammonium nitrate,2046,Brazil,2,,tCO2/GJ,Electricity - grid,Fossil,0.00826297767988309
Urea,2046,Brazil,2,,tCO2/GJ,Electricity - grid,Fossil,0.00826297767988309
Ammonia,2046,Brazil,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0026241345838667715
Ammonium nitrate,2046,Brazil,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0026241345838667715
Urea,2046,Brazil,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0026241345838667715
Ammonia,2046,Saudi Arabia,2,,tCO2/GJ,Electricity - grid,Fossil,0.005619546129378161
Ammonium nitrate,2046,Saudi Arabia,2,,tCO2/GJ,Electricity - grid,Fossil,0.005619546129378161
Urea,2046,Saudi Arabia,2,,tCO2/GJ,Electricity - grid,Fossil,0.005619546129378161
Ammonia,2046,Saudi Arabia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0022922064574642984
Ammonium nitrate,2046,Saudi Arabia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0022922064574642984
Urea,2046,Saudi Arabia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0022922064574642984
Ammonia,2046,Namibia,2,,tCO2/GJ,Electricity - grid,Fossil,0.06323789594294649
Ammonium nitrate,2046,Namibia,2,,tCO2/GJ,Electricity - grid,Fossil,0.06323789594294649
Urea,2046,Namibia,2,,tCO2/GJ,Electricity - grid,Fossil,0.06323789594294649
Ammonia,2046,Namibia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.005763610180697477
Ammonium nitrate,2046,Namibia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.005763610180697477
Urea,2046,Namibia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.005763610180697477
Ammonia,2046,Australia,2,,tCO2/GJ,Electricity - grid,Fossil,0.06988902910641247
Ammonium nitrate,2046,Australia,2,,tCO2/GJ,Electricity - grid,Fossil,0.06988902910641247
Urea,2046,Australia,2,,tCO2/GJ,Electricity - grid,Fossil,0.06988902910641247
Ammonia,2046,Australia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0007267209070855349
Ammonium nitrate,2046,Australia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0007267209070855349
Urea,2046,Australia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0007267209070855349
Ammonia,2047,China,2,,tCO2/GJ,Electricity - grid,Fossil,0.08143456925003172
Ammonium nitrate,2047,China,2,,tCO2/GJ,Electricity - grid,Fossil,0.08143456925003172
Urea,2047,China,2,,tCO2/GJ,Electricity - grid,Fossil,0.08143456925003172
Ammonia,2047,North America,2,,tCO2/GJ,Electricity - grid,Fossil,0.010342410002043686
Ammonium nitrate,2047,North America,2,,tCO2/GJ,Electricity - grid,Fossil,0.010342410002043686
Urea,2047,North America,2,,tCO2/GJ,Electricity - grid,Fossil,0.010342410002043686
Ammonia,2047,Rest of Asia,2,,tCO2/GJ,Electricity - grid,Fossil,0.03060762244241704
Ammonium nitrate,2047,Rest of Asia,2,,tCO2/GJ,Electricity - grid,Fossil,0.03060762244241704
Urea,2047,Rest of Asia,2,,tCO2/GJ,Electricity - grid,Fossil,0.03060762244241704
Ammonia,2047,Russia,2,,tCO2/GJ,Electricity - grid,Fossil,0.036168683351985614
Ammonium nitrate,2047,Russia,2,,tCO2/GJ,Electricity - grid,Fossil,0.036168683351985614
Urea,2047,Russia,2,,tCO2/GJ,Electricity - grid,Fossil,0.036168683351985614
Ammonia,2047,Europe,2,,tCO2/GJ,Electricity - grid,Fossil,0.017038732519337095
Ammonium nitrate,2047,Europe,2,,tCO2/GJ,Electricity - grid,Fossil,0.017038732519337095
Urea,2047,Europe,2,,tCO2/GJ,Electricity - grid,Fossil,0.017038732519337095
Ammonia,2047,India,2,,tCO2/GJ,Electricity - grid,Fossil,0.06978719547434216
Ammonium nitrate,2047,India,2,,tCO2/GJ,Electricity - grid,Fossil,0.06978719547434216
Urea,2047,India,2,,tCO2/GJ,Electricity - grid,Fossil,0.06978719547434216
Ammonia,2047,Middle East,2,,tCO2/GJ,Electricity - grid,Fossil,0.004447223023596954
Ammonium nitrate,2047,Middle East,2,,tCO2/GJ,Electricity - grid,Fossil,0.004447223023596954
Urea,2047,Middle East,2,,tCO2/GJ,Electricity - grid,Fossil,0.004447223023596954
Ammonia,2047,Africa,2,,tCO2/GJ,Electricity - grid,Fossil,0.06157674795219969
Ammonium nitrate,2047,Africa,2,,tCO2/GJ,Electricity - grid,Fossil,0.06157674795219969
Urea,2047,Africa,2,,tCO2/GJ,Electricity - grid,Fossil,0.06157674795219969
Ammonia,2047,Latin America,2,,tCO2/GJ,Electricity - grid,Fossil,0.0071133862975453575
Ammonium nitrate,2047,Latin America,2,,tCO2/GJ,Electricity - grid,Fossil,0.0071133862975453575
Urea,2047,Latin America,2,,tCO2/GJ,Electricity - grid,Fossil,0.0071133862975453575
Ammonia,2047,Oceania,2,,tCO2/GJ,Electricity - grid,Fossil,0.06825617961211122
Ammonium nitrate,2047,Oceania,2,,tCO2/GJ,Electricity - grid,Fossil,0.06825617961211122
Urea,2047,Oceania,2,,tCO2/GJ,Electricity - grid,Fossil,0.06825617961211122
Ammonia,2047,China,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0004670798896992883
Ammonium nitrate,2047,China,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0004670798896992883
Urea,2047,China,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0004670798896992883
Ammonia,2047,North America,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0004203539076483257
Ammonium nitrate,2047,North America,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0004203539076483257
Urea,2047,North America,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0004203539076483257
Ammonia,2047,Rest of Asia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0004670798896992883
Ammonium nitrate,2047,Rest of Asia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0004670798896992883
Urea,2047,Rest of Asia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0004670798896992883
Ammonia,2047,Russia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0004670798896992883
Ammonium nitrate,2047,Russia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0004670798896992883
Urea,2047,Russia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0004670798896992883
Ammonia,2047,Europe,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.00083109348034666
Ammonium nitrate,2047,Europe,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.00083109348034666
Urea,2047,Europe,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.00083109348034666
Ammonia,2047,India,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0004670798896992883
Ammonium nitrate,2047,India,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0004670798896992883
Urea,2047,India,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0004670798896992883
Ammonia,2047,Middle East,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.00223080807021079
Ammonium nitrate,2047,Middle East,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.00223080807021079
Urea,2047,Middle East,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.00223080807021079
Ammonia,2047,Africa,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.005609227765143079
Ammonium nitrate,2047,Africa,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.005609227765143079
Urea,2047,Africa,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.005609227765143079
Ammonia,2047,Latin America,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.002553845264656054
Ammonium nitrate,2047,Latin America,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.002553845264656054
Urea,2047,Latin America,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.002553845264656054
Ammonia,2047,Oceania,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0007072551685028864
Ammonium nitrate,2047,Oceania,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0007072551685028864
Urea,2047,Oceania,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0007072551685028864
Ammonia,2047,China,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2047,China,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2047,China,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2047,Rest of Asia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2047,Rest of Asia,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2047,Rest of Asia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2047,North America,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2047,North America,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2047,North America,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2047,Russia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2047,Russia,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2047,Russia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2047,Europe,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2047,Europe,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2047,Europe,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2047,India,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2047,India,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2047,India,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2047,Middle East,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2047,Middle East,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2047,Middle East,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2047,Africa,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2047,Africa,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2047,Africa,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2047,Latin America,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2047,Latin America,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2047,Latin America,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2047,Oceania,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2047,Oceania,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2047,Oceania,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2047,Brazil,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2047,Brazil,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2047,Brazil,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2047,Saudi Arabia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2047,Saudi Arabia,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2047,Saudi Arabia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2047,Namibia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2047,Namibia,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2047,Namibia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2047,Australia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2047,Australia,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2047,Australia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2047,China,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2047,China,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2047,China,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2047,Rest of Asia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2047,Rest of Asia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2047,Rest of Asia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2047,North America,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2047,North America,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2047,North America,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2047,Russia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2047,Russia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2047,Russia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2047,Europe,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2047,Europe,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2047,Europe,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2047,India,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2047,India,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2047,India,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2047,Middle East,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2047,Middle East,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2047,Middle East,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2047,Africa,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2047,Africa,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2047,Africa,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2047,Latin America,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2047,Latin America,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2047,Latin America,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2047,Oceania,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2047,Oceania,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2047,Oceania,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2047,Brazil,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2047,Brazil,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2047,Brazil,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2047,Saudi Arabia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2047,Saudi Arabia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2047,Saudi Arabia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2047,Namibia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2047,Namibia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2047,Namibia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2047,Australia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2047,Australia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2047,Australia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2047,China,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2047,China,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2047,China,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2047,Rest of Asia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2047,Rest of Asia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2047,Rest of Asia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2047,North America,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2047,North America,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2047,North America,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2047,Russia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2047,Russia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2047,Russia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2047,Europe,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2047,Europe,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2047,Europe,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2047,India,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2047,India,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2047,India,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2047,Middle East,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2047,Middle East,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2047,Middle East,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2047,Africa,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2047,Africa,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2047,Africa,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2047,Latin America,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2047,Latin America,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2047,Latin America,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2047,Oceania,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2047,Oceania,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2047,Oceania,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2047,Brazil,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2047,Brazil,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2047,Brazil,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2047,Saudi Arabia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2047,Saudi Arabia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2047,Saudi Arabia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2047,Namibia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2047,Namibia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2047,Namibia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2047,Australia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2047,Australia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2047,Australia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2047,China,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2047,China,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2047,China,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2047,Rest of Asia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2047,Rest of Asia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2047,Rest of Asia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2047,North America,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2047,North America,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2047,North America,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2047,Russia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2047,Russia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2047,Russia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2047,Europe,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2047,Europe,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2047,Europe,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2047,India,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2047,India,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2047,India,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2047,Middle East,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2047,Middle East,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2047,Middle East,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2047,Africa,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2047,Africa,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2047,Africa,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2047,Latin America,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2047,Latin America,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2047,Latin America,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2047,Oceania,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2047,Oceania,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2047,Oceania,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2047,Brazil,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2047,Brazil,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2047,Brazil,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2047,Saudi Arabia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2047,Saudi Arabia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2047,Saudi Arabia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2047,Namibia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2047,Namibia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2047,Namibia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2047,Australia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2047,Australia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2047,Australia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2047,China,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2047,China,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2047,China,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2047,Rest of Asia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2047,Rest of Asia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2047,Rest of Asia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2047,North America,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2047,North America,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2047,North America,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2047,Russia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2047,Russia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2047,Russia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2047,Europe,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2047,Europe,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2047,Europe,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2047,India,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2047,India,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2047,India,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2047,Middle East,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2047,Middle East,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2047,Middle East,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2047,Africa,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2047,Africa,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2047,Africa,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2047,Latin America,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2047,Latin America,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2047,Latin America,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2047,Oceania,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2047,Oceania,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2047,Oceania,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2047,Brazil,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2047,Brazil,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2047,Brazil,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2047,Saudi Arabia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2047,Saudi Arabia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2047,Saudi Arabia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2047,Namibia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2047,Namibia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2047,Namibia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2047,Australia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2047,Australia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
