product,technology_destination,year,region,technology_origin,switch_type,tco,lcox,switch_capex,marginal_cost,technology_classification,co2_scope1_origin,co2_scope2_origin,co2_scope3_upstream_origin,co2_scope3_downstream_origin,ch4_scope1_origin,ch4_scope2_origin,ch4_scope3_upstream_origin,ch4_scope3_downstream_origin,n2o_scope1_origin,n2o_scope2_origin,n2o_scope3_upstream_origin,n2o_scope3_downstream_origin,co2_scope1_destination,co2_scope2_destination,co2_scope3_upstream_destination,co2_scope3_downstream_destination,ch4_scope1_destination,ch4_scope2_destination,ch4_scope3_upstream_destination,ch4_scope3_downstream_destination,n2o_scope1_destination,n2o_scope2_destination,n2o_scope3_upstream_destination,n2o_scope3_downstream_destination,delta_co2_scope1,delta_co2_scope2,delta_co2_scope3_upstream,delta_co2_scope3_downstream,delta_ch4_scope1,delta_ch4_scope2,delta_ch4_scope3_upstream,delta_ch4_scope3_downstream,delta_n2o_scope1,delta_n2o_scope2,delta_n2o_scope3_upstream,delta_n2o_scope3_downstream,cost_digitized,cost_normalized,sum_emissions_delta,emissions_delta_normalized,rank
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2028,Europe,New-build,greenfield,205.8250415363925,418.2066955414449,2110.0,256.9457133304288,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.31806,0.0,0,0.0,0.0114415980158452,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.31806,0.0,0.0,0.0,-0.0114415980158452,0.0,0.0,0.0,0.0,0.0,8,0.30434782608695654,0.0841500000000001,0.027539779681762577,0.24898621680591776
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2028,India,New-build,greenfield,225.8371467318208,458.868396965798,2110.0,300.1476692304535,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.3403799999999972,0.0,0,0.0,0.0091010940217702,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.3403799999999972,0.0,0.0,0.0,-0.0091010940217702,0.0,0.0,0.0,0.0,0.0,9,0.34782608695652173,0.0841500000000001,0.027539779681762577,0.2837688255015699
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2028,Latin America,New-build,greenfield,206.1545345919583,418.8761777431413,2110.0,262.71799033501657,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.15903,0.0,0,0.0,0.0204424400500378,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.15903,0.0,0.0,0.0,-0.0204424400500378,0.0,0.0,0.0,0.0,0.0,8,0.30434782608695654,0.0841500000000001,0.027539779681762577,0.24898621680591776
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2028,Middle East,New-build,greenfield,183.65555642699343,373.1615103674255,2110.0,215.2545229792555,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.14787,0.0,0,0.0,0.0208392102658665,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.14787,0.0,0.0,0.0,-0.0208392102658665,0.0,0.0,0.0,0.0,0.0,7,0.2608695652173913,0.0841500000000001,0.027539779681762577,0.21420360811026556
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2028,North America,New-build,greenfield,172.4346875976992,350.3623288918642,2110.0,186.8533343661357,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.4268699999999999,0.0,0,0.0,0.0107295114459856,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.4268699999999999,0.0,0.0,0.0,-0.0107295114459856,0.0,0.0,0.0,0.0,0.0,7,0.2608695652173913,0.0841500000000001,0.027539779681762577,0.21420360811026556
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2028,Oceania,New-build,greenfield,201.5536670300624,409.5278807365104,2110.0,256.1557008301437,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.3403799999999972,0.0,0,0.0,0.0092285409030378,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.3403799999999972,0.0,0.0,0.0,-0.0092285409030378,0.0,0.0,0.0,0.0,0.0,8,0.30434782608695654,0.0841500000000001,0.027539779681762577,0.24898621680591776
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2028,Rest of Asia,New-build,greenfield,216.24403278422105,439.37657782643976,2110.0,282.858806553302,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.3403799999999972,0.0,0,0.0,0.0091010940217702,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.3403799999999972,0.0,0.0,0.0,-0.0091010940217702,0.0,0.0,0.0,0.0,0.0,9,0.34782608695652173,0.0841500000000001,0.027539779681762577,0.2837688255015699
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2028,Russia,New-build,greenfield,185.8230752675676,377.5655949485528,2110.0,215.1413086021812,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.32364,0.0,0,0.0,0.0091010940217702,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.32364,0.0,0.0,0.0,-0.0091010940217702,0.0,0.0,0.0,0.0,0.0,7,0.2608695652173913,0.0841500000000001,0.027539779681762577,0.21420360811026556
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2029,Africa,New-build,greenfield,222.14655645362296,451.369651656085,2110.0,293.5811111469276,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.24273,0.0,0,0.0,0.0472389971499257,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.24273,0.0,0.0,0.0,-0.0472389971499257,0.0,0.0,0.0,0.0,0.0,9,0.34782608695652173,0.0841500000000001,0.027539779681762577,0.2837688255015699
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2029,Europe,New-build,greenfield,205.6950737202046,417.9426197490682,2110.0,257.9040849385018,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.31806,0.0,0,0.0,0.0114415980158452,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.31806,0.0,0.0,0.0,-0.0114415980158452,0.0,0.0,0.0,0.0,0.0,8,0.30434782608695654,0.0841500000000001,0.027539779681762577,0.24898621680591776
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2029,India,New-build,greenfield,225.52933276623057,458.2429635373381,2110.0,297.752665961947,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.3403799999999972,0.0,0,0.0,0.0091010940217702,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.3403799999999972,0.0,0.0,0.0,-0.0091010940217702,0.0,0.0,0.0,0.0,0.0,9,0.34782608695652173,0.0841500000000001,0.027539779681762577,0.2837688255015699
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2029,Latin America,New-build,greenfield,205.8416737693852,418.24048983171895,2110.0,260.1593339477115,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.15903,0.0,0,0.0,0.0204424400500378,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.15903,0.0,0.0,0.0,-0.0204424400500378,0.0,0.0,0.0,0.0,0.0,8,0.30434782608695654,0.0841500000000001,0.027539779681762577,0.24898621680591776
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2029,Middle East,New-build,greenfield,183.5020909894965,372.849690809337,2110.0,214.4938459338844,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.14787,0.0,0,0.0,0.0208392102658665,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.14787,0.0,0.0,0.0,-0.0208392102658665,0.0,0.0,0.0,0.0,0.0,7,0.2608695652173913,0.0841500000000001,0.027539779681762577,0.21420360811026556
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2029,North America,New-build,greenfield,172.57220579735903,350.64174597069604,2110.0,186.85765111727483,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.4268699999999999,0.0,0,0.0,0.0107295114459856,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.4268699999999999,0.0,0.0,0.0,-0.0107295114459856,0.0,0.0,0.0,0.0,0.0,7,0.2608695652173913,0.0841500000000001,0.027539779681762577,0.21420360811026556
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2029,Oceania,New-build,greenfield,201.14231248961207,408.6920678452631,2110.0,252.9926291376325,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.3403799999999972,0.0,0,0.0,0.0092285409030378,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.3403799999999972,0.0,0.0,0.0,-0.0092285409030378,0.0,0.0,0.0,0.0,0.0,8,0.30434782608695654,0.0841500000000001,0.027539779681762577,0.24898621680591776
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2029,Rest of Asia,New-build,greenfield,215.90540210116248,438.68852928815824,2110.0,280.10042712562347,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.3403799999999972,0.0,0,0.0,0.0091010940217702,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.3403799999999972,0.0,0.0,0.0,-0.0091010940217702,0.0,0.0,0.0,0.0,0.0,9,0.34782608695652173,0.0841500000000001,0.027539779681762577,0.2837688255015699
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2029,Russia,New-build,greenfield,185.83720361845093,377.5943017127652,2110.0,215.38778676941047,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.32364,0.0,0,0.0,0.0091010940217702,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.32364,0.0,0.0,0.0,-0.0091010940217702,0.0,0.0,0.0,0.0,0.0,7,0.2608695652173913,0.0841500000000001,0.027539779681762577,0.21420360811026556
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2030,Africa,New-build,greenfield,221.824600422377,450.7154835969802,2110.0,290.5625085609591,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.24273,0.0,0,0.0,0.0472389971499257,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.24273,0.0,0.0,0.0,-0.0472389971499257,0.0,0.0,0.0,0.0,0.0,9,0.34782608695652173,0.0841500000000001,0.027539779681762577,0.2837688255015699
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2030,Europe,New-build,greenfield,205.5216631366399,417.5902745408119,2110.0,258.8624565465747,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.31806,0.0,0,0.0,0.0114415980158452,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.31806,0.0,0.0,0.0,-0.0114415980158452,0.0,0.0,0.0,0.0,0.0,8,0.30434782608695654,0.0841500000000001,0.027539779681762577,0.24898621680591776
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2030,India,New-build,greenfield,225.29212727725283,457.76099631425785,2110.0,295.3576626934405,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.3403799999999972,0.0,0,0.0,0.0091010940217702,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.3403799999999972,0.0,0.0,0.0,-0.0091010940217702,0.0,0.0,0.0,0.0,0.0,9,0.34782608695652173,0.0841500000000001,0.027539779681762577,0.2837688255015699
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2030,Latin America,New-build,greenfield,205.605205359582,417.7600202468446,2110.0,257.6006775604065,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.15903,0.0,0,0.0,0.0204424400500378,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.15903,0.0,0.0,0.0,-0.0204424400500378,0.0,0.0,0.0,0.0,0.0,8,0.30434782608695654,0.0841500000000001,0.027539779681762577,0.24898621680591776
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2030,Middle East,New-build,greenfield,183.36770947375305,372.57664701825394,2110.0,213.7331688885132,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.14787,0.0,0,0.0,0.0208392102658665,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.14787,0.0,0.0,0.0,-0.0208392102658665,0.0,0.0,0.0,0.0,0.0,7,0.2608695652173913,0.0841500000000001,0.027539779681762577,0.21420360811026556
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2030,North America,New-build,greenfield,172.7178145361491,350.93760185410457,2110.0,186.8619678684139,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.4268699999999999,0.0,0,0.0,0.0107295114459856,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.4268699999999999,0.0,0.0,0.0,-0.0107295114459856,0.0,0.0,0.0,0.0,0.0,7,0.2608695652173913,0.0841500000000001,0.027539779681762577,0.21420360811026556
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2030,Oceania,New-build,greenfield,200.8239207467021,408.0451419042008,2110.0,249.8295574451213,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.3403799999999972,0.0,0,0.0,0.0092285409030378,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.3403799999999972,0.0,0.0,0.0,-0.0092285409030378,0.0,0.0,0.0,0.0,0.0,8,0.30434782608695654,0.0841500000000001,0.027539779681762577,0.24898621680591776
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2030,Rest of Asia,New-build,greenfield,215.64904593478144,438.1676506602536,2110.0,277.34204769794496,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.3403799999999972,0.0,0,0.0,0.0091010940217702,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.3403799999999972,0.0,0.0,0.0,-0.0091010940217702,0.0,0.0,0.0,0.0,0.0,9,0.34782608695652173,0.0841500000000001,0.027539779681762577,0.2837688255015699
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2030,Russia,New-build,greenfield,185.84301241223773,377.6061043410389,2110.0,215.6342649366399,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.32364,0.0,0,0.0,0.0091010940217702,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.32364,0.0,0.0,0.0,-0.0091010940217702,0.0,0.0,0.0,0.0,0.0,7,0.2608695652173913,0.0841500000000001,0.027539779681762577,0.21420360811026556
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2031,Africa,New-build,greenfield,221.59559786227825,450.25018353818,2110.0,290.00219024090575,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.24273,0.0,0,0.0,0.0472389971499257,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.24273,0.0,0.0,0.0,-0.0472389971499257,0.0,0.0,0.0,0.0,0.0,9,0.34782608695652173,0.0841500000000001,0.027539779681762577,0.2837688255015699
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2031,Europe,New-build,greenfield,205.30220321965567,417.1443637517231,2110.0,258.77041410191134,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.31806,0.0,0,0.0,0.0114415980158452,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.31806,0.0,0.0,0.0,-0.0114415980158452,0.0,0.0,0.0,0.0,0.0,8,0.30434782608695654,0.0841500000000001,0.027539779681762577,0.24898621680591776
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2031,India,New-build,greenfield,225.1297667734844,457.4311032688801,2110.0,295.28822633391496,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.3403799999999972,0.0,0,0.0,0.0091010940217702,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.3403799999999972,0.0,0.0,0.0,-0.0091010940217702,0.0,0.0,0.0,0.0,0.0,9,0.34782608695652173,0.0841500000000001,0.027539779681762577,0.2837688255015699
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2031,Latin America,New-build,greenfield,205.44971290731488,417.44408208811103,2110.0,257.1756123887771,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.15903,0.0,0,0.0,0.0204424400500378,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.15903,0.0,0.0,0.0,-0.0204424400500378,0.0,0.0,0.0,0.0,0.0,8,0.30434782608695654,0.0841500000000001,0.027539779681762577,0.24898621680591776
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2031,Middle East,New-build,greenfield,183.25355691506823,372.34470554019657,2110.0,213.4026621059852,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.14787,0.0,0,0.0,0.0208392102658665,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.14787,0.0,0.0,0.0,-0.0208392102658665,0.0,0.0,0.0,0.0,0.0,7,0.2608695652173913,0.0841500000000001,0.027539779681762577,0.21420360811026556
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2031,North America,New-build,greenfield,172.87199924641718,351.2508828703644,2110.0,187.2896123507828,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.4268699999999999,0.0,0,0.0,0.0107295114459856,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.4268699999999999,0.0,0.0,0.0,-0.0107295114459856,0.0,0.0,0.0,0.0,0.0,7,0.2608695652173913,0.0841500000000001,0.027539779681762577,0.21420360811026556
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2031,Oceania,New-build,greenfield,200.60406956918447,407.5984361303347,2110.0,249.2737969661387,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.3403799999999972,0.0,0,0.0,0.0092285409030378,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.3403799999999972,0.0,0.0,0.0,-0.0092285409030378,0.0,0.0,0.0,0.0,0.0,8,0.30434782608695654,0.0841500000000001,0.027539779681762577,0.24898621680591776
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2031,Rest of Asia,New-build,greenfield,215.47990075607856,437.82397213734856,2110.0,276.8522108582142,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.3403799999999972,0.0,0,0.0,0.0091010940217702,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.3403799999999972,0.0,0.0,0.0,-0.0091010940217702,0.0,0.0,0.0,0.0,0.0,9,0.34782608695652173,0.0841500000000001,0.027539779681762577,0.2837688255015699
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2031,Russia,New-build,greenfield,185.84000247550227,377.5999885852176,2110.0,215.84930445466148,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.32364,0.0,0,0.0,0.0091010940217702,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.32364,0.0,0.0,0.0,-0.0091010940217702,0.0,0.0,0.0,0.0,0.0,7,0.2608695652173913,0.0841500000000001,0.027539779681762577,0.21420360811026556
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2032,Africa,New-build,greenfield,221.3736950580212,449.7993091557093,2110.0,289.44187192085246,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.24273,0.0,0,0.0,0.0472389971499257,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.24273,0.0,0.0,0.0,-0.0472389971499257,0.0,0.0,0.0,0.0,0.0,9,0.34782608695652173,0.0841500000000001,0.027539779681762577,0.2837688255015699
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2032,Europe,New-build,greenfield,205.07299904068225,416.6786540325495,2110.0,258.678371657248,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.31806,0.0,0,0.0,0.0114415980158452,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.31806,0.0,0.0,0.0,-0.0114415980158452,0.0,0.0,0.0,0.0,0.0,8,0.30434782608695654,0.0841500000000001,0.027539779681762577,0.24898621680591776
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2032,India,New-build,greenfield,224.9602471847916,457.0866639990635,2110.0,295.21878997438944,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.3403799999999972,0.0,0,0.0,0.0091010940217702,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.3403799999999972,0.0,0.0,0.0,-0.0091010940217702,0.0,0.0,0.0,0.0,0.0,9,0.34782608695652173,0.0841500000000001,0.027539779681762577,0.2837688255015699
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2032,Latin America,New-build,greenfield,205.30070034938288,417.1413101368376,2110.0,256.7505472171477,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.15903,0.0,0,0.0,0.0204424400500378,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.15903,0.0,0.0,0.0,-0.0204424400500378,0.0,0.0,0.0,0.0,0.0,8,0.30434782608695654,0.0841500000000001,0.027539779681762577,0.24898621680591776
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2032,Middle East,New-build,greenfield,183.1448477358265,372.1238242213525,2110.0,213.0721553234572,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.14787,0.0,0,0.0,0.0208392102658665,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.14787,0.0,0.0,0.0,-0.0208392102658665,0.0,0.0,0.0,0.0,0.0,7,0.2608695652173913,0.0841500000000001,0.027539779681762577,0.21420360811026556
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2032,North America,New-build,greenfield,173.01952966557113,351.5506433301494,2110.0,187.71725683315168,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.4268699999999999,0.0,0,0.0,0.0107295114459856,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.4268699999999999,0.0,0.0,0.0,-0.0107295114459856,0.0,0.0,0.0,0.0,0.0,7,0.2608695652173913,0.0841500000000001,0.027539779681762577,0.21420360811026556
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2032,Oceania,New-build,greenfield,200.3916977107604,407.16692725039206,2110.0,248.71803648715604,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.3403799999999972,0.0,0,0.0,0.0092285409030378,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.3403799999999972,0.0,0.0,0.0,-0.0092285409030378,0.0,0.0,0.0,0.0,0.0,8,0.30434782608695654,0.0841500000000001,0.027539779681762577,0.24898621680591776
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2032,Rest of Asia,New-build,greenfield,215.31882535964,437.4966902440728,2110.0,276.3623740184834,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.3403799999999972,0.0,0,0.0,0.0091010940217702,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.3403799999999972,0.0,0.0,0.0,-0.0091010940217702,0.0,0.0,0.0,0.0,0.0,9,0.34782608695652173,0.0841500000000001,0.027539779681762577,0.2837688255015699
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2032,Russia,New-build,greenfield,185.8288139815415,377.5772551847893,2110.0,216.064343972683,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.32364,0.0,0,0.0,0.0091010940217702,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.32364,0.0,0.0,0.0,-0.0091010940217702,0.0,0.0,0.0,0.0,0.0,7,0.2608695652173913,0.0841500000000001,0.027539779681762577,0.21420360811026556
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2033,Africa,New-build,greenfield,221.1593179949562,449.3637259901477,2110.0,288.8815536007992,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.24273,0.0,0,0.0,0.0472389971499257,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.24273,0.0,0.0,0.0,-0.0472389971499257,0.0,0.0,0.0,0.0,0.0,9,0.34782608695652173,0.0841500000000001,0.027539779681762577,0.2837688255015699
Ammonia,Natural Gas ATR + CCS + ammonia synthesis,2033,Europe,New-build,greenfield,204.8334659439998,416.1919574474857,2110.0,258.5863292125847,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841500000000001,0.0,0.31806,0.0,0,0.0,0.0114415980158452,0.0,0.0,0.0,0.0,0.0,-0.0841500000000001,0.0,-0.31806,0.0,0.0,0.0,-0.0114415980158452,0.0,0.0,0.0,0.0,0.0,8,0.30434782608695654,0.0841500000000001,0.027539779681762577,0.24898621680591776
