product,scenario,year,value,region
Aluminium,1.5deg,2043,3.747234397,Russia
Aluminium,1.5deg,2044,43.48702486,China
Aluminium,1.5deg,2044,3.329440224,Europe
Aluminium,1.5deg,2044,3.81544128,North America
Aluminium,1.5deg,2044,0.93684945,South America
Aluminium,1.5deg,2044,5.8762383,Middle East
Aluminium,1.5deg,2044,5.081348794,Rest of Asia
Aluminium,1.5deg,2044,2.092977321,Africa
Aluminium,1.5deg,2044,2.114712086,Oceania
Aluminium,1.5deg,2044,3.747234397,Russia
Aluminium,1.5deg,2045,42.98426784,China
Aluminium,1.5deg,2045,3.329440224,Europe
Aluminium,1.5deg,2045,3.81544128,North America
Aluminium,1.5deg,2045,0.93684945,South America
Aluminium,1.5deg,2045,5.8762383,Middle East
Aluminium,1.5deg,2045,5.081348794,Rest of Asia
Aluminium,1.5deg,2045,2.092977321,Africa
Aluminium,1.5deg,2045,2.114712086,Oceania
Aluminium,1.5deg,2045,3.747234397,Russia
Aluminium,1.5deg,2046,42.50385031,China
Aluminium,1.5deg,2046,3.329440224,Europe
Aluminium,1.5deg,2046,3.81544128,North America
Aluminium,1.5deg,2046,0.93684945,South America
Aluminium,1.5deg,2046,5.8762383,Middle East
Aluminium,1.5deg,2046,5.081348794,Rest of Asia
Aluminium,1.5deg,2046,2.092977321,Africa
Aluminium,1.5deg,2046,2.114712086,Oceania
Aluminium,1.5deg,2046,3.747234397,Russia
Aluminium,1.5deg,2047,42.04999785,China
Aluminium,1.5deg,2047,3.329440224,Europe
Aluminium,1.5deg,2047,3.81544128,North America
Aluminium,1.5deg,2047,0.93684945,South America
Aluminium,1.5deg,2047,5.8762383,Middle East
Aluminium,1.5deg,2047,5.081348794,Rest of Asia
Aluminium,1.5deg,2047,2.092977321,Africa
Aluminium,1.5deg,2047,2.114712086,Oceania
Aluminium,1.5deg,2047,3.747234397,Russia
Aluminium,1.5deg,2048,41.62424447,China
Aluminium,1.5deg,2048,3.329440224,Europe
Aluminium,1.5deg,2048,3.81544128,North America
Aluminium,1.5deg,2048,0.93684945,South America
Aluminium,1.5deg,2048,5.8762383,Middle East
Aluminium,1.5deg,2048,5.081348794,Rest of Asia
Aluminium,1.5deg,2048,2.092977321,Africa
Aluminium,1.5deg,2048,2.114712086,Oceania
Aluminium,1.5deg,2048,3.747234397,Russia
Aluminium,1.5deg,2049,41.23190233,China
Aluminium,1.5deg,2049,3.329440224,Europe
Aluminium,1.5deg,2049,3.81544128,North America
Aluminium,1.5deg,2049,0.93684945,South America
Aluminium,1.5deg,2049,5.8762383,Middle East
