product,technology,year,region,co2_scope1,co2_scope1_captured,co2_scope2,co2_scope3_upstream,co2_scope3_downstream,
Aluminium,Carbon Anode+CCS + Natural Gas+CCS,2020,South America,2.0066956,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Hydro,2020,South America,1.1354857,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Small Modular Reactor,2020,South America,1.1354857,,0.0000000,,,
Aluminium,Inert Anode + PPA+Grid,2020,South America,0.0627075,,3.5096070,,,
Aluminium,Inert Anode + Grid,2020,South America,0.0627075,,3.5096070,,,
Aluminium,Inert Anode + Coal,2020,South America,29.0518324,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas,2020,South America,8.7748071,,0.0000000,,,
Aluminium,Inert Anode + Coal+CCS,2020,South America,2.9616200,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas+CCS,2020,South America,0.9339175,,0.0000000,,,
Aluminium,Inert Anode + Hydro,2020,South America,0.0627075,,0.0000000,,,
Aluminium,Inert Anode + Small Modular Reactor,2020,South America,0.0627075,,0.0000000,,,
Aluminium,Carbon Anode + PPA+Grid,2020,Oceania,2.0927075,,9.1192660,,,
Aluminium,Carbon Anode + Grid,2020,Oceania,2.0927075,,9.1192660,,,
Aluminium,Carbon Anode + Coal,2020,South America,31.0818324,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas,2020,Oceania,9.4580827,,0.0000000,,,
Aluminium,Carbon Anode + Coal+CCS,2020,Oceania,4.5435034,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas+CCS,2020,Oceania,2.8292451,,0.0000000,,,
Aluminium,Carbon Anode + Hydro,2020,Oceania,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode + Small Modular Reactor,2020,Oceania,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode+CCS + PPA+Grid,2020,Oceania,1.1354857,,9.1192660,,,
Aluminium,Carbon Anode+CCS + Grid,2020,Oceania,1.1354857,,9.1192660,,,
Aluminium,Carbon Anode+CCS + Coal,2020,Oceania,25.6434446,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas,2020,Oceania,8.5008608,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Coal+CCS,2020,Oceania,3.5862815,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas+CCS,2020,Oceania,1.8720232,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Hydro,2020,Oceania,1.1354857,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Small Modular Reactor,2020,Oceania,1.1354857,,0.0000000,,,
Aluminium,Inert Anode + PPA+Grid,2020,Oceania,0.0627075,,9.1192660,,,
Aluminium,Inert Anode + Grid,2020,Oceania,0.0627075,,9.1192660,,,
Aluminium,Inert Anode + Coal,2020,Oceania,24.5706665,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas,2020,Oceania,7.4280827,,0.0000000,,,
Aluminium,Inert Anode + Coal+CCS,2020,Oceania,2.5135034,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas+CCS,2020,Oceania,0.7992451,,0.0000000,,,
Aluminium,Inert Anode + Hydro,2020,Oceania,0.0627075,,0.0000000,,,
Aluminium,Inert Anode + Small Modular Reactor,2020,Oceania,0.0627075,,0.0000000,,,
Aluminium,Carbon Anode + PPA+Grid,2021,China - North,2.0927075,,9.8808884,,,
Aluminium,Carbon Anode + Grid,2021,China - North,2.0927075,,9.8808884,,,
Aluminium,Carbon Anode + Coal,2021,China - North,24.9594859,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas,2021,China - North,8.9648588,,0.0000000,,,
Aluminium,Carbon Anode + Coal+CCS,2021,China - North,4.3793854,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas+CCS,2021,China - North,2.7799227,,0.0000000,,,
Aluminium,Carbon Anode + Hydro,2021,China - North,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode + Small Modular Reactor,2021,China - North,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode+CCS + PPA+Grid,2021,China - North,1.1354857,,9.8808884,,,
Aluminium,Carbon Anode+CCS + Grid,2021,China - North,1.1354857,,9.8808884,,,
Aluminium,Carbon Anode+CCS + Coal,2021,China - North,24.0022640,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas,2021,China - North,8.0076369,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Coal+CCS,2021,China - North,3.4221635,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas+CCS,2021,China - North,1.8227008,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Hydro,2021,China - North,1.1354857,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Small Modular Reactor,2021,China - North,1.1354857,,0.0000000,,,
Aluminium,Inert Anode + PPA+Grid,2021,China - North,0.0627075,,9.8808884,,,
Aluminium,Inert Anode + Grid,2021,China - North,0.0627075,,9.8808884,,,
Aluminium,Inert Anode + Coal,2021,China - North,22.9294859,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas,2021,China - North,6.9348588,,0.0000000,,,
Aluminium,Inert Anode + Coal+CCS,2021,China - North,2.3493854,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas+CCS,2021,China - North,0.7499227,,0.0000000,,,
Aluminium,Inert Anode + Hydro,2021,China - North,0.0627075,,0.0000000,,,
Aluminium,Inert Anode + Small Modular Reactor,2021,China - North,0.0627075,,0.0000000,,,
Aluminium,Carbon Anode + PPA+Grid,2021,China - North West,2.0927075,,7.6646144,,,
Aluminium,Carbon Anode + Grid,2021,China - North West,2.0927075,,7.6646144,,,
Aluminium,Carbon Anode + Coal,2021,China - North West,24.9594859,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas,2021,China - North West,8.9648588,,0.0000000,,,
Aluminium,Carbon Anode + Coal+CCS,2021,China - North West,4.3793854,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas+CCS,2021,China - North West,2.7799227,,0.0000000,,,
Aluminium,Carbon Anode + Hydro,2021,China - North West,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode + Small Modular Reactor,2021,China - North West,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode+CCS + PPA+Grid,2021,China - North West,1.1354857,,7.6646144,,,
Aluminium,Carbon Anode+CCS + Grid,2021,China - North West,1.1354857,,7.6646144,,,
Aluminium,Carbon Anode+CCS + Coal,2021,China - North West,24.0022640,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas,2021,China - North West,8.0076369,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Coal+CCS,2021,China - North West,3.4221635,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas+CCS,2021,China - North West,1.8227008,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Hydro,2021,China - North West,1.1354857,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Small Modular Reactor,2021,China - North West,1.1354857,,0.0000000,,,
Aluminium,Inert Anode + PPA+Grid,2021,China - North West,0.0627075,,7.6646144,,,
Aluminium,Inert Anode + Grid,2021,China - North West,0.0627075,,7.6646144,,,
Aluminium,Inert Anode + Coal,2021,China - North West,22.9294859,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas,2021,China - North West,6.9348588,,0.0000000,,,
Aluminium,Inert Anode + Coal+CCS,2021,China - North West,2.3493854,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas+CCS,2021,China - North West,0.7499227,,0.0000000,,,
Aluminium,Inert Anode + Hydro,2021,China - North West,0.0627075,,0.0000000,,,
Aluminium,Inert Anode + Small Modular Reactor,2021,China - North West,0.0627075,,0.0000000,,,
Aluminium,Carbon Anode + PPA+Grid,2021,China - North East,2.0927075,,10.9890254,,,
Aluminium,Carbon Anode + Grid,2021,China - North East,2.0927075,,10.9890254,,,
Aluminium,Carbon Anode + Coal,2021,China - North East,24.9594859,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas,2021,China - North East,8.9648588,,0.0000000,,,
Aluminium,Carbon Anode + Coal+CCS,2021,China - North East,4.3793854,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas+CCS,2021,China - North East,2.7799227,,0.0000000,,,
Aluminium,Carbon Anode + Hydro,2021,China - North East,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode + Small Modular Reactor,2021,China - North East,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode+CCS + PPA+Grid,2021,China - North East,1.1354857,,10.9890254,,,
Aluminium,Carbon Anode+CCS + Grid,2021,China - North East,1.1354857,,10.9890254,,,
Aluminium,Carbon Anode+CCS + Coal,2021,China - North East,24.0022640,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas,2021,China - North East,8.0076369,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Coal+CCS,2021,China - North East,3.4221635,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas+CCS,2021,China - North East,1.8227008,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Hydro,2021,China - North East,1.1354857,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Small Modular Reactor,2021,China - North East,1.1354857,,0.0000000,,,
Aluminium,Inert Anode + PPA+Grid,2021,China - North East,0.0627075,,10.9890254,,,
Aluminium,Inert Anode + Grid,2021,China - North East,0.0627075,,10.9890254,,,
Aluminium,Inert Anode + Coal,2021,China - North East,22.9294859,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas,2021,China - North East,6.9348588,,0.0000000,,,
Aluminium,Inert Anode + Coal+CCS,2021,China - North East,2.3493854,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas+CCS,2021,China - North East,0.7499227,,0.0000000,,,
Aluminium,Inert Anode + Hydro,2021,China - North East,0.0627075,,0.0000000,,,
Aluminium,Inert Anode + Small Modular Reactor,2021,China - North East,0.0627075,,0.0000000,,,
Aluminium,Carbon Anode + PPA+Grid,2021,China - Central,2.0927075,,5.1713061,,,
Aluminium,Carbon Anode + Grid,2021,China - Central,2.0927075,,5.1713061,,,
Aluminium,Carbon Anode + Coal,2021,China - Central,24.9594859,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas,2021,China - Central,8.9648588,,0.0000000,,,
Aluminium,Carbon Anode + Coal+CCS,2021,China - Central,4.3793854,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas+CCS,2021,China - Central,2.7799227,,0.0000000,,,
Aluminium,Carbon Anode + Hydro,2021,China - Central,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode + Small Modular Reactor,2021,China - Central,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode+CCS + PPA+Grid,2021,China - Central,1.1354857,,5.1713061,,,
Aluminium,Carbon Anode+CCS + Grid,2021,China - Central,1.1354857,,5.1713061,,,
Aluminium,Carbon Anode+CCS + Coal,2021,China - Central,24.0022640,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas,2021,China - Central,8.0076369,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Coal+CCS,2021,China - Central,3.4221635,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas+CCS,2021,China - Central,1.8227008,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Hydro,2021,China - Central,1.1354857,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Small Modular Reactor,2021,China - Central,1.1354857,,0.0000000,,,
Aluminium,Inert Anode + PPA+Grid,2021,China - Central,0.0627075,,5.1713061,,,
Aluminium,Inert Anode + Grid,2021,China - Central,0.0627075,,5.1713061,,,
Aluminium,Inert Anode + Coal,2021,China - Central,22.9294859,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas,2021,China - Central,6.9348588,,0.0000000,,,
Aluminium,Inert Anode + Coal+CCS,2021,China - Central,2.3493854,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas+CCS,2021,China - Central,0.7499227,,0.0000000,,,
Aluminium,Inert Anode + Hydro,2021,China - Central,0.0627075,,0.0000000,,,
Aluminium,Inert Anode + Small Modular Reactor,2021,China - Central,0.0627075,,0.0000000,,,
Aluminium,Carbon Anode + PPA+Grid,2021,China - South,2.0927075,,5.6330298,,,
Aluminium,Carbon Anode + Grid,2021,China - South,2.0927075,,5.6330298,,,
Aluminium,Carbon Anode + Coal,2021,China - South,24.9594859,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas,2021,China - South,8.9648588,,0.0000000,,,
Aluminium,Carbon Anode + Coal+CCS,2021,China - South,4.3793854,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas+CCS,2021,China - South,2.7799227,,0.0000000,,,
Aluminium,Carbon Anode + Hydro,2021,China - South,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode + Small Modular Reactor,2021,China - South,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode+CCS + PPA+Grid,2021,China - South,1.1354857,,5.6330298,,,
Aluminium,Carbon Anode+CCS + Grid,2021,China - South,1.1354857,,5.6330298,,,
Aluminium,Carbon Anode+CCS + Coal,2021,China - South,24.0022640,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas,2021,China - South,8.0076369,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Coal+CCS,2021,China - South,3.4221635,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas+CCS,2021,China - South,1.8227008,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Hydro,2021,China - South,1.1354857,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Small Modular Reactor,2021,China - South,1.1354857,,0.0000000,,,
Aluminium,Inert Anode + PPA+Grid,2021,China - South,0.0627075,,5.6330298,,,
Aluminium,Inert Anode + Grid,2021,China - South,0.0627075,,5.6330298,,,
Aluminium,Inert Anode + Coal,2021,China - South,22.9294859,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas,2021,China - South,6.9348588,,0.0000000,,,
Aluminium,Inert Anode + Coal+CCS,2021,China - South,2.3493854,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas+CCS,2021,China - South,0.7499227,,0.0000000,,,
Aluminium,Inert Anode + Hydro,2021,China - South,0.0627075,,0.0000000,,,
Aluminium,Inert Anode + Small Modular Reactor,2021,China - South,0.0627075,,0.0000000,,,
Aluminium,Carbon Anode + PPA+Grid,2021,China - East,2.0927075,,7.6646144,,,
Aluminium,Carbon Anode + Grid,2021,China - East,2.0927075,,7.6646144,,,
Aluminium,Carbon Anode + Coal,2021,China - East,24.9594859,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas,2021,China - East,8.9648588,,0.0000000,,,
Aluminium,Carbon Anode + Coal+CCS,2021,China - East,4.3793854,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas+CCS,2021,China - East,2.7799227,,0.0000000,,,
Aluminium,Carbon Anode + Hydro,2021,China - East,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode + Small Modular Reactor,2021,China - East,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode+CCS + PPA+Grid,2021,China - East,1.1354857,,7.6646144,,,
Aluminium,Carbon Anode+CCS + Grid,2021,China - East,1.1354857,,7.6646144,,,
Aluminium,Carbon Anode+CCS + Coal,2021,China - East,24.0022640,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas,2021,China - East,8.0076369,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Coal+CCS,2021,China - East,3.4221635,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas+CCS,2021,China - East,1.8227008,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Hydro,2021,China - East,1.1354857,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Small Modular Reactor,2021,China - East,1.1354857,,0.0000000,,,
Aluminium,Inert Anode + PPA+Grid,2021,China - East,0.0627075,,7.6646144,,,
Aluminium,Inert Anode + Grid,2021,China - East,0.0627075,,7.6646144,,,
Aluminium,Inert Anode + Coal,2021,China - East,22.9294859,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas,2021,China - East,6.9348588,,0.0000000,,,
Aluminium,Inert Anode + Coal+CCS,2021,China - East,2.3493854,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas+CCS,2021,China - East,0.7499227,,0.0000000,,,
Aluminium,Inert Anode + Hydro,2021,China - East,0.0627075,,0.0000000,,,
Aluminium,Inert Anode + Small Modular Reactor,2021,China - East,0.0627075,,0.0000000,,,
Aluminium,Carbon Anode + PPA+Grid,2021,Rest of Asia,2.0927075,,9.5330251,,,
Aluminium,Carbon Anode + Grid,2021,Rest of Asia,2.0927075,,9.5330251,,,
Aluminium,Carbon Anode + Coal,2021,US,28.4039390,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas,2021,Rest of Asia,9.6473548,,0.0000000,,,
Aluminium,Carbon Anode + Coal+CCS,2021,Rest of Asia,4.6064829,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas+CCS,2021,Rest of Asia,2.8481723,,0.0000000,,,
Aluminium,Carbon Anode + Hydro,2021,Rest of Asia,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode + Small Modular Reactor,2021,Rest of Asia,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode+CCS + PPA+Grid,2021,Rest of Asia,1.1354857,,9.5330251,,,
Aluminium,Carbon Anode+CCS + Grid,2021,Rest of Asia,1.1354857,,9.5330251,,,
Aluminium,Carbon Anode+CCS + Coal,2021,Rest of Asia,26.2732392,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas,2021,Rest of Asia,8.6901329,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Coal+CCS,2021,Rest of Asia,3.6492610,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas+CCS,2021,Rest of Asia,1.8909504,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Hydro,2021,Rest of Asia,1.1354857,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Small Modular Reactor,2021,Rest of Asia,1.1354857,,0.0000000,,,
Aluminium,Inert Anode + PPA+Grid,2021,Rest of Asia,0.0627075,,9.5330251,,,
Aluminium,Inert Anode + Grid,2021,Rest of Asia,0.0627075,,9.5330251,,,
Aluminium,Inert Anode + Coal,2021,Rest of Asia,25.2004611,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas,2021,Rest of Asia,7.6173548,,0.0000000,,,
Aluminium,Inert Anode + Coal+CCS,2021,Rest of Asia,2.5764829,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas+CCS,2021,Rest of Asia,0.8181723,,0.0000000,,,
Aluminium,Inert Anode + Hydro,2021,Rest of Asia,0.0627075,,0.0000000,,,
Aluminium,Inert Anode + Small Modular Reactor,2021,Rest of Asia,0.0627075,,0.0000000,,,
Aluminium,Carbon Anode + PPA+Grid,2021,US,2.0927075,,5.4819775,,,
Aluminium,Carbon Anode + Grid,2021,US,2.0927075,,5.4819775,,,
Aluminium,Carbon Anode + Coal,2021,Oceania,26.6006665,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas,2021,US,10.0000200,,0.0000000,,,
Aluminium,Carbon Anode + Coal+CCS,2021,US,4.7238307,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas+CCS,2021,US,2.8834388,,0.0000000,,,
Aluminium,Carbon Anode + Hydro,2021,US,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode + Small Modular Reactor,2021,US,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode+CCS + PPA+Grid,2021,US,1.1354857,,5.4819775,,,
Aluminium,Carbon Anode+CCS + Grid,2021,US,1.1354857,,5.4819775,,,
Aluminium,Carbon Anode+CCS + Coal,2021,US,27.4467171,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas,2021,US,9.0427981,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Coal+CCS,2021,US,3.7666088,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas+CCS,2021,US,1.9262169,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Hydro,2021,US,1.1354857,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Small Modular Reactor,2021,US,1.1354857,,0.0000000,,,
Aluminium,Inert Anode + PPA+Grid,2021,US,0.0627075,,5.4819775,,,
Aluminium,Inert Anode + Grid,2021,US,0.0627075,,5.4819775,,,
Aluminium,Inert Anode + Coal,2021,US,26.3739390,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas,2021,US,7.9700200,,0.0000000,,,
Aluminium,Inert Anode + Coal+CCS,2021,US,2.6938307,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas+CCS,2021,US,0.8534388,,0.0000000,,,
Aluminium,Inert Anode + Hydro,2021,US,0.0627075,,0.0000000,,,
Aluminium,Inert Anode + Small Modular Reactor,2021,US,0.0627075,,0.0000000,,,
Aluminium,Carbon Anode + PPA+Grid,2021,Russia,2.0927075,,4.7629947,,,
Aluminium,Carbon Anode + Grid,2021,Russia,2.0927075,,4.7629947,,,
Aluminium,Carbon Anode + Coal,2021,Rest of Asia,27.2304611,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas,2021,Russia,9.9573957,,0.0000000,,,
Aluminium,Carbon Anode + Coal+CCS,2021,Russia,4.7096477,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas+CCS,2021,Russia,2.8791764,,0.0000000,,,
Aluminium,Carbon Anode + Hydro,2021,Russia,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode + Small Modular Reactor,2021,Russia,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode+CCS + PPA+Grid,2021,Russia,1.1354857,,4.7629947,,,
Aluminium,Carbon Anode+CCS + Grid,2021,Russia,1.1354857,,4.7629947,,,
Aluminium,Carbon Anode+CCS + Coal,2021,Russia,27.3048867,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas,2021,Russia,9.0001738,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Coal+CCS,2021,Russia,3.7524258,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas+CCS,2021,Russia,1.9219545,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Hydro,2021,Russia,1.1354857,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Small Modular Reactor,2021,Russia,1.1354857,,0.0000000,,,
Aluminium,Inert Anode + PPA+Grid,2021,Russia,0.0627075,,4.7629947,,,
Aluminium,Inert Anode + Grid,2021,Russia,0.0627075,,4.7629947,,,
Aluminium,Inert Anode + Coal,2021,Russia,26.2321086,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas,2021,Russia,7.9273957,,0.0000000,,,
Aluminium,Inert Anode + Coal+CCS,2021,Russia,2.6796477,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas+CCS,2021,Russia,0.8491764,,0.0000000,,,
Aluminium,Inert Anode + Hydro,2021,Russia,0.0627075,,0.0000000,,,
Aluminium,Inert Anode + Small Modular Reactor,2021,Russia,0.0627075,,0.0000000,,,
Aluminium,Carbon Anode + PPA+Grid,2021,Rest of Europe,2.0927075,,3.4353941,,,
Aluminium,Carbon Anode + Grid,2021,Rest of Europe,2.0927075,,3.4353941,,,
Aluminium,Carbon Anode + Coal,2021,Rest of Europe,28.2621086,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas,2021,Rest of Europe,9.9573957,,0.0000000,,,
Aluminium,Carbon Anode + Coal+CCS,2021,Rest of Europe,4.7096477,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas+CCS,2021,Rest of Europe,2.8791764,,0.0000000,,,
Aluminium,Carbon Anode + Hydro,2021,Rest of Europe,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode + Small Modular Reactor,2021,Rest of Europe,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode+CCS + PPA+Grid,2021,Rest of Europe,1.1354857,,3.4353941,,,
Aluminium,Carbon Anode+CCS + Grid,2021,Rest of Europe,1.1354857,,3.4353941,,,
Aluminium,Carbon Anode+CCS + Coal,2021,Rest of Europe,27.3048867,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas,2021,Rest of Europe,9.0001738,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Coal+CCS,2021,Rest of Europe,3.7524258,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas+CCS,2021,Rest of Europe,1.9219545,,0.0000000,,,
