product,year,region,name,emissivity_type,scenario,scope,unit,emission_factor_n2o
Ammonium nitrate,2042,Africa,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2042,China,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2042,Europe,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2042,India,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2042,Latin America,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2042,Middle East,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2042,North America,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2042,Oceania,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2042,Russia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2042,Rest of Asia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2042,Brazil,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2042,Australia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2042,Namibia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2042,Saudi Arabia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Urea,2042,Brazil,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.005872811928453
Ammonium nitrate,2042,Brazil,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0044174963047992
Ammonia,2042,Brazil,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0103810587323537
Urea,2042,Brazil,Urea,,FA,3_downstream,tN2O/tUrea,0.005872811928453
Ammonium nitrate,2042,Brazil,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0044174963047992
Ammonia,2042,Brazil,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0103810587323537
Urea,2042,Saudi Arabia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0059389018302828
Ammonium nitrate,2042,Saudi Arabia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004467208759527
Ammonia,2042,Saudi Arabia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0104978823529411
Urea,2042,Saudi Arabia,Urea,,FA,3_downstream,tN2O/tUrea,0.0059389018302828
Ammonium nitrate,2042,Saudi Arabia,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.004467208759527
Ammonia,2042,Saudi Arabia,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0104978823529411
Urea,2042,Namibia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056665557404326
Ammonium nitrate,2042,Namibia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004262351553099
Ammonia,2042,Namibia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100164705882352
Urea,2042,Namibia,Urea,,FA,3_downstream,tN2O/tUrea,0.0056665557404326
Ammonium nitrate,2042,Namibia,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.004262351553099
Ammonia,2042,Namibia,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0100164705882352
Urea,2042,Australia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056929276263087
Ammonium nitrate,2042,Australia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0042821883382417
Ammonia,2042,Australia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100630867747397
Urea,2042,Australia,Urea,,FA,3_downstream,tN2O/tUrea,0.0056929276263087
Ammonium nitrate,2042,Australia,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0042821883382417
Ammonia,2042,Australia,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0100630867747397
Urea,2043,China,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0063474209650582
Urea,2043,North America,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0057412129980287
Urea,2043,Rest of Asia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0074236272878535
Urea,2043,Russia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0057104825291181
Urea,2043,Europe,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056841264559068
Urea,2043,India,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0069448252911813
Urea,2043,Middle East,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0059389018302828
Urea,2043,Africa,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056665557404326
Urea,2043,Latin America,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.005872811928453
Urea,2043,Oceania,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056929276263087
Ammonium nitrate,2043,China,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004774494569169
Ammonium nitrate,2043,North America,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0043185083249444
Ammonium nitrate,2043,Rest of Asia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0055840109494088
Ammonium nitrate,2043,Russia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0042953930380067
Ammonium nitrate,2043,Europe,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0042755681470621
Ammonium nitrate,2043,India,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0052238587639143
Ammonium nitrate,2043,Middle East,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004467208759527
Ammonium nitrate,2043,Africa,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004262351553099
Ammonium nitrate,2043,Latin America,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0044174963047992
Ammonium nitrate,2043,Oceania,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0042821883382417
Ammonia,2043,China,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0112199999999999
Ammonia,2043,North America,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0101484382700448
Ammonia,2043,Latin America,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0103810587323537
Ammonia,2043,Africa,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100164705882352
Ammonia,2043,Middle East,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0104978823529411
Ammonia,2043,Rest of Asia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0131223529411764
Ammonia,2043,India,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0122759999999999
Ammonia,2043,Oceania,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100630867747397
Ammonia,2043,Russia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100941176470588
Ammonia,2043,Europe,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0042755681470621
Urea,2043,China,Urea,,FA,3_downstream,tN2O/tUrea,0.0063474209650582
Urea,2043,North America,Urea,,FA,3_downstream,tN2O/tUrea,0.0057412129980287
Urea,2043,Latin America,Urea,,FA,3_downstream,tN2O/tUrea,0.005872811928453
Urea,2043,Africa,Urea,,FA,3_downstream,tN2O/tUrea,0.0056665557404326
Urea,2043,Middle East,Urea,,FA,3_downstream,tN2O/tUrea,0.0059389018302828
Urea,2043,Rest of Asia,Urea,,FA,3_downstream,tN2O/tUrea,0.0074236272878535
Urea,2043,India,Urea,,FA,3_downstream,tN2O/tUrea,0.0069448252911813
Urea,2043,Oceania,Urea,,FA,3_downstream,tN2O/tUrea,0.0056929276263087
Urea,2043,Russia,Urea,,FA,3_downstream,tN2O/tUrea,0.0057104825291181
Urea,2043,Europe,Urea,,FA,3_downstream,tN2O/tUrea,0.0056841264559068
Ammonium nitrate,2043,China,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.004774494569169
Ammonium nitrate,2043,North America,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0043185083249444
Ammonium nitrate,2043,Latin America,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0044174963047992
Ammonium nitrate,2043,Africa,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.004262351553099
Ammonium nitrate,2043,Middle East,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.004467208759527
Ammonium nitrate,2043,Rest of Asia,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0055840109494088
Ammonium nitrate,2043,India,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0052238587639143
Ammonium nitrate,2043,Oceania,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0042821883382417
Ammonium nitrate,2043,Russia,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0042953930380067
Ammonium nitrate,2043,Europe,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0042755681470621
Ammonia,2043,China,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0112199999999999
Ammonia,2043,North America,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0101484382700448
Ammonia,2043,Latin America,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0103810587323537
Ammonia,2043,Africa,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0100164705882352
Ammonia,2043,Middle East,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0104978823529411
Ammonia,2043,Rest of Asia,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0131223529411764
Ammonia,2043,India,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0122759999999999
Ammonia,2043,Oceania,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0100630867747397
Ammonia,2043,Russia,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0100941176470588
Ammonia,2043,Europe,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0042755681470621
Ammonium nitrate,2043,Africa,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2043,China,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2043,Europe,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2043,India,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2043,Latin America,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2043,Middle East,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2043,North America,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2043,Oceania,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2043,Russia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2043,Rest of Asia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2043,Brazil,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2043,Australia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2043,Namibia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2043,Saudi Arabia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Urea,2043,Brazil,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.005872811928453
Ammonium nitrate,2043,Brazil,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0044174963047992
Ammonia,2043,Brazil,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0103810587323537
Urea,2043,Brazil,Urea,,FA,3_downstream,tN2O/tUrea,0.005872811928453
Ammonium nitrate,2043,Brazil,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0044174963047992
Ammonia,2043,Brazil,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0103810587323537
Urea,2043,Saudi Arabia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0059389018302828
Ammonium nitrate,2043,Saudi Arabia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004467208759527
Ammonia,2043,Saudi Arabia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0104978823529411
Urea,2043,Saudi Arabia,Urea,,FA,3_downstream,tN2O/tUrea,0.0059389018302828
Ammonium nitrate,2043,Saudi Arabia,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.004467208759527
Ammonia,2043,Saudi Arabia,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0104978823529411
Urea,2043,Namibia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056665557404326
Ammonium nitrate,2043,Namibia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004262351553099
Ammonia,2043,Namibia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100164705882352
Urea,2043,Namibia,Urea,,FA,3_downstream,tN2O/tUrea,0.0056665557404326
Ammonium nitrate,2043,Namibia,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.004262351553099
Ammonia,2043,Namibia,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0100164705882352
Urea,2043,Australia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056929276263087
Ammonium nitrate,2043,Australia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0042821883382417
Ammonia,2043,Australia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100630867747397
Urea,2043,Australia,Urea,,FA,3_downstream,tN2O/tUrea,0.0056929276263087
Ammonium nitrate,2043,Australia,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0042821883382417
Ammonia,2043,Australia,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0100630867747397
Urea,2044,China,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0063474209650582
Urea,2044,North America,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0057412129980287
Urea,2044,Rest of Asia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0074236272878535
Urea,2044,Russia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0057104825291181
Urea,2044,Europe,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056841264559068
Urea,2044,India,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0069448252911813
Urea,2044,Middle East,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0059389018302828
Urea,2044,Africa,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056665557404326
Urea,2044,Latin America,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.005872811928453
Urea,2044,Oceania,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056929276263087
Ammonium nitrate,2044,China,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004774494569169
Ammonium nitrate,2044,North America,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0043185083249444
Ammonium nitrate,2044,Rest of Asia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0055840109494088
Ammonium nitrate,2044,Russia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0042953930380067
Ammonium nitrate,2044,Europe,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0042755681470621
Ammonium nitrate,2044,India,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0052238587639143
Ammonium nitrate,2044,Middle East,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004467208759527
Ammonium nitrate,2044,Africa,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004262351553099
Ammonium nitrate,2044,Latin America,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0044174963047992
Ammonium nitrate,2044,Oceania,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0042821883382417
Ammonia,2044,China,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0112199999999999
Ammonia,2044,North America,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0101484382700448
Ammonia,2044,Latin America,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0103810587323537
Ammonia,2044,Africa,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100164705882352
Ammonia,2044,Middle East,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0104978823529411
Ammonia,2044,Rest of Asia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0131223529411764
Ammonia,2044,India,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0122759999999999
Ammonia,2044,Oceania,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100630867747397
Ammonia,2044,Russia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100941176470588
Ammonia,2044,Europe,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0042755681470621
Urea,2044,China,Urea,,FA,3_downstream,tN2O/tUrea,0.0063474209650582
Urea,2044,North America,Urea,,FA,3_downstream,tN2O/tUrea,0.0057412129980287
Urea,2044,Latin America,Urea,,FA,3_downstream,tN2O/tUrea,0.005872811928453
Urea,2044,Africa,Urea,,FA,3_downstream,tN2O/tUrea,0.0056665557404326
Urea,2044,Middle East,Urea,,FA,3_downstream,tN2O/tUrea,0.0059389018302828
Urea,2044,Rest of Asia,Urea,,FA,3_downstream,tN2O/tUrea,0.0074236272878535
Urea,2044,India,Urea,,FA,3_downstream,tN2O/tUrea,0.0069448252911813
Urea,2044,Oceania,Urea,,FA,3_downstream,tN2O/tUrea,0.0056929276263087
Urea,2044,Russia,Urea,,FA,3_downstream,tN2O/tUrea,0.0057104825291181
Urea,2044,Europe,Urea,,FA,3_downstream,tN2O/tUrea,0.0056841264559068
Ammonium nitrate,2044,China,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.004774494569169
Ammonium nitrate,2044,North America,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0043185083249444
Ammonium nitrate,2044,Latin America,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0044174963047992
Ammonium nitrate,2044,Africa,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.004262351553099
Ammonium nitrate,2044,Middle East,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.004467208759527
Ammonium nitrate,2044,Rest of Asia,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0055840109494088
Ammonium nitrate,2044,India,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0052238587639143
Ammonium nitrate,2044,Oceania,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0042821883382417
Ammonium nitrate,2044,Russia,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0042953930380067
Ammonium nitrate,2044,Europe,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0042755681470621
Ammonia,2044,China,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0112199999999999
Ammonia,2044,North America,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0101484382700448
Ammonia,2044,Latin America,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0103810587323537
Ammonia,2044,Africa,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0100164705882352
Ammonia,2044,Middle East,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0104978823529411
Ammonia,2044,Rest of Asia,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0131223529411764
Ammonia,2044,India,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0122759999999999
Ammonia,2044,Oceania,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0100630867747397
Ammonia,2044,Russia,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0100941176470588
Ammonia,2044,Europe,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0042755681470621
Ammonium nitrate,2044,Africa,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2044,China,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2044,Europe,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2044,India,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2044,Latin America,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2044,Middle East,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2044,North America,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2044,Oceania,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2044,Russia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2044,Rest of Asia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2044,Brazil,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2044,Australia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2044,Namibia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2044,Saudi Arabia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Urea,2044,Brazil,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.005872811928453
Ammonium nitrate,2044,Brazil,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0044174963047992
Ammonia,2044,Brazil,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0103810587323537
Urea,2044,Brazil,Urea,,FA,3_downstream,tN2O/tUrea,0.005872811928453
Ammonium nitrate,2044,Brazil,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0044174963047992
Ammonia,2044,Brazil,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0103810587323537
Urea,2044,Saudi Arabia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0059389018302828
Ammonium nitrate,2044,Saudi Arabia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004467208759527
Ammonia,2044,Saudi Arabia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0104978823529411
Urea,2044,Saudi Arabia,Urea,,FA,3_downstream,tN2O/tUrea,0.0059389018302828
Ammonium nitrate,2044,Saudi Arabia,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.004467208759527
Ammonia,2044,Saudi Arabia,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0104978823529411
Urea,2044,Namibia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056665557404326
Ammonium nitrate,2044,Namibia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004262351553099
Ammonia,2044,Namibia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100164705882352
Urea,2044,Namibia,Urea,,FA,3_downstream,tN2O/tUrea,0.0056665557404326
Ammonium nitrate,2044,Namibia,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.004262351553099
Ammonia,2044,Namibia,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0100164705882352
Urea,2044,Australia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056929276263087
Ammonium nitrate,2044,Australia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0042821883382417
Ammonia,2044,Australia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100630867747397
Urea,2044,Australia,Urea,,FA,3_downstream,tN2O/tUrea,0.0056929276263087
Ammonium nitrate,2044,Australia,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0042821883382417
Ammonia,2044,Australia,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0100630867747397
Urea,2045,China,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0063474209650582
Urea,2045,North America,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0057412129980287
Urea,2045,Rest of Asia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0074236272878535
Urea,2045,Russia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0057104825291181
Urea,2045,Europe,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056841264559068
Urea,2045,India,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0069448252911813
Urea,2045,Middle East,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0059389018302828
Urea,2045,Africa,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056665557404326
Urea,2045,Latin America,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.005872811928453
Urea,2045,Oceania,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056929276263087
Ammonium nitrate,2045,China,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004774494569169
Ammonium nitrate,2045,North America,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0043185083249444
Ammonium nitrate,2045,Rest of Asia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0055840109494088
Ammonium nitrate,2045,Russia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0042953930380067
Ammonium nitrate,2045,Europe,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0042755681470621
Ammonium nitrate,2045,India,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0052238587639143
Ammonium nitrate,2045,Middle East,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004467208759527
Ammonium nitrate,2045,Africa,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004262351553099
Ammonium nitrate,2045,Latin America,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0044174963047992
Ammonium nitrate,2045,Oceania,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0042821883382417
Ammonia,2045,China,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0112199999999999
Ammonia,2045,North America,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0101484382700448
Ammonia,2045,Latin America,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0103810587323537
Ammonia,2045,Africa,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100164705882352
Ammonia,2045,Middle East,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0104978823529411
Ammonia,2045,Rest of Asia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0131223529411764
Ammonia,2045,India,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0122759999999999
Ammonia,2045,Oceania,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100630867747397
Ammonia,2045,Russia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100941176470588
Ammonia,2045,Europe,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0042755681470621
