product,year,region,name,scope,emissivity_type,scenario,unit,emission_factor_ch4
Ammonia,2050,Middle East,Coal,3_upstream,Fossil,,tCH4/GJ,0.00017
Ammonium nitrate,2050,Middle East,Coal,3_upstream,Fossil,,tCH4/GJ,0.00017
Urea,2050,Middle East,Coal,3_upstream,Fossil,,tCH4/GJ,0.00017
Ammonia,2050,Africa,Coal,3_upstream,Fossil,,tCH4/GJ,0.00017
Ammonium nitrate,2050,Africa,Coal,3_upstream,Fossil,,tCH4/GJ,0.00017
Urea,2050,Africa,Coal,3_upstream,Fossil,,tCH4/GJ,0.00017
Ammonia,2050,Latin America,Coal,3_upstream,Fossil,,tCH4/GJ,0.00017
Ammonium nitrate,2050,Latin America,Coal,3_upstream,Fossil,,tCH4/GJ,0.00017
Urea,2050,Latin America,Coal,3_upstream,Fossil,,tCH4/GJ,0.00017
Ammonia,2050,Oceania,Coal,3_upstream,Fossil,,tCH4/GJ,0.00017
Ammonium nitrate,2050,Oceania,Coal,3_upstream,Fossil,,tCH4/GJ,0.00017
Urea,2050,Oceania,Coal,3_upstream,Fossil,,tCH4/GJ,0.00017
Ammonia,2050,China,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0001631020434009
Ammonium nitrate,2050,China,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0001631020434009
Urea,2050,China,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0001631020434009
Ammonia,2050,North America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0001922851513617
Ammonium nitrate,2050,North America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0001922851513617
Urea,2050,North America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0001922851513617
Ammonia,2050,Rest of Asia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0001631020434009
