product,technology_origin,region,switch_type,technology_destination,year,tco,lcox,switch_capex,salvage_value,marginal cost,delta_co2_scope1,delta_co2_scope2,delta_co2_scope3_upstream,delta_co2_scope3_downstream,tco_normalized,sum_emissions_delta,sum_emissions_delta_normalized,greenfield_bau_score,greenfield_bau_score_binned,rank
Ammonia,New-build,Middle East,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2022,191.6970324499528,383.5658364,2309.0,0.0,0.0,-0.112761,0.0,-0.16059,0.0,0.928581159340575,0.726649,0.05661512592821383,0.928581159340575,10,789.0
Ammonia,New-build,North America,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2022,181.8343606499528,363.5263147,2309.0,0.0,0.0,-0.112761,0.0,-0.46359,0.0,0.9402626511450923,0.42364899999999994,0.11937100813185975,0.9402626511450923,10,557.0
Ammonia,New-build,Oceania,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2022,187.0253055499528,374.0735634,2309.0,0.0,0.0,-0.112761,0.0,-0.36966,0.0,0.934114420570589,0.517579,0.09991668464872949,0.934114420570589,10,656.0
Ammonia,New-build,Rest of Asia,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2022,248.6895931499528,499.3664712,2309.0,0.0,0.0,-0.112761,0.0,-0.36966,0.0,0.8610783422301533,0.517579,0.09991668464872949,0.8610783422301533,9,2166.0
Ammonia,New-build,Russia,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2022,189.0379754499528,378.1630174,2309.0,0.0,0.0,-0.112761,0.0,-0.35148,0.0,0.9317305850928589,0.535759,0.09615133171651091,0.9317305850928589,10,727.0
Ammonia,New-build,Africa,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2023,316.9737674499528,638.1100307,2303.5,0.0,0.0,-0.112761,0.0,-0.26361,0.0,0.7802015738818757,0.623629,0.07795212587745348,0.7802015738818757,9,4203.0
Ammonia,New-build,China,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2023,258.7291020499528,519.7653003,2303.5,0.0,0.0,-0.112761,0.0,-0.40905,0.0,0.8491874019945946,0.478189,0.10807494933520356,0.8491874019945946,9,2495.0
Ammonia,New-build,Europe,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2023,242.3461823499528,486.4775786,2303.5,0.0,0.0,-0.112761,0.0,-0.34542,0.0,0.8685915701642803,0.541819,0.09489621407243787,0.8685915701642803,9,1967.0
Ammonia,New-build,India,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2023,271.8326026499528,546.3897171,2303.5,0.0,0.0,-0.112761,0.0,-0.36966,0.0,0.8336674254635508,0.517579,0.09991668464872949,0.8336674254635508,9,3010.0
Ammonia,New-build,Latin America,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2023,266.1901554499528,534.925081,2303.5,0.0,0.0,-0.112761,0.0,-0.17271,0.0,0.8403504219234169,0.714529,0.059125361216359806,0.8403504219234169,9,2846.0
Ammonia,New-build,Middle East,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2023,192.7586731499528,385.7229366,2303.5,0.0,0.0,-0.112761,0.0,-0.16059,0.0,0.9273237366677053,0.726649,0.05661512592821383,0.9273237366677053,10,809.0
Ammonia,New-build,North America,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2023,182.8847162499528,365.6604852,2303.5,0.0,0.0,-0.112761,0.0,-0.46359,0.0,0.9390185947086581,0.42364899999999994,0.11937100813185975,0.9390185947086581,10,566.0
Ammonia,New-build,Oceania,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2023,188.0869462499528,376.2306636,2303.5,0.0,0.0,-0.112761,0.0,-0.36966,0.0,0.9328569978977194,0.517579,0.09991668464872949,0.9328569978977194,10,693.0
Ammonia,New-build,Rest of Asia,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2023,248.6460989499528,499.2780973,2303.5,0.0,0.0,-0.112761,0.0,-0.36966,0.0,0.8611298573926922,0.517579,0.09991668464872949,0.8611298573926922,9,2162.0
Ammonia,New-build,Russia,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2023,190.1051395499528,380.3313404,2303.5,0.0,0.0,-0.112761,0.0,-0.35148,0.0,0.930466620424763,0.535759,0.09615133171651091,0.930466620424763,10,752.0
Ammonia,New-build,Africa,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2024,316.8989574499528,637.9580275,2298.0,0.0,0.0,-0.112761,0.0,-0.26361,0.0,0.7802901799330166,0.623629,0.07795212587745348,0.7802901799330166,9,4200.0
Ammonia,New-build,China,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2024,257.7125825499528,517.6998799,2298.0,0.0,0.0,-0.112761,0.0,-0.40905,0.0,0.8503913824624819,0.478189,0.10807494933520356,0.8503913824624819,9,2461.0
Ammonia,New-build,Europe,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2024,243.1252952499528,488.0606231,2298.0,0.0,0.0,-0.112761,0.0,-0.34542,0.0,0.867668777523432,0.541819,0.09489621407243787,0.867668777523432,9,1982.0
Ammonia,New-build,India,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2024,271.7577926499528,546.2377139,2298.0,0.0,0.0,-0.112761,0.0,-0.36966,0.0,0.8337560315146915,0.517579,0.09991668464872949,0.8337560315146915,9,3008.0
Ammonia,New-build,Latin America,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2024,266.1153454499528,534.7730778,2298.0,0.0,0.0,-0.112761,0.0,-0.17271,0.0,0.8404390279745577,0.714529,0.059125361216359806,0.8404390279745577,9,2841.0
Ammonia,New-build,Middle East,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2024,193.6921279499528,387.6195816,2298.0,0.0,0.0,-0.112761,0.0,-0.16059,0.0,0.9262181392375963,0.726649,0.05661512592821383,0.9262181392375963,10,846.0
Ammonia,New-build,North America,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2024,183.8333190499528,367.5879089,2298.0,0.0,0.0,-0.112761,0.0,-0.46359,0.0,0.9378950557672181,0.42364899999999994,0.11937100813185975,0.9378950557672181,10,575.0
Ammonia,New-build,Oceania,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2024,189.0204010499528,378.1273086,2298.0,0.0,0.0,-0.112761,0.0,-0.36966,0.0,0.9317514004676105,0.517579,0.09991668464872949,0.9317514004676105,10,725.0
Ammonia,New-build,Rest of Asia,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2024,248.5450976499528,499.0728772,2298.0,0.0,0.0,-0.112761,0.0,-0.36966,0.0,0.8612494848001656,0.517579,0.09991668464872949,0.8612494848001656,9,2160.0
Ammonia,New-build,Russia,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2024,191.0549124499528,382.2611415,2298.0,0.0,0.0,-0.112761,0.0,-0.35148,0.0,0.9293416955998791,0.535759,0.09615133171651091,0.9293416955998791,10,770.0
Ammonia,New-build,Africa,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2025,316.7659380499528,637.6877514,2292.5,0.0,0.0,-0.112761,0.0,-0.26361,0.0,0.7804477300434178,0.623629,0.07795212587745348,0.7804477300434178,9,4195.0
Ammonia,New-build,China,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2025,256.7287907499528,515.7009573,2292.5,0.0,0.0,-0.112761,0.0,-0.40905,0.0,0.8515565997668894,0.478189,0.10807494933520356,0.8515565997668894,9,2442.0
Ammonia,New-build,Europe,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2025,243.7488284499528,489.3275525,2292.5,0.0,0.0,-0.112761,0.0,-0.34542,0.0,0.8669302557401516,0.541819,0.09489621407243787,0.8669302557401516,9,1995.0
Ammonia,New-build,India,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2025,271.6247732499528,545.9674377,2292.5,0.0,0.0,-0.112761,0.0,-0.36966,0.0,0.8339135816250929,0.517579,0.09991668464872949,0.8339135816250929,9,3006.0
Ammonia,New-build,Latin America,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2025,265.9823260499528,534.5028016,2292.5,0.0,0.0,-0.112761,0.0,-0.17271,0.0,0.840596578084959,0.714529,0.059125361216359806,0.840596578084959,9,2835.0
Ammonia,New-build,Middle East,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2025,194.4897056499528,389.240144,2292.5,0.0,0.0,-0.112761,0.0,-0.16059,0.0,0.9252734766192969,0.726649,0.05661512592821383,0.9252734766192969,10,864.0
Ammonia,New-build,North America,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2025,184.6740640499528,369.2961809,2292.5,0.0,0.0,-0.112761,0.0,-0.46359,0.0,0.9368992651714904,0.42364899999999994,0.11937100813185975,0.9368992651714904,10,592.0
Ammonia,New-build,Oceania,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2025,189.8179786499528,379.7478711,2292.5,0.0,0.0,-0.112761,0.0,-0.36966,0.0,0.9308067379677525,0.517579,0.09991668464872949,0.9308067379677525,10,748.0
Ammonia,New-build,Rest of Asia,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2025,248.3831387499528,498.7438002,2292.5,0.0,0.0,-0.112761,0.0,-0.36966,0.0,0.8614413112749165,0.517579,0.09991668464872949,0.8614413112749165,9,2154.0
Ammonia,New-build,Russia,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2025,191.8802508499528,383.9381096,2292.5,0.0,0.0,-0.112761,0.0,-0.35148,0.0,0.9283641528050804,0.535759,0.09615133171651091,0.9283641528050804,10,796.0
Ammonia,New-build,Africa,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2026,316.5712167499528,637.2921059,2287.0,0.0,0.0,-0.112761,0.0,-0.26361,0.0,0.7806783607808327,0.623629,0.07795212587745348,0.7806783607808327,9,4190.0
Ammonia,New-build,China,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2026,255.7796902499528,513.7725223,2287.0,0.0,0.0,-0.112761,0.0,-0.40905,0.0,0.8526807281914419,0.478189,0.10807494933520356,0.8526807281914419,9,2404.0
Ammonia,New-build,Europe,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2026,244.2074474499528,490.2593999,2287.0,0.0,0.0,-0.112761,0.0,-0.34542,0.0,0.8663870607318886,0.541819,0.09489621407243787,0.8663870607318886,9,2005.0
Ammonia,New-build,India,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2026,271.4300519499528,545.5717922,2287.0,0.0,0.0,-0.112761,0.0,-0.36966,0.0,0.8341442123625077,0.517579,0.09991668464872949,0.8341442123625077,9,3004.0
Ammonia,New-build,Latin America,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2026,265.7876047499528,534.1071561,2287.0,0.0,0.0,-0.112761,0.0,-0.17271,0.0,0.8408272088223739,0.714529,0.059125361216359806,0.8408272088223739,9,2828.0
Ammonia,New-build,Middle East,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2026,195.1432536499528,390.568059,2287.0,0.0,0.0,-0.112761,0.0,-0.16059,0.0,0.9244994048707208,0.726649,0.05661512592821383,0.9244994048707208,10,879.0
Ammonia,New-build,North America,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2026,185.4004795499528,370.7721522,2287.0,0.0,0.0,-0.112761,0.0,-0.46359,0.0,0.9360388880970019,0.42364899999999994,0.11937100813185975,0.9360388880970019,10,615.0
Ammonia,New-build,Oceania,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2026,190.4715267499528,381.075786,2287.0,0.0,0.0,-0.112761,0.0,-0.36966,0.0,0.930032666100735,0.517579,0.09991668464872949,0.930032666100735,10,755.0
Ammonia,New-build,Rest of Asia,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2026,248.1565648499528,498.2834349,2287.0,0.0,0.0,-0.112761,0.0,-0.36966,0.0,0.8617096686946542,0.517579,0.09991668464872949,0.8617096686946542,9,2142.0
Ammonia,New-build,Russia,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2026,192.5736885499528,385.3470746,2287.0,0.0,0.0,-0.112761,0.0,-0.35148,0.0,0.9275428351161462,0.535759,0.09615133171651091,0.9275428351161462,10,805.0
Ammonia,New-build,Africa,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2027,316.3346887499528,636.8115153,2281.5,0.0,0.0,-0.112761,0.0,-0.26361,0.0,0.7809585079812636,0.623629,0.07795212587745348,0.7809585079812636,9,4179.0
Ammonia,New-build,China,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2027,254.8892235499528,511.963223,2281.5,0.0,0.0,-0.112761,0.0,-0.40905,0.0,0.8537354098912067,0.478189,0.10807494933520356,0.8537354098912067,9,2367.0
Ammonia,New-build,Europe,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2027,244.4923773499528,490.8383362,2281.5,0.0,0.0,-0.112761,0.0,-0.34542,0.0,0.8660495856177202,0.541819,0.09489621407243787,0.8660495856177202,9,2010.0
Ammonia,New-build,India,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2027,271.1935239499528,545.0912017,2281.5,0.0,0.0,-0.112761,0.0,-0.36966,0.0,0.8344243595629386,0.517579,0.09991668464872949,0.8344243595629386,9,3001.0
Ammonia,New-build,Latin America,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2027,265.5510767499528,533.6265656,2281.5,0.0,0.0,-0.112761,0.0,-0.17271,0.0,0.8411073560228048,0.714529,0.059125361216359806,0.8411073560228048,9,2819.0
Ammonia,New-build,Middle East,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2027,195.6677275499528,391.6337141,2281.5,0.0,0.0,-0.112761,0.0,-0.16059,0.0,0.9238782103618928,0.726649,0.05661512592821383,0.9238782103618928,10,896.0
Ammonia,New-build,North America,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2027,185.9923664499528,371.9747806,2281.5,0.0,0.0,-0.112761,0.0,-0.46359,0.0,0.9353378486513263,0.42364899999999994,0.11937100813185975,0.9353378486513263,10,625.0
Ammonia,New-build,Oceania,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2027,190.9960006499528,382.1414411,2281.5,0.0,0.0,-0.112761,0.0,-0.36966,0.0,0.9294114715919068,0.517579,0.09991668464872949,0.9294114715919068,10,768.0
Ammonia,New-build,Rest of Asia,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2027,247.8833602499528,497.7283225,2281.5,0.0,0.0,-0.112761,0.0,-0.36966,0.0,0.8620332561931103,0.517579,0.09991668464872949,0.8620332561931103,9,2126.0
Ammonia,New-build,Russia,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2027,193.1284315499528,386.4742322,2281.5,0.0,0.0,-0.112761,0.0,-0.35148,0.0,0.9268857894454068,0.535759,0.09615133171651091,0.9268857894454068,10,819.0
Ammonia,New-build,Africa,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2028,316.0538458499528,636.2408831,2276.0,0.0,0.0,-0.112761,0.0,-0.26361,0.0,0.7812911423932398,0.623629,0.07795212587745348,0.7812911423932398,9,4170.0
Ammonia,New-build,China,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2028,254.0609088499528,510.2802072,2276.0,0.0,0.0,-0.112761,0.0,-0.40905,0.0,0.854716477858977,0.478189,0.10807494933520356,0.854716477858977,9,2343.0
Ammonia,New-build,Europe,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2028,244.5931968499528,491.0431868,2276.0,0.0,0.0,-0.112761,0.0,-0.34542,0.0,0.8659301735368086,0.541819,0.09489621407243787,0.8659301735368086,9,2015.0
Ammonia,New-build,India,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2028,270.9126810499528,544.5205694,2276.0,0.0,0.0,-0.112761,0.0,-0.36966,0.0,0.8347569939749148,0.517579,0.09991668464872949,0.8347569939749148,9,2997.0
Ammonia,New-build,Latin America,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2028,265.2702338499528,533.0559333,2276.0,0.0,0.0,-0.112761,0.0,-0.17271,0.0,0.841439990434781,0.714529,0.059125361216359806,0.841439990434781,9,2807.0
Ammonia,New-build,Middle East,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2028,196.0553829499528,392.4213738,2276.0,0.0,0.0,-0.112761,0.0,-0.16059,0.0,0.9234190656727146,0.726649,0.05661512592821383,0.9234190656727146,10,914.0
Ammonia,New-build,North America,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2028,186.4416528499528,372.8876656,2276.0,0.0,0.0,-0.112761,0.0,-0.46359,0.0,0.9348057073101249,0.42364899999999994,0.11937100813185975,0.9348057073101249,10,633.0
Ammonia,New-build,Oceania,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2028,191.3836560499528,382.9291008,2276.0,0.0,0.0,-0.112761,0.0,-0.36966,0.0,0.9289523269027288,0.517579,0.09991668464872949,0.9289523269027288,10,781.0
Ammonia,New-build,Rest of Asia,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2028,247.5607268499528,497.0727783,2276.0,0.0,0.0,-0.112761,0.0,-0.36966,0.0,0.8624153878805871,0.517579,0.09991668464872949,0.8624153878805871,9,2095.0
Ammonia,New-build,Russia,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2028,193.5361582499528,387.3026739,2276.0,0.0,0.0,-0.112761,0.0,-0.35148,0.0,0.926402872016832,0.535759,0.09615133171651091,0.926402872016832,10,834.0
Ammonia,New-build,Africa,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2029,315.7260289499528,635.5748066,2270.5,0.0,0.0,-0.112761,0.0,-0.26361,0.0,0.7816794134934433,0.623629,0.07795212587745348,0.7816794134934433,9,4158.0
Ammonia,New-build,China,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2029,253.2984750499528,508.7310522,2270.5,0.0,0.0,-0.112761,0.0,-0.40905,0.0,0.8556195155314044,0.478189,0.10807494933520356,0.8556195155314044,9,2322.0
Ammonia,New-build,Europe,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2029,244.4988592499528,490.8515065,2270.5,0.0,0.0,-0.112761,0.0,-0.34542,0.0,0.866041908361165,0.541819,0.09489621407243787,0.866041908361165,9,2012.0
Ammonia,New-build,India,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2029,270.5848641499528,543.8544929,2270.5,0.0,0.0,-0.112761,0.0,-0.36966,0.0,0.8351452650751183,0.517579,0.09991668464872949,0.8351452650751183,9,2992.0
Ammonia,New-build,Latin America,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2029,264.9424169499528,532.3898568,2270.5,0.0,0.0,-0.112761,0.0,-0.17271,0.0,0.8418282615349845,0.714529,0.059125361216359806,0.8418282615349845,9,2797.0
Ammonia,New-build,Middle East,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2029,196.2980107499528,392.9143582,2270.5,0.0,0.0,-0.112761,0.0,-0.16059,0.0,0.9231316937805213,0.726649,0.05661512592821383,0.9231316937805213,10,923.0
Ammonia,New-build,North America,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2029,186.7397828499528,373.4934226,2270.5,0.0,0.0,-0.112761,0.0,-0.46359,0.0,0.9344525978056922,0.42364899999999994,0.11937100813185975,0.9344525978056922,10,644.0
Ammonia,New-build,Oceania,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2029,191.6262837499528,383.4220853,2270.5,0.0,0.0,-0.112761,0.0,-0.36966,0.0,0.9286649551289768,0.517579,0.09991668464872949,0.9286649551289768,10,787.0
Ammonia,New-build,Rest of Asia,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2029,247.1856991499528,496.3107763,2270.5,0.0,0.0,-0.112761,0.0,-0.36966,0.0,0.8628595761383792,0.517579,0.09991668464872949,0.8628595761383792,9,2079.0
Ammonia,New-build,Russia,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2029,193.7880477499528,387.8144768,2270.5,0.0,0.0,-0.112761,0.0,-0.35148,0.0,0.9261045304325675,0.535759,0.09615133171651091,0.9261045304325675,10,849.0
Ammonia,New-build,Africa,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2030,315.3484196499528,634.8075592,2265.0,0.0,0.0,-0.112761,0.0,-0.26361,0.0,0.7821266594357913,0.623629,0.07795212587745348,0.7821266594357913,9,4127.0
Ammonia,New-build,China,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2030,252.6058752499528,507.3237896,2265.0,0.0,0.0,-0.112761,0.0,-0.40905,0.0,0.8564398407994023,0.478189,0.10807494933520356,0.8564398407994023,9,2305.0
Ammonia,New-build,Europe,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2030,244.1976552499528,490.2395035,2265.0,0.0,0.0,-0.112761,0.0,-0.34542,0.0,0.8663986587558692,0.541819,0.09489621407243787,0.8663986587558692,9,2003.0
Ammonia,New-build,India,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2030,270.2072548499528,543.0872456,2265.0,0.0,0.0,-0.112761,0.0,-0.36966,0.0,0.8355925110174662,0.517579,0.09991668464872949,0.8355925110174662,9,2985.0
Ammonia,New-build,Latin America,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2030,264.5648076499528,531.6226095,2265.0,0.0,0.0,-0.112761,0.0,-0.17271,0.0,0.8422755074773325,0.714529,0.059125361216359806,0.8422755074773325,9,2785.0
Ammonia,New-build,Middle East,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2030,196.3869091499528,393.0949871,2265.0,0.0,0.0,-0.112761,0.0,-0.16059,0.0,0.9230264012236874,0.726649,0.05661512592821383,0.9230264012236874,10,934.0
Ammonia,New-build,North America,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2030,186.8776869499528,373.7736238,2265.0,0.0,0.0,-0.112761,0.0,-0.46359,0.0,0.9342892621856264,0.42364899999999994,0.11937100813185975,0.9342892621856264,10,652.0
Ammonia,New-build,Oceania,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2030,191.7151822499528,383.6027141,2265.0,0.0,0.0,-0.112761,0.0,-0.36966,0.0,0.9285596624537016,0.517579,0.09991668464872949,0.9285596624537016,10,791.0
Ammonia,New-build,Rest of Asia,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2030,246.7551334499528,495.4359291,2265.0,0.0,0.0,-0.112761,0.0,-0.36966,0.0,0.8633695444104509,0.517579,0.09991668464872949,0.8633695444104509,9,2070.0
Ammonia,New-build,Russia,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2030,193.8747496499528,387.9906426,2265.0,0.0,0.0,-0.112761,0.0,-0.35148,0.0,0.9260018394422532,0.535759,0.09615133171651091,0.9260018394422532,10,853.0
Ammonia,New-build,Africa,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2031,314.9443463499528,633.9865406,2260.25,0.0,0.0,-0.112761,0.0,-0.26361,0.0,0.7826052497243148,0.623629,0.07795212587745348,0.7826052497243148,9,4121.0
Ammonia,New-build,China,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2031,252.0136150499528,506.1204027,2260.25,0.0,0.0,-0.112761,0.0,-0.40905,0.0,0.8571413223870226,0.478189,0.10807494933520356,0.8571413223870226,9,2287.0
Ammonia,New-build,Europe,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2031,243.7034885499528,489.2354283,2260.25,0.0,0.0,-0.112761,0.0,-0.34542,0.0,0.8669839569765923,0.541819,0.09489621407243787,0.8669839569765923,9,1994.0
Ammonia,New-build,India,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2031,269.8031814499528,542.266227,2260.25,0.0,0.0,-0.112761,0.0,-0.36966,0.0,0.8360711014244312,0.517579,0.09991668464872949,0.8360711014244312,9,2981.0
Ammonia,New-build,Latin America,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2031,264.1607342499528,530.8015909,2260.25,0.0,0.0,-0.112761,0.0,-0.17271,0.0,0.8427540978842974,0.714529,0.059125361216359806,0.8427540978842974,9,2770.0
Ammonia,New-build,Middle East,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2031,196.3391703499528,392.9979887,2260.25,0.0,0.0,-0.112761,0.0,-0.16059,0.0,0.9230829437521488,0.726649,0.05661512592821383,0.9230829437521488,10,924.0
Ammonia,New-build,North America,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2031,186.8720675499528,373.7622059,2260.25,0.0,0.0,-0.112761,0.0,-0.46359,0.0,0.9342959178846476,0.42364899999999994,0.11937100813185975,0.9342959178846476,10,651.0
Ammonia,New-build,Oceania,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2031,191.6674434499528,383.5057158,2260.25,0.0,0.0,-0.112761,0.0,-0.36966,0.0,0.928616204982163,0.517579,0.09991668464872949,0.928616204982163,10,788.0
Ammonia,New-build,Rest of Asia,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2031,246.2920131499528,494.4949357,2260.25,0.0,0.0,-0.112761,0.0,-0.36966,0.0,0.8639180708238469,0.517579,0.09991668464872949,0.8639180708238469,9,2057.0
Ammonia,New-build,Russia,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2031,193.8126686499528,387.8645029,2260.25,0.0,0.0,-0.112761,0.0,-0.35148,0.0,0.9260753690808159,0.535759,0.09615133171651091,0.9260753690808159,10,851.0
Ammonia,New-build,Africa,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2032,314.5450365499528,633.1752011,2255.5,0.0,0.0,-0.112761,0.0,-0.26361,0.0,0.783078198054215,0.623629,0.07795212587745348,0.783078198054215,9,4112.0
Ammonia,New-build,China,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2032,251.4390613499528,504.9529927,2255.5,0.0,0.0,-0.112761,0.0,-0.40905,0.0,0.8578218321387315,0.478189,0.10807494933520356,0.8578218321387315,9,2272.0
Ammonia,New-build,Europe,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2032,243.1975252499528,488.207384,2255.5,0.0,0.0,-0.112761,0.0,-0.34542,0.0,0.8675832272617837,0.541819,0.09489621407243787,0.8675832272617837,9,1983.0
Ammonia,New-build,India,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2032,269.4038717499528,541.4548874,2255.5,0.0,0.0,-0.112761,0.0,-0.36966,0.0,0.8365440496358898,0.517579,0.09991668464872949,0.8365440496358898,9,2972.0
Ammonia,New-build,Latin America,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2032,263.7614245499528,529.9902513,2255.5,0.0,0.0,-0.112761,0.0,-0.17271,0.0,0.8432270460957562,0.714529,0.059125361216359806,0.8432270460957562,9,2751.0
Ammonia,New-build,Middle East,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2032,196.2853309499528,392.8885948,2255.5,0.0,0.0,-0.112761,0.0,-0.16059,0.0,0.9231467119199044,0.726649,0.05661512592821383,0.9231467119199044,10,922.0
Ammonia,New-build,North America,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2032,186.8557568499528,373.7290651,2255.5,0.0,0.0,-0.112761,0.0,-0.46359,0.0,0.9343152365147551,0.42364899999999994,0.11937100813185975,0.9343152365147551,10,649.0
Ammonia,New-build,Oceania,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2032,191.6136040499528,383.3963219,2255.5,0.0,0.0,-0.112761,0.0,-0.36966,0.0,0.9286799731499186,0.517579,0.09991668464872949,0.9286799731499186,10,786.0
Ammonia,New-build,Rest of Asia,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2032,245.8343373499528,493.5650046,2255.5,0.0,0.0,-0.112761,0.0,-0.36966,0.0,0.8644601486923232,0.517579,0.09991668464872949,0.8644601486923232,9,2048.0
Ammonia,New-build,Russia,greenfield,Natural Gas SMR + CCS + ammonia synthesis,2032,193.7433521499528,387.7236619,2255.5,0.0,0.0,-0.112761,0.0,-0.35148,0.0,0.926157468550725,0.535759,0.09615133171651091,0.926157468550725,10,847.0
