product,technology,year,region,co2_scope1_pre_process_input_pre_ccs,scope1_pre_ccs,external_co2_input,co2_scope1,co2_scope1_captured,n2o_scope1,co2_scope2,n2o_scope2,ch4_scope2,co2_scope3_upstream,n2o_scope3_upstream,ch4_scope3_upstream,co2_scope3_downstream,n2o_scope3_downstream,ch4_scope3_downstream,ch4_scope1
Urea,GHR + CCS + ammonia synthesis,2037,Oceania,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.005049818,0.733333333,0.005692928,0,0
Urea,GHR + CCS + ammonia synthesis,2037,Rest of Asia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.00498008,0.733333333,0.007423627,0,0
Urea,GHR + CCS + ammonia synthesis,2037,Russia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.177094416,0,0.00498008,0.733333333,0.005710483,0,0
Urea,GHR + CCS + ammonia synthesis,2037,Saudi Arabia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.080913828,0,0.011403126,0.733333333,0.005938902,0,0
Urea,GHR + CCS + ammonia synthesis,2038,Africa,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.132820812,0,0.025848976,0.733333333,0.005666556,0,0
Urea,GHR + CCS + ammonia synthesis,2038,Australia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.005049818,0.733333333,0.005692928,0,0
Urea,GHR + CCS + ammonia synthesis,2038,Brazil,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.087020532,0,0.011186015,0.733333333,0.005872812,0,0
Urea,GHR + CCS + ammonia synthesis,2038,China,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.20610126,0,0.00498008,0.733333333,0.006347421,0,0
Urea,GHR + CCS + ammonia synthesis,2038,Europe,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.174041064,0,0.006260793,0.733333333,0.005684126,0,0
Urea,GHR + CCS + ammonia synthesis,2038,India,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.00498008,0.733333333,0.006944825,0,0
Urea,GHR + CCS + ammonia synthesis,2038,Latin America,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.087020532,0,0.011186015,0.733333333,0.005872812,0,0
Urea,GHR + CCS + ammonia synthesis,2038,Middle East,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.080913828,0,0.011403126,0.733333333,0.005938902,0,0
Urea,GHR + CCS + ammonia synthesis,2038,Namibia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.132820812,0,0.025848976,0.733333333,0.005666556,0,0
Urea,GHR + CCS + ammonia synthesis,2038,North America,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.233581428,0,0.005871143,0.733333333,0.005741213,0,0
Urea,GHR + CCS + ammonia synthesis,2038,Oceania,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.005049818,0.733333333,0.005692928,0,0
Urea,GHR + CCS + ammonia synthesis,2038,Rest of Asia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.00498008,0.733333333,0.007423627,0,0
Urea,GHR + CCS + ammonia synthesis,2038,Russia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.177094416,0,0.00498008,0.733333333,0.005710483,0,0
Urea,GHR + CCS + ammonia synthesis,2038,Saudi Arabia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.080913828,0,0.011403126,0.733333333,0.005938902,0,0
Urea,GHR + CCS + ammonia synthesis,2039,Africa,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.132820812,0,0.025848976,0.733333333,0.005666556,0,0
Urea,GHR + CCS + ammonia synthesis,2039,Australia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.005049818,0.733333333,0.005692928,0,0
Urea,GHR + CCS + ammonia synthesis,2039,Brazil,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.087020532,0,0.011186015,0.733333333,0.005872812,0,0
Urea,GHR + CCS + ammonia synthesis,2039,China,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.20610126,0,0.00498008,0.733333333,0.006347421,0,0
Urea,GHR + CCS + ammonia synthesis,2039,Europe,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.174041064,0,0.006260793,0.733333333,0.005684126,0,0
Urea,GHR + CCS + ammonia synthesis,2039,India,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.00498008,0.733333333,0.006944825,0,0
Urea,GHR + CCS + ammonia synthesis,2039,Latin America,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.087020532,0,0.011186015,0.733333333,0.005872812,0,0
Urea,GHR + CCS + ammonia synthesis,2039,Middle East,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.080913828,0,0.011403126,0.733333333,0.005938902,0,0
Urea,GHR + CCS + ammonia synthesis,2039,Namibia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.132820812,0,0.025848976,0.733333333,0.005666556,0,0
Urea,GHR + CCS + ammonia synthesis,2039,North America,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.233581428,0,0.005871143,0.733333333,0.005741213,0,0
Urea,GHR + CCS + ammonia synthesis,2039,Oceania,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.005049818,0.733333333,0.005692928,0,0
Urea,GHR + CCS + ammonia synthesis,2039,Rest of Asia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.00498008,0.733333333,0.007423627,0,0
Urea,GHR + CCS + ammonia synthesis,2039,Russia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.177094416,0,0.00498008,0.733333333,0.005710483,0,0
Urea,GHR + CCS + ammonia synthesis,2039,Saudi Arabia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.080913828,0,0.011403126,0.733333333,0.005938902,0,0
Urea,GHR + CCS + ammonia synthesis,2040,Africa,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.132820812,0,0.025848976,0.733333333,0.005666556,0,0
Urea,GHR + CCS + ammonia synthesis,2040,Australia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.005049818,0.733333333,0.005692928,0,0
Urea,GHR + CCS + ammonia synthesis,2040,Brazil,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.087020532,0,0.011186015,0.733333333,0.005872812,0,0
Urea,GHR + CCS + ammonia synthesis,2040,China,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.20610126,0,0.00498008,0.733333333,0.006347421,0,0
Urea,GHR + CCS + ammonia synthesis,2040,Europe,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.174041064,0,0.006260793,0.733333333,0.005684126,0,0
Urea,GHR + CCS + ammonia synthesis,2040,India,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.00498008,0.733333333,0.006944825,0,0
Urea,GHR + CCS + ammonia synthesis,2040,Latin America,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.087020532,0,0.011186015,0.733333333,0.005872812,0,0
Urea,GHR + CCS + ammonia synthesis,2040,Middle East,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.080913828,0,0.011403126,0.733333333,0.005938902,0,0
Urea,GHR + CCS + ammonia synthesis,2040,Namibia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.132820812,0,0.025848976,0.733333333,0.005666556,0,0
Urea,GHR + CCS + ammonia synthesis,2040,North America,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.233581428,0,0.005871143,0.733333333,0.005741213,0,0
Urea,GHR + CCS + ammonia synthesis,2040,Oceania,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.005049818,0.733333333,0.005692928,0,0
Urea,GHR + CCS + ammonia synthesis,2040,Rest of Asia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.00498008,0.733333333,0.007423627,0,0
Urea,GHR + CCS + ammonia synthesis,2040,Russia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.177094416,0,0.00498008,0.733333333,0.005710483,0,0
Urea,GHR + CCS + ammonia synthesis,2040,Saudi Arabia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.080913828,0,0.011403126,0.733333333,0.005938902,0,0
Urea,GHR + CCS + ammonia synthesis,2041,Africa,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.132820812,0,0.025848976,0.733333333,0.005666556,0,0
Urea,GHR + CCS + ammonia synthesis,2041,Australia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.005049818,0.733333333,0.005692928,0,0
Urea,GHR + CCS + ammonia synthesis,2041,Brazil,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.087020532,0,0.011186015,0.733333333,0.005872812,0,0
Urea,GHR + CCS + ammonia synthesis,2041,China,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.20610126,0,0.00498008,0.733333333,0.006347421,0,0
Urea,GHR + CCS + ammonia synthesis,2041,Europe,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.174041064,0,0.006260793,0.733333333,0.005684126,0,0
Urea,GHR + CCS + ammonia synthesis,2041,India,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.00498008,0.733333333,0.006944825,0,0
Urea,GHR + CCS + ammonia synthesis,2041,Latin America,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.087020532,0,0.011186015,0.733333333,0.005872812,0,0
Urea,GHR + CCS + ammonia synthesis,2041,Middle East,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.080913828,0,0.011403126,0.733333333,0.005938902,0,0
Urea,GHR + CCS + ammonia synthesis,2041,Namibia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.132820812,0,0.025848976,0.733333333,0.005666556,0,0
Urea,GHR + CCS + ammonia synthesis,2041,North America,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.233581428,0,0.005871143,0.733333333,0.005741213,0,0
Urea,GHR + CCS + ammonia synthesis,2041,Oceania,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.005049818,0.733333333,0.005692928,0,0
Urea,GHR + CCS + ammonia synthesis,2041,Rest of Asia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.00498008,0.733333333,0.007423627,0,0
Urea,GHR + CCS + ammonia synthesis,2041,Russia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.177094416,0,0.00498008,0.733333333,0.005710483,0,0
Urea,GHR + CCS + ammonia synthesis,2041,Saudi Arabia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.080913828,0,0.011403126,0.733333333,0.005938902,0,0
Urea,GHR + CCS + ammonia synthesis,2042,Africa,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.132820812,0,0.025848976,0.733333333,0.005666556,0,0
Urea,GHR + CCS + ammonia synthesis,2042,Australia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.005049818,0.733333333,0.005692928,0,0
Urea,GHR + CCS + ammonia synthesis,2042,Brazil,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.087020532,0,0.011186015,0.733333333,0.005872812,0,0
Urea,GHR + CCS + ammonia synthesis,2042,China,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.20610126,0,0.00498008,0.733333333,0.006347421,0,0
Urea,GHR + CCS + ammonia synthesis,2042,Europe,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.174041064,0,0.006260793,0.733333333,0.005684126,0,0
Urea,GHR + CCS + ammonia synthesis,2042,India,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.00498008,0.733333333,0.006944825,0,0
Urea,GHR + CCS + ammonia synthesis,2042,Latin America,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.087020532,0,0.011186015,0.733333333,0.005872812,0,0
Urea,GHR + CCS + ammonia synthesis,2042,Middle East,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.080913828,0,0.011403126,0.733333333,0.005938902,0,0
Urea,GHR + CCS + ammonia synthesis,2042,Namibia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.132820812,0,0.025848976,0.733333333,0.005666556,0,0
Urea,GHR + CCS + ammonia synthesis,2042,North America,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.233581428,0,0.005871143,0.733333333,0.005741213,0,0
Urea,GHR + CCS + ammonia synthesis,2042,Oceania,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.005049818,0.733333333,0.005692928,0,0
Urea,GHR + CCS + ammonia synthesis,2042,Rest of Asia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.00498008,0.733333333,0.007423627,0,0
Urea,GHR + CCS + ammonia synthesis,2042,Russia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.177094416,0,0.00498008,0.733333333,0.005710483,0,0
Urea,GHR + CCS + ammonia synthesis,2042,Saudi Arabia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.080913828,0,0.011403126,0.733333333,0.005938902,0,0
Urea,GHR + CCS + ammonia synthesis,2043,Africa,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.132820812,0,0.025848976,0.733333333,0.005666556,0,0
Urea,GHR + CCS + ammonia synthesis,2043,Australia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.005049818,0.733333333,0.005692928,0,0
Urea,GHR + CCS + ammonia synthesis,2043,Brazil,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.087020532,0,0.011186015,0.733333333,0.005872812,0,0
Urea,GHR + CCS + ammonia synthesis,2043,China,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.20610126,0,0.00498008,0.733333333,0.006347421,0,0
Urea,GHR + CCS + ammonia synthesis,2043,Europe,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.174041064,0,0.006260793,0.733333333,0.005684126,0,0
Urea,GHR + CCS + ammonia synthesis,2043,India,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.00498008,0.733333333,0.006944825,0,0
Urea,GHR + CCS + ammonia synthesis,2043,Latin America,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.087020532,0,0.011186015,0.733333333,0.005872812,0,0
Urea,GHR + CCS + ammonia synthesis,2043,Middle East,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.080913828,0,0.011403126,0.733333333,0.005938902,0,0
Urea,GHR + CCS + ammonia synthesis,2043,Namibia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.132820812,0,0.025848976,0.733333333,0.005666556,0,0
Urea,GHR + CCS + ammonia synthesis,2043,North America,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.233581428,0,0.005871143,0.733333333,0.005741213,0,0
Urea,GHR + CCS + ammonia synthesis,2043,Oceania,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.005049818,0.733333333,0.005692928,0,0
Urea,GHR + CCS + ammonia synthesis,2043,Rest of Asia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.00498008,0.733333333,0.007423627,0,0
Urea,GHR + CCS + ammonia synthesis,2043,Russia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.177094416,0,0.00498008,0.733333333,0.005710483,0,0
Urea,GHR + CCS + ammonia synthesis,2043,Saudi Arabia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.080913828,0,0.011403126,0.733333333,0.005938902,0,0
Urea,GHR + CCS + ammonia synthesis,2044,Africa,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.132820812,0,0.025848976,0.733333333,0.005666556,0,0
Urea,GHR + CCS + ammonia synthesis,2044,Australia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.005049818,0.733333333,0.005692928,0,0
Urea,GHR + CCS + ammonia synthesis,2044,Brazil,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.087020532,0,0.011186015,0.733333333,0.005872812,0,0
Urea,GHR + CCS + ammonia synthesis,2044,China,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.20610126,0,0.00498008,0.733333333,0.006347421,0,0
Urea,GHR + CCS + ammonia synthesis,2044,Europe,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.174041064,0,0.006260793,0.733333333,0.005684126,0,0
Urea,GHR + CCS + ammonia synthesis,2044,India,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.00498008,0.733333333,0.006944825,0,0
Urea,GHR + CCS + ammonia synthesis,2044,Latin America,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.087020532,0,0.011186015,0.733333333,0.005872812,0,0
Urea,GHR + CCS + ammonia synthesis,2044,Middle East,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.080913828,0,0.011403126,0.733333333,0.005938902,0,0
Urea,GHR + CCS + ammonia synthesis,2044,Namibia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.132820812,0,0.025848976,0.733333333,0.005666556,0,0
Urea,GHR + CCS + ammonia synthesis,2044,North America,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.233581428,0,0.005871143,0.733333333,0.005741213,0,0
Urea,GHR + CCS + ammonia synthesis,2044,Oceania,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.005049818,0.733333333,0.005692928,0,0
Urea,GHR + CCS + ammonia synthesis,2044,Rest of Asia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.00498008,0.733333333,0.007423627,0,0
Urea,GHR + CCS + ammonia synthesis,2044,Russia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.177094416,0,0.00498008,0.733333333,0.005710483,0,0
Urea,GHR + CCS + ammonia synthesis,2044,Saudi Arabia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.080913828,0,0.011403126,0.733333333,0.005938902,0,0
Urea,GHR + CCS + ammonia synthesis,2045,Africa,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.132820812,0,0.025848976,0.733333333,0.005666556,0,0
Urea,GHR + CCS + ammonia synthesis,2045,Australia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.005049818,0.733333333,0.005692928,0,0
Urea,GHR + CCS + ammonia synthesis,2045,Brazil,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.087020532,0,0.011186015,0.733333333,0.005872812,0,0
Urea,GHR + CCS + ammonia synthesis,2045,China,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.20610126,0,0.00498008,0.733333333,0.006347421,0,0
Urea,GHR + CCS + ammonia synthesis,2045,Europe,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.174041064,0,0.006260793,0.733333333,0.005684126,0,0
Urea,GHR + CCS + ammonia synthesis,2045,India,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.00498008,0.733333333,0.006944825,0,0
Urea,GHR + CCS + ammonia synthesis,2045,Latin America,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.087020532,0,0.011186015,0.733333333,0.005872812,0,0
Urea,GHR + CCS + ammonia synthesis,2045,Middle East,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.080913828,0,0.011403126,0.733333333,0.005938902,0,0
Urea,GHR + CCS + ammonia synthesis,2045,Namibia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.132820812,0,0.025848976,0.733333333,0.005666556,0,0
Urea,GHR + CCS + ammonia synthesis,2045,North America,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.233581428,0,0.005871143,0.733333333,0.005741213,0,0
Urea,GHR + CCS + ammonia synthesis,2045,Oceania,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.005049818,0.733333333,0.005692928,0,0
Urea,GHR + CCS + ammonia synthesis,2045,Rest of Asia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.00498008,0.733333333,0.007423627,0,0
Urea,GHR + CCS + ammonia synthesis,2045,Russia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.177094416,0,0.00498008,0.733333333,0.005710483,0,0
Urea,GHR + CCS + ammonia synthesis,2045,Saudi Arabia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.080913828,0,0.011403126,0.733333333,0.005938902,0,0
Urea,GHR + CCS + ammonia synthesis,2046,Africa,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.132820812,0,0.025848976,0.733333333,0.005666556,0,0
Urea,GHR + CCS + ammonia synthesis,2046,Australia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.005049818,0.733333333,0.005692928,0,0
Urea,GHR + CCS + ammonia synthesis,2046,Brazil,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.087020532,0,0.011186015,0.733333333,0.005872812,0,0
Urea,GHR + CCS + ammonia synthesis,2046,China,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.20610126,0,0.00498008,0.733333333,0.006347421,0,0
Urea,GHR + CCS + ammonia synthesis,2046,Europe,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.174041064,0,0.006260793,0.733333333,0.005684126,0,0
Urea,GHR + CCS + ammonia synthesis,2046,India,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.00498008,0.733333333,0.006944825,0,0
Urea,GHR + CCS + ammonia synthesis,2046,Latin America,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.087020532,0,0.011186015,0.733333333,0.005872812,0,0
Urea,GHR + CCS + ammonia synthesis,2046,Middle East,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.080913828,0,0.011403126,0.733333333,0.005938902,0,0
Urea,GHR + CCS + ammonia synthesis,2046,Namibia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.132820812,0,0.025848976,0.733333333,0.005666556,0,0
Urea,GHR + CCS + ammonia synthesis,2046,North America,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.233581428,0,0.005871143,0.733333333,0.005741213,0,0
Urea,GHR + CCS + ammonia synthesis,2046,Oceania,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.005049818,0.733333333,0.005692928,0,0
Urea,GHR + CCS + ammonia synthesis,2046,Rest of Asia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.00498008,0.733333333,0.007423627,0,0
Urea,GHR + CCS + ammonia synthesis,2046,Russia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.177094416,0,0.00498008,0.733333333,0.005710483,0,0
Urea,GHR + CCS + ammonia synthesis,2046,Saudi Arabia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.080913828,0,0.011403126,0.733333333,0.005938902,0,0
Urea,GHR + CCS + ammonia synthesis,2047,Africa,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.132820812,0,0.025848976,0.733333333,0.005666556,0,0
Urea,GHR + CCS + ammonia synthesis,2047,Australia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.005049818,0.733333333,0.005692928,0,0
Urea,GHR + CCS + ammonia synthesis,2047,Brazil,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.087020532,0,0.011186015,0.733333333,0.005872812,0,0
Urea,GHR + CCS + ammonia synthesis,2047,China,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.20610126,0,0.00498008,0.733333333,0.006347421,0,0
Urea,GHR + CCS + ammonia synthesis,2047,Europe,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.174041064,0,0.006260793,0.733333333,0.005684126,0,0
Urea,GHR + CCS + ammonia synthesis,2047,India,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.00498008,0.733333333,0.006944825,0,0
Urea,GHR + CCS + ammonia synthesis,2047,Latin America,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.087020532,0,0.011186015,0.733333333,0.005872812,0,0
Urea,GHR + CCS + ammonia synthesis,2047,Middle East,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.080913828,0,0.011403126,0.733333333,0.005938902,0,0
Urea,GHR + CCS + ammonia synthesis,2047,Namibia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.132820812,0,0.025848976,0.733333333,0.005666556,0,0
Urea,GHR + CCS + ammonia synthesis,2047,North America,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.233581428,0,0.005871143,0.733333333,0.005741213,0,0
Urea,GHR + CCS + ammonia synthesis,2047,Oceania,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.005049818,0.733333333,0.005692928,0,0
Urea,GHR + CCS + ammonia synthesis,2047,Rest of Asia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.00498008,0.733333333,0.007423627,0,0
Urea,GHR + CCS + ammonia synthesis,2047,Russia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.177094416,0,0.00498008,0.733333333,0.005710483,0,0
Urea,GHR + CCS + ammonia synthesis,2047,Saudi Arabia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.080913828,0,0.011403126,0.733333333,0.005938902,0,0
Urea,GHR + CCS + ammonia synthesis,2048,Africa,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.132820812,0,0.025848976,0.733333333,0.005666556,0,0
Urea,GHR + CCS + ammonia synthesis,2048,Australia,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.186254472,0,0.005049818,0.733333333,0.005692928,0,0
Urea,GHR + CCS + ammonia synthesis,2048,Brazil,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.087020532,0,0.011186015,0.733333333,0.005872812,0,0
Urea,GHR + CCS + ammonia synthesis,2048,China,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.20610126,0,0.00498008,0.733333333,0.006347421,0,0
Urea,GHR + CCS + ammonia synthesis,2048,Europe,0.856465236,0.124352091,0,0.012435209,0.111916882,0,0,0,0,0.174041064,0,0.006260793,0.733333333,0.005684126,0,0
